high,low,price,vol,tradeAmount,date
15.7227,14.8619,15.4385,1439682.11,2716251.1848,20150105
16.5511,15.2273,16.3318,1618064.78,3151267.1078,20150106
16.3399,15.8202,16.007,957037.39,1892496.1371,20150107
16.8759,15.9501,16.2344,1300971.89,2629736.0059,20150108
16.5511,15.8445,15.877,989992.64,1980586.1632,20150109
15.8689,15.3491,15.5441,693938.11,1334164.126,20150112
16.0638,15.5116,15.6009,569621.05,1108159.9568,20150113
15.9826,15.3329,15.5684,481802.03,926512.8765,20150114
15.9582,15.4304,15.9582,551026.95,1072295.9755,20150115
16.2181,15.7796,16.0557,587604.68,1157495.4737,20150116
15.674,14.4477,14.6182,1113424.49,2075416.341,20150119
15.5847,14.87,15.4953,1074168.66,2023512.6997,20150120
16.1288,15.5359,15.9826,896215.69,1748863.556,20150121
16.21,15.7958,16.007,739335.09,1456001.9681,20150122
16.6242,15.8445,15.9826,806550.54,1609145.3109,20150123
16.6079,16.1125,16.5511,893855.94,1804030.6258,20150126
16.8434,15.9988,16.3156,855915.69,1728826.0227,20150127
16.3074,15.9176,15.9826,530005.46,1049413.4288,20150128
15.9664,15.5765,15.6902,493626.16,957546.3982,20150129
15.9501,15.5278,15.5765,418523.4,808876.8397,20150130
15.4304,15.0974,15.1542,453344.03,851627.1946,20150202
15.5522,15.1705,15.5359,505011.65,955744.5015,20150203
15.5765,15.0974,15.1299,458324.49,866016.1366,20150204
15.7308,15.1055,15.2192,670465.86,1273626.8828,20150205
15.3329,14.7076,14.8131,455348.21,838627.0383,20150206
15.0974,14.7644,14.8619,314738.11,579591.4776,20150209
15.2192,14.87,15.2192,329188.09,610486.8017,20150210
16.0151,15.4304,15.9988,807165.6,1567349.9969,20150211
16.3643,15.7146,15.9014,817185.01,1611749.2553,20150212
16.3074,15.8933,15.9907,690923.5,1368920.9842,20150213
16.7622,15.9988,16.7541,1078120.61,2187347.9866,20150216
16.9896,16.413,16.4293,751819.71,1536232.7526,20150217
16.4699,15.9339,15.9664,616858.82,1223862.4918,20150225
16.2912,15.9582,16.2425,486489.85,966515.1657,20150226
17.014,16.2912,16.6973,1039301.54,2137258.7795,20150227
16.8841,16.3643,16.6079,896156.22,1830553.8112,20150302
16.6079,16.0476,16.0801,860370.04,1725048.3963,20150303
16.6485,16.0638,16.3805,732351.2,1481674.2858,20150304
16.3562,16.007,16.1613,494386.43,981137.7644,20150305
16.275,15.8689,15.8851,474584.97,935960.9607,20150306
16.3074,15.6334,16.2262,497682.43,982054.0847,20150309
16.3237,16.0151,16.1288,403363.71,803968.0447,20150310
16.2831,15.942,16.007,400233.0,792165.2095,20150311
16.145,15.9176,16.1207,419648.87,828274.9818,20150312
16.3887,16.0557,16.3643,514501.72,1027601.1038,20150313
16.6242,16.0151,16.5754,953057.31,1924453.805,20150316
17.1683,16.4861,16.8597,1300817.18,2697382.3177,20150317
17.1358,16.746,17.1033,991148.27,2064136.3743,20150318
17.4282,16.8272,16.9734,1099871.49,2319857.3916,20150319
17.1927,16.7947,16.9978,876839.94,1834411.9029,20150320
17.7774,17.1033,17.7774,1315850.16,2840042.0465,20150323
18.4108,17.4363,18.2972,1476422.96,3267323.9757,20150324
18.5002,17.7368,18.0373,985315.01,2192199.0537,20150325
18.2647,17.7043,17.8018,1018309.36,2250129.7239,20150326
18.0129,17.6312,17.753,707240.2,1548729.5606,20150327
18.2647,17.9073,18.1104,1025906.21,2286447.0373,20150330
18.2972,17.7287,17.753,957943.62,2119187.072,20150331
18.5895,17.6962,18.4108,1331425.17,2971842.264,20150401
18.5814,17.9723,18.2078,1027709.84,2308618.1421,20150402
18.419,17.9561,18.1347,996352.67,2229843.2185,20150403
19.7102,18.7601,18.9469,1655449.33,3910702.6413,20150407
19.9945,18.7113,19.7671,1806958.46,4311787.3823,20150408
20.1326,18.8656,19.2961,1249422.86,2986319.3077,20150409
19.7915,19.1336,19.6534,1033160.96,2482142.2351,20150410
20.1244,19.694,19.8239,1002008.06,2457365.1228,20150413
