high,low,price,vol,tradeAmount,date
13.3021,12.8732,13.1035,95285.24,312965.6307,20150105
13.9694,12.9049,13.7827,180924.89,617855.4743,20150106
13.7827,13.465,13.5325,80810.97,276610.5445,20150107
14.0608,13.5683,13.8106,118324.17,413991.409,20150108
14.172,13.604,13.6556,93916.41,329111.119,20150109
14.0012,13.5841,13.9416,82822.86,289219.5483,20150112
14.2753,13.89,14.2475,105062.72,373180.7495,20150113
14.458,13.9416,14.0926,80295.85,287049.6835,20150114
14.0568,13.7827,13.8582,61216.23,213609.5339,20150115
14.0489,13.7827,13.9535,71085.07,249500.8778,20150116
14.4977,13.5841,13.7708,147500.87,524061.2194,20150119
14.5176,13.6834,14.4381,133395.96,475990.738,20150120
14.9346,14.311,14.6963,113775.13,421176.9975,20150121
15.0299,14.6248,14.6963,90228.85,335453.4487,20150122
14.8949,14.5454,14.8274,96923.36,359512.1878,20150123
14.9704,14.736,14.8353,67320.53,251646.8956,20150126
14.9743,14.3388,14.5136,98776.46,362393.1965,20150127
14.9267,14.5334,14.6486,103215.23,383671.7691,20150128
14.9426,14.4778,14.6049,93239.52,345043.9115,20150129
14.736,14.315,14.3309,66353.99,241982.357,20150130
14.4778,14.1482,14.2912,44653.05,161244.691,20150202
14.4937,14.2912,14.458,38592.92,140003.8944,20150203
14.5374,13.9615,13.9813,81542.1,291446.6975,20150204
14.176,13.8662,13.882,61054.51,215964.3689,20150205
14.1323,13.6636,13.751,50982.0,178125.8386,20150206
13.8542,13.6239,13.6676,36340.83,125277.6543,20150209
13.8463,13.6278,13.8225,37147.09,128442.8,20150210
13.9933,13.8145,13.894,28975.16,101283.6492,20150211
13.9813,13.8225,13.9178,43519.89,152269.4963,20150212
14.4818,14.0012,14.2991,82720.07,297319.0756,20150213
14.3547,14.1204,14.2673,63451.01,227234.5891,20150216
14.462,14.1998,14.3507,63551.78,229568.5474,20150217
14.3944,14.1521,14.1799,57060.38,204992.5554,20150225
14.3269,14.0965,14.2872,58454.72,208764.4861,20150226
14.2475,14.025,14.1084,87864.82,312771.9001,20150227
14.2753,13.9655,14.2753,98995.77,350843.714,20150302
14.7281,14.172,14.5295,142875.09,522403.575,20150303
15.4113,14.462,15.1332,217308.14,823146.3007,20150304
15.5503,14.9148,15.0935,145964.32,559542.2502,20150305
15.2722,14.6963,14.8552,76897.57,288230.7369,20150306
14.9624,14.597,14.9346,73506.32,273851.7883,20150309
15.1491,14.8552,14.9863,63352.1,239778.1367,20150310
15.2921,14.7003,14.7519,66238.42,249323.8943,20150311
14.8274,14.4977,14.6208,62341.4,229023.4528,20150312
15.1134,14.5533,14.9664,85612.42,319826.2589,20150313
15.9673,15.0935,15.9078,185467.7,732945.7295,20150316
16.019,15.594,15.8482,122914.62,490303.7089,20150317
16.5949,15.7727,16.444,142156.24,582165.9752,20150318
16.722,16.1699,16.5155,106100.71,440223.4163,20150319
17.2741,16.444,17.0398,125441.03,537642.4874,20150320
17.5919,16.6743,16.8014,143546.26,617145.1064,20150323
17.4489,16.15,17.0795,166595.55,700423.3151,20150324
16.9365,16.3169,16.6426,118808.15,497387.7197,20150325
16.8014,16.3328,16.5949,81171.82,338893.0493,20150326
16.7379,16.4042,16.6307,70035.62,292970.516,20150327
17.0795,16.5234,16.6823,127867.47,539883.5999,20150330
17.1708,16.587,16.8491,119500.36,506126.5635,20150331
17.5442,16.8332,17.4965,133693.69,583873.0451,20150401
17.993,17.1748,17.3575,128615.55,566808.1794,20150402
17.6753,17.1788,17.4727,113333.22,496238.8274,20150403
17.8222,17.3377,17.7547,139146.18,614403.0841,20150407
17.8183,16.8928,17.0358,130524.24,565375.253,20150408
17.0358,16.0468,16.4837,128380.24,530830.3666,20150409
17.2503,16.2652,17.1629,140997.05,602539.5992,20150410
18.8788,17.1152,18.5015,270863.68,1236234.5379,20150413
19.5421,18.3505,18.5213,212804.44,1021522.7409,20150414
18.4617,17.6197,17.7905,100700.63,455863.266,20150415
18.6484,17.6197,18.1122,108902.32,501301.7895,20150416
18.5054,17.6594,17.7746,135497.88,611055.544,20150417
18.0169,17.1391,17.2384,123445.16,544919.4358,20150420
18.9582,17.1907,18.7636,176361.0,811467.4174,20150421
19.8599,19.0655,19.2243,185960.16,906957.1178,20150422
20.2531,18.8669,19.7407,178996.81,892529.8897,20150423
21.3613,19.3912,20.972,206797.19,1060279.3664,20150424
22.5211,21.0435,21.4566,195967.01,1071583.9679,20150427
21.8379,20.5152,21.3295,121734.94,645049.0651,20150428
21.8141,20.9323,21.119,79289.93,424884.9285,20150429
22.4416,21.1468,21.3692,120192.2,661093.4611,20150430
21.3573,20.4557,20.543,105509.55,550751.7405,20150504
22.5926,20.0108,21.4725,185483.63,985930.8685,20150505
23.236,21.4447,22.1954,185666.49,1049635.3741,20150506
22.5926,21.254,21.4487,113591.07,616753.0983,20150507
21.7624,20.269,21.3057,147480.62,776253.7206,20150508
22.112,20.7138,22.0683,134979.93,734736.7255,20150511
22.8786,21.393,22.5886,176998.22,989690.1497,20150512
22.6402,21.7863,21.8975,125794.49,702790.7824,20150513
22.0445,21.4089,21.7863,91249.52,499103.2051,20150514
23.4346,21.393,23.1844,187677.81,1070666.0125,20150515
25.504,22.5529,24.8447,251255.35,1552251.732,20150518
25.6192,24.0622,25.1624,140341.34,877309.807,20150519
26.8744,24.3998,24.8844,184350.8,1177500.7957,20150520
25.8575,24.4276,25.4524,148615.39,947490.5966,20150521
26.5963,25.1624,25.5676,111212.42,718952.1441,20150522
25.9568,25.0036,25.7503,116226.41,743691.627,20150525
26.7632,25.4842,26.5288,137918.16,912015.4885,20150526
26.7592,25.4246,26.4931,123843.66,807890.6531,20150527
26.3699,23.8557,24.0304,159829.43,1019875.2727,20150528
24.7454,23.0772,24.1178,122943.32,743290.6106,20150529
26.076,25.0234,25.3889,152548.23,975930.8623,20150601
26.1991,25.0234,25.6192,142265.14,914665.9485,20150602
25.929,24.1814,25.1426,149139.24,939796.8241,20150603
25.1426,23.0374,24.6381,145264.08,881975.4863,20150604
25.0866,23.5947,23.9436,186776.08,1128238.7584,20150605
24.5813,23.0171,23.2417,160341.61,937986.6648,20150608
23.6548,22.8206,23.1695,121658.62,702410.0983,20150609
25.0746,22.977,25.0746,237828.76,1428625.4857,20150610
27.469,25.4797,26.346,428142.19,2828972.4273,20150611
26.9757,25.7845,25.9409,211712.02,1382212.5553,20150612
26.0692,24.1161,24.1441,216423.66,1339762.7271,20150615
23.8634,22.5439,22.9249,200898.82,1154806.9314,20150616
23.6629,21.6615,23.2698,147541.13,833542.0456,20150617
23.2698,22.0105,22.0385,101552.59,576144.2701,20150618
22.4597,21.092,21.3768,140961.17,758871.8462,20150619
21.7618,19.2511,20.9557,122668.24,632172.7575,20150623
21.5372,20.3099,21.2324,133464.33,698914.6974,20150624
21.2885,19.6362,19.8928,99933.77,515715.7997,20150625
19.9289,17.9036,17.9116,177690.72,830276.0237,20150626
18.7137,16.1188,16.1469,255756.56,1079718.4829,20150629
17.7632,15.8822,17.7632,233343.33,974650.7626,20150630
19.2271,17.1977,17.8474,214472.4,991283.5529,20150701
18.6455,16.203,17.4463,200063.2,891031.3292,20150702
18.445,16.0426,17.2859,207235.49,897540.6779,20150703
19.0145,16.1228,17.699,199384.49,872109.617,20150706
17.2378,15.9303,15.9464,236887.28,951840.3955,20150707
17.5426,17.5426,17.5426,13633.76,59634.0662,20150713
19.2953,19.1749,19.2953,111463.27,536189.0641,20150714
19.3233,17.3661,17.3661,193289.27,873877.0856,20150715
18.2966,16.1629,17.8314,134289.7,587207.0004,20150716
19.0546,17.8314,18.9704,153114.21,708007.1847,20150717
19.6041,18.5974,18.7297,167699.91,794194.7362,20150720
19.3233,18.2003,19.1108,150779.69,715731.5898,20150721
20.2618,19.4517,19.7725,172201.17,850547.7761,20150722
20.3661,19.4597,20.1856,132602.78,660264.0046,20150723
20.322,19.0827,19.4035,152496.35,757062.6289,20150724
19.8086,17.4624,17.4624,172299.07,802409.9169,20150727
17.9116,15.9945,17.4383,181942.1,765383.158,20150728
18.5292,16.9651,18.4891,128110.29,558535.7044,20150729
18.6415,17.306,17.5266,100327.15,456326.2909,20150730
18.0319,17.1736,17.8434,115909.01,509041.4135,20150731
