high,low,price,vol,tradeAmount,date
30.2593,28.663,29.3509,1340731.01,4489658.023,20150105
28.9364,27.1549,27.6576,1239038.2,3922784.98,20150106
28.4161,27.3048,27.543,864210.44,2718229.745,20150107
27.9751,26.3082,26.4846,830695.43,2531353.155,20150108
29.1304,26.3171,27.2696,1612508.71,5101798.818,20150109
28.0721,26.273,27.4548,1090685.23,3367675.132,20150112
28.0545,26.855,27.2078,579057.46,1801910.261,20150113
27.9134,26.908,27.3401,561311.73,1749525.17,20150114
29.9859,27.4812,29.5891,1301752.69,4231358.941,20150115
30.8679,28.9452,29.7478,1344703.87,4587585.782,20150116
27.8605,26.7757,26.7757,966361.31,2979353.499,20150119
27.2078,25.8408,26.5728,1351500.23,4071200.954,20150120
29.2275,27.0579,29.2275,1636070.22,5280659.558,20150121
30.7797,29.2363,29.5273,1419338.56,4815224.3,20150122
32.4818,29.2539,32.1555,2072648.98,7387374.519,20150123
33.0727,31.3,32.5965,1454551.92,5325633.772,20150126
33.4078,30.6033,32.0408,1683168.58,6085948.927,20150127
31.4588,30.4269,30.6474,1025062.52,3588978.221,20150128
31.1236,29.5891,31.0178,1197504.28,4111931.601,20150129
31.1236,29.298,29.4656,1091428.27,3712701.987,20150130
29.0775,27.9222,28.1603,971465.52,3120848.358,20150202
30.6474,28.0368,29.9771,1478884.77,4896619.481,20150203
30.4269,28.7689,28.8747,1112194.28,3740506.683,20150204
30.2505,28.0457,28.1074,1339582.2,4484626.318,20150205
28.372,27.1814,27.4812,835598.58,2629728.659,20150206
29.104,27.0667,28.2926,920213.26,2944932.023,20150209
29.0158,28.0016,28.9011,607473.6,1971902.646,20150210
29.8801,28.8218,29.5714,694656.32,2314323.323,20150211
30.03,28.857,29.6508,573904.81,1922483.821,20150212
30.5415,29.2186,29.3421,765680.99,2600202.549,20150213
29.8801,29.0246,29.4127,499157.04,1662445.828,20150216
31.4499,29.4832,30.7003,1041509.0,3626108.584,20150217
30.4093,29.2363,29.3774,654394.39,2208644.774,20150225
30.8414,28.4249,30.762,1085322.12,3674572.843,20150226
30.9737,30.2505,30.3475,668202.63,2318705.455,20150227
30.7356,29.5626,30.1535,1003027.82,3421510.584,20150302
29.8536,28.372,28.4954,1174087.44,3866177.89,20150303
29.0599,28.3102,28.7689,712221.03,2312960.652,20150304
28.5572,27.7899,28.2132,920257.44,2940697.619,20150305
28.469,27.7811,27.8252,706208.28,2251912.343,20150306
28.9011,26.4582,28.3808,1150232.36,3594308.72,20150309
28.0457,27.5165,27.7017,526607.86,1659158.676,20150310
28.663,27.8693,27.9839,705059.47,2261603.03,20150311
29.3686,27.9839,29.0158,1167681.37,3817228.47,20150312
29.4479,28.663,28.8835,845767.01,2792624.475,20150313
30.0388,28.6718,29.8801,1150961.35,3833418.273,20150316
30.1623,29.4656,29.836,892186.94,3013872.362,20150317
30.471,29.9418,30.3387,935153.33,3200814.381,20150318
30.2064,29.2804,29.4038,801826.27,2694824.105,20150319
30.6915,29.0687,29.8977,1433577.63,4848289.16,20150320
30.3652,29.545,30.0741,1189756.23,4038058.485,20150323
30.2505,29.4038,29.4656,1019509.51,3436252.038,20150324
29.4744,28.2309,28.4249,1121238.9,3652387.463,20150325
29.2275,27.834,28.4778,943497.79,3054692.158,20150326
28.6542,28.028,28.3014,597952.14,1920110.127,20150327
29.7037,28.2573,29.6508,1332878.09,4388877.336,20150330
30.8679,29.7125,29.8977,1585911.12,5446757.373,20150331
30.859,30.1447,30.3916,1178257.21,4070903.368,20150401
30.762,29.6332,29.9947,956120.75,3255757.242,20150402
30.3387,29.6861,30.0741,817489.2,2781207.885,20150403
30.7444,29.9066,30.6738,1258089.58,4322703.619,20150407
31.9703,30.1447,31.4411,1877418.2,6632168.072,20150408
32.7199,30.8767,30.9208,1674502.71,6025032.04,20150409
31.741,30.6474,31.6352,1166575.99,4134952.679,20150410
32.1908,31.2559,31.5646,980838.22,3516703.522,20150413
31.5558,30.4357,30.7091,1067928.72,3728580.174,20150414
31.1324,30.2417,30.3122,872522.9,3033532.2,20150415
31.6616,30.0653,31.6263,1269136.47,4469333.473,20150416
32.6053,31.4852,31.9174,1428156.13,5183134.106,20150417
31.8468,30.0036,30.0565,1355420.51,4763405.0,20150420
30.8502,29.9683,30.7003,946712.86,3263631.37,20150421
32.6229,30.6209,32.5524,1710089.75,6123575.707,20150422
32.8787,31.3088,31.935,1437152.82,5224964.081,20150423
31.6881,30.3211,30.6738,1162894.83,4075030.453,20150424
31.5999,30.6386,31.5734,1201740.24,4239574.642,20150427
32.1996,30.6915,31.7851,1828485.56,6542342.021,20150428
31.9967,30.762,31.4058,1078528.43,3834661.502,20150429
32.0056,30.6474,30.7091,1248549.46,4435798.715,20150430
31.9791,30.1535,31.7939,1334820.1,4700304.075,20150504
32.1908,30.5856,30.7444,1361321.92,4838019.138,20150505
33.8224,30.7973,32.129,3269038.71,12094224.972,20150506
31.8292,30.4798,30.5063,1684511.83,5917593.568,20150507
31.0354,29.7654,30.374,1158993.04,3978470.631,20150508
31.741,30.1182,31.3,1488232.67,5225954.634,20150511
31.8292,30.6915,31.3618,1287548.56,4558395.659,20150512
31.6352,30.6915,30.8238,894814.22,3151791.681,20150513
31.4676,30.4269,30.7268,854053.55,2987886.819,20150514
30.6827,29.4127,29.5009,1044834.71,3544115.127,20150515
29.2451,28.6807,28.7071,728259.87,2390916.706,20150518
30.2064,28.6189,29.6772,1029100.66,3451498.966,20150519
30.1006,29.3068,29.492,907839.57,3052703.513,20150520
29.7919,29.2451,29.5626,709968.21,2374256.29,20150521
30.568,29.6332,30.4445,1210790.19,4151567.164,20150522
31.4323,30.5592,31.3794,1224249.04,4317305.753,20150525
32.1731,31.0178,31.7145,1216517.02,4349520.293,20150526
31.9174,31.0531,31.3,986148.29,3518236.655,20150527
31.3882,28.8923,28.9805,1223968.6,4214707.611,20150528
29.3509,28.1162,28.4249,980731.06,3200680.153,20150529
29.739,28.222,29.5538,912924.71,3004958.603,20150601
29.7037,28.9541,29.2804,856754.39,2843815.98,20150602
30.0388,29.1128,29.6155,933274.52,3124103.602,20150603
30.4622,27.5253,30.03,1290455.55,4315321.04,20150604
30.6033,29.1128,29.8977,1171889.34,3974264.471,20150605
31.8292,29.6332,31.4588,2059265.77,7229978.634,20150608
31.6528,30.4269,30.7532,1307785.18,4589477.864,20150609
31.2912,30.2329,30.6827,1007455.31,3528611.305,20150610
31.203,30.0918,30.6827,1125569.3,3920851.948,20150611
30.9913,30.2593,30.3563,884801.65,3061599.688,20150612
30.6827,28.6718,29.1393,1023788.19,3455000.04,20150615
29.4744,28.4425,28.6454,816316.2,2679910.426,20150616
29.0158,28.3102,28.8129,686433.08,2231672.865,20150617
28.7071,27.2607,27.3225,869496.66,2763550.234,20150618
27.6929,25.3998,25.638,883199.32,2700377.137,20150619
27.2343,25.5321,27.1284,972370.75,2916418.364,20150623
27.49,26.7757,27.2696,874632.2,2692724.494,20150624
27.4989,25.929,26.1495,801886.71,2440431.357,20150625
26.6346,23.7242,24.7472,1201089.58,3449106.091,20150626
25.7967,22.9304,24.8619,1376958.14,3879505.084,20150629
26.8639,24.756,26.6169,1428105.37,4186415.66,20150630
26.5464,24.9589,25.1617,854875.84,2516521.438,20150701
25.8408,23.8212,24.465,1286522.09,3630915.812,20150702
25.4792,22.9304,24.218,1069806.54,2960587.921,20150703
26.4582,24.7031,25.8937,2185886.57,6331819.221,20150706
27.8428,25.0647,27.7017,2803815.45,8384991.692,20150707
26.3788,24.9324,25.1882,2154519.26,6162348.154,20150708
27.5077,23.8212,26.4934,1664901.32,4866524.46,20150709
28.7512,25.7703,27.4459,1661322.55,5228028.207,20150710
27.6664,26.37,26.8462,1093775.73,3339756.283,20150713
26.5023,25.3028,25.6997,934974.22,2751563.949,20150714
26.1495,25.0912,25.8232,728863.11,2112034.488,20150715
25.9819,25.3116,25.6291,467185.1,1356778.747,20150716
26.299,25.536,26.0028,538180.16,1552925.42,20150717
25.9938,25.4014,25.6348,490132.99,1407117.436,20150720
26.0836,25.4463,25.7066,503547.24,1446210.018,20150721
25.7335,25.1411,25.2129,419060.21,1183641.528,20150722
26.0297,25.0873,25.7694,622701.51,1786529.86,20150723
25.7694,25.0514,25.1411,507499.32,1438493.812,20150724
25.177,22.6279,22.6279,751987.34,2004033.148,20150727
23.319,22.1701,22.8433,780777.26,1971013.013,20150728
23.2652,22.601,23.0946,458775.63,1164125.696,20150729
23.7409,22.5381,22.6099,463638.91,1199705.823,20150730
22.6189,22.1522,22.3676,499996.63,1244256.622,20150731
22.8164,22.0894,22.7895,511342.27,1272145.22,20150803
23.2742,22.6458,23.1216,368820.66,941853.263,20150804
23.0228,22.3407,22.4035,313597.78,791793.126,20150805
22.4394,21.9996,22.0983,303607.02,750702.608,20150806
22.7805,22.1971,22.5292,372667.07,935466.156,20150807
23.6691,22.4215,23.4985,552556.43,1422769.424,20150810
23.6601,23.1485,23.2562,368960.11,960379.689,20150811
23.328,22.7536,22.8702,273092.28,702394.182,20150812
23.1934,22.5381,22.96,337219.3,858206.694,20150813
23.0857,22.6458,22.7266,339339.8,863123.031,20150814
22.5202,21.9368,22.233,442129.61,1090824.733,20150817
22.6548,20.9764,21.0571,534560.48,1308281.554,20150818
21.2546,20.752,21.2187,480726.44,1127906.761,20150819
21.3982,20.7789,20.7879,277804.83,652087.127,20150820
20.9135,19.7467,19.7736,405056.11,913832.202,20150821
19.2979,17.7989,17.8169,843803.51,1707320.497,20150824
18.5529,16.8744,17.0629,888087.04,1761625.094,20150825
18.6696,17.1527,18.0772,740696.85,1474537.442,20150826
19.8813,17.8707,19.7197,888785.26,1856585.678,20150827
20.375,19.3966,20.0159,774733.33,1717499.349,20150828
20.3301,19.0735,20.2942,571205.28,1250800.102,20150831
20.4647,19.1004,20.375,786172.96,1752299.979,20150901
20.6353,19.4684,20.5814,965751.09,2175350.799,20150902
20.6173,19.5761,19.6031,268817.97,602131.427,20150907
20.0519,19.3697,19.998,243144.2,537101.26,20150908
20.6532,20.0159,20.4827,294936.08,668869.497,20150909
20.6981,20.2044,20.6443,279270.38,638282.538,20150910
20.7699,20.2942,20.4558,138534.33,316529.231,20150911
21.0033,19.639,20.9494,765135.92,1750679.943,20150914
20.734,20.1057,20.7071,304201.7,695466.241,20150915
21.9368,20.2044,21.4521,259681.61,606225.143,20150916
21.9009,20.9135,21.0302,232686.54,554424.83,20150917
21.8111,21.0661,21.2367,219940.28,524868.611,20150918
21.2546,20.7789,21.1379,152646.58,357623.862,20150921
21.865,21.0571,21.4072,184416.9,442383.699,20150922
