high,low,price,vol,tradeAmount,date
10.596,10.1535,10.4268,2860436.43,4565387.8464,20150105
10.6676,10.1209,10.2706,2166421.4,3453446.1677,20150106
10.3032,9.9582,10.0754,1700120.67,2634796.4088,20150107
10.1339,9.6979,9.7369,1407714.21,2128003.4317,20150108
10.3292,9.5742,9.815,2508500.23,3835378.0999,20150109
9.7955,9.4375,9.6132,1553290.86,2293104.602,20150112
9.6979,9.5091,9.5547,816874.77,1204987.1489,20150113
9.8931,9.5677,9.6393,1263029.64,1889296.6794,20150114
9.9907,9.5742,9.9907,1242170.32,1868795.9097,20150115
10.1665,9.8801,10.0038,1555846.33,2403346.1946,20150116
9.4831,9.0014,9.0014,2137123.66,3016203.0873,20150119
9.1511,8.8257,9.0014,1491018.11,2064280.5549,20150120
9.5026,8.9494,9.3854,1940530.37,2758192.757,20150121
9.4505,9.2162,9.3073,1255016.11,1801436.2554,20150122
9.5221,9.3073,9.3724,1459181.92,2108746.7961,20150123
9.3985,9.2162,9.3334,1057605.8,1508446.5932,20150126
9.3529,9.0014,9.1056,1339494.66,1881058.9647,20150127
9.3073,8.9819,9.1511,1240877.55,1742175.7359,20150128
9.1186,8.9494,9.047,1016753.29,1408825.3559,20150129
9.1902,8.9559,9.0665,930116.69,1298735.7189,20150130
8.9819,8.8192,8.8713,860932.16,1176949.5597,20150202
9.1056,8.8647,9.0795,883349.14,1217876.5902,20150203
9.1381,8.9168,8.9233,807623.11,1122666.7553,20150204
9.3919,8.9559,8.9754,1913729.16,2710523.8859,20150205
9.0795,8.7216,8.7932,1030408.56,1411298.5904,20150206
8.9038,8.6044,8.7997,946586.28,1273141.1596,20150209
8.9949,8.7346,8.9624,724875.37,991823.7438,20150210
9.0144,8.9038,8.9363,554349.51,763414.5815,20150211
9.047,8.8647,9.021,608715.68,838611.2394,20150212
9.2292,9.0079,9.0795,887743.1,1244514.7935,20150213
9.1186,8.9363,9.06,721202.39,999898.4688,20150216
9.1837,9.0665,9.1056,680491.59,954430.2378,20150217
9.1446,8.9559,8.9819,577392.33,799193.6289,20150225
9.1641,8.8517,9.1576,1025544.24,1424064.8621,20150226
9.2162,9.086,9.1056,793570.14,1115146.0528,20150227
9.1707,9.0275,9.1316,1018797.0,1423603.2692,20150302
9.0991,8.8452,8.8517,1059476.29,1457305.0354,20150303
8.9298,8.7866,8.8322,814973.04,1108145.4186,20150304
8.8062,8.65,8.7085,828604.85,1109151.9601,20150305
8.7932,8.689,8.7476,557047.74,748959.1277,20150306
9.3334,8.6695,9.2097,2205323.61,3067985.5406,20150309
9.1902,8.9624,8.9624,1385706.3,1927581.9385,20150310
9.1641,8.9754,9.021,903354.13,1258356.1222,20150311
9.7369,9.1641,9.5026,3305137.2,4805590.3632,20150312
10.16,9.6328,9.7564,3163988.35,4799935.1945,20150313
10.0884,9.7109,10.0298,2218472.46,3387198.6103,20150316
10.2836,9.9257,10.0233,1959841.87,3020408.6976,20150317
10.1404,9.9517,10.0949,1831000.67,2823982.7784,20150318
10.0754,9.841,9.8866,1580300.28,2413982.1242,20150319
10.1209,9.802,9.9712,1976394.47,3027315.3278,20150320
10.1274,9.9777,10.0428,1782055.83,2750596.6752,20150323
10.1469,9.9061,9.9907,1559193.47,2396553.386,20150324
9.9712,9.6913,9.7044,1591468.01,2396613.9969,20150325
10.0363,9.5742,9.8345,1487891.58,2246003.7583,20150326
9.9517,9.6718,9.815,1047638.87,1577607.058,20150327
10.3747,9.828,10.1925,2582613.68,4014724.4258,20150330
10.8043,10.173,10.2511,2733183.21,4393135.2154,20150331
10.5049,10.1209,10.3878,1643316.41,2608976.8498,20150401
10.5049,10.1665,10.2836,1405837.42,2222670.5928,20150402
10.3747,10.16,10.3162,1434941.32,2262844.4731,20150403
11.0386,10.5114,10.941,2960472.28,4898119.4627,20150407
11.7676,10.8369,11.6635,3371646.31,5784459.0387,20150408
12.3989,11.5398,11.7155,3173063.25,5794631.9565,20150409
12.8871,11.6179,12.8871,3340209.79,6339648.8632,20150410
13.5172,12.7216,13.0288,4807153.21,8021097.2015,20150413
12.9973,12.6822,12.8397,2472375.01,4020209.6054,20150414
13.6117,12.6822,13.1154,3417642.03,5746875.1588,20150415
13.4699,12.8004,13.3911,2467407.21,4102824.5625,20150416
13.785,13.2336,13.336,2609523.37,4447333.0302,20150417
13.5487,12.7295,12.8397,3447257.4,5776437.953,20150420
13.1548,12.5877,13.0446,2415936.96,3943357.0492,20150421
13.3754,12.9973,13.3518,2773141.72,4640335.8298,20150422
13.4227,13.0446,13.1233,2319688.4,3893522.0741,20150423
13.0052,12.6113,12.7137,2442836.92,3959606.4898,20150424
13.0761,12.761,12.9343,2460563.58,4027939.2247,20150427
13.6905,12.7767,13.1548,4763544.06,8014319.2698,20150428
13.1942,12.761,13.1154,2151188.39,3550493.3374,20150429
13.596,13.1391,13.1548,2890635.41,4899379.904,20150430
13.1548,12.824,13.013,1427575.11,2351547.4493,20150504
13.013,12.2096,12.4932,2299341.73,3685372.4052,20150505
12.8397,12.2017,12.3829,1949911.08,3107565.6522,20150506
12.5089,12.2096,12.3435,1258707.51,1968941.8438,20150507
12.5877,12.2096,12.4853,1374468.4,2163108.9199,20150508
12.698,12.2017,12.6271,2123077.24,3349066.8396,20150511
12.7452,12.3277,12.5719,1989655.59,3166864.4845,20150512
12.8004,12.3986,12.5089,1756561.58,2807445.5757,20150513
12.6428,12.3592,12.5168,1438027.64,2283604.8141,20150514
12.5089,12.0284,12.1702,1752716.51,2718885.2357,20150515
12.0914,11.7921,11.9575,1537084.21,2327558.3658,20150518
12.3986,11.8551,12.2805,1917812.67,2959557.0855,20150519
12.7216,12.2883,12.3986,2589666.91,4115472.6983,20150520
12.5168,12.3041,12.438,1405846.6,2214024.9358,20150521
12.8397,12.4616,12.8161,2621907.76,4233675.7055,20150522
13.1627,12.8791,13.0761,2730369.5,4518316.4276,20150525
13.1548,12.824,13.0918,2792208.75,4607493.7137,20150526
13.3203,12.9185,12.9815,2341217.74,3888992.2457,20150527
13.0052,12.1544,12.2096,2733061.15,4404154.7429,20150528
12.3435,11.9024,12.0678,2014932.91,3103543.6709,20150529
12.5877,11.9654,12.5247,2158362.3,3365459.2752,20150601
12.5247,12.2253,12.4223,1904822.03,2991564.9777,20150602
12.564,12.2096,12.4695,1975231.79,3103860.6512,20150603
13.0603,12.3356,12.8949,3682532.72,5971846.0706,20150604
13.2336,12.6271,12.8397,2855456.24,4681142.5259,20150605
13.7456,12.7531,13.6196,5086050.27,8596942.0944,20150608
13.7456,13.1391,13.3754,3286967.53,5601775.9511,20150609
13.336,13.0209,13.1391,2198386.55,3679460.6046,20150610
13.21,12.8791,12.9815,1706960.45,2811189.6873,20150611
13.0997,12.8476,13.0052,1903388.79,3131996.5586,20150612
13.0761,12.5247,12.5404,2192176.61,3547149.5349,20150615
12.6507,12.2096,12.3199,1812179.84,2858213.7206,20150616
12.5168,12.1702,12.3907,1715942.25,2689990.2222,20150617
12.3514,11.8236,12.115,1602554.82,2468466.1767,20150618
12.1229,11.4219,11.5243,1565520.48,2345768.6737,20150619
11.7921,11.1147,11.7763,1805488.12,2643179.9238,20150623
11.9181,11.5794,11.9102,1531996.12,2290363.6051,20150624
12.312,11.6267,11.7133,2079164.88,3179774.3929,20150625
11.7763,10.5396,10.8468,2555321.75,3623880.4846,20150626
11.1462,10.0434,10.6814,2612943.2,3570319.3065,20150629
11.4534,10.5396,11.4534,2548103.13,3572978.4414,20150630
11.4928,10.8232,10.965,1835406.16,2629096.3563,20150701
11.2722,10.5396,10.8311,1982826.26,2762337.2275,20150702
11.0201,10.0749,10.2954,2597458.2,3473335.6303,20150703
11.2722,10.4687,10.9335,3381526.67,4660186.3391,20150706
11.54,10.4057,11.54,4808311.89,6808003.7233,20150707
11.028,10.39,10.39,4996696.94,6762103.3509,20150708
11.3746,9.5392,11.2328,4344355.42,5904698.6169,20150709
12.0993,10.7208,11.7054,4650987.78,6891581.2072,20150710
11.7291,11.1225,11.3746,3268196.05,4737400.4707,20150713
11.3273,10.642,10.9256,2580229.55,3608580.6759,20150714
10.9965,10.5554,10.6972,1626423.18,2225696.9126,20150715
10.839,10.5711,10.7129,1388939.85,1884221.6249,20150716
10.9807,10.6578,10.8862,1680637.66,2304999.342,20150717
10.8705,10.6578,10.7129,1358683.08,1852316.4409,20150720
10.7444,10.5396,10.6893,1131643.52,1529148.2673,20150721
10.6657,10.5081,10.6499,1138090.62,1528783.8305,20150722
10.8311,10.5633,10.7681,1483696.14,2022035.3413,20150723
10.7917,10.4924,10.5396,1339309.97,1815658.9625,20150724
10.4924,9.4841,9.7992,1787859.18,2289450.1647,20150727
10.0512,9.5707,9.941,2011200.81,2509971.532,20150728
9.941,9.7519,9.9252,971682.92,1210759.0963,20150729
9.9567,9.6337,9.6574,770278.94,962337.4608,20150730
9.7834,9.4683,9.7362,1202746.87,1472860.2957,20150731
10.1221,9.5707,10.0985,1405122.71,1757739.7334,20150803
10.2324,9.9173,10.13,774937.58,988843.5005,20150804
10.2009,9.9016,9.9173,551802.37,704539.3543,20150805
10.0276,9.7913,9.8701,450218.45,567208.5192,20150806
10.0197,9.8779,9.9331,622010.3,785501.392,20150807
10.2324,9.8858,10.1773,1053111.95,1346325.1512,20150810
10.2009,10.0749,10.1143,828493.36,1065323.9493,20150811
10.0591,9.8937,9.9016,686822.07,869580.8228,20150812
9.9803,9.7834,9.9016,606344.41,760265.7103,20150813
10.0434,9.9094,9.9567,823789.29,1043762.7376,20150814
9.9961,9.807,9.8779,679642.57,852588.992,20150817
10.0355,9.4132,9.6653,1176324.41,1459671.0451,20150818
9.6337,9.3738,9.6337,958894.23,1157078.5475,20150819
9.5865,9.3738,9.492,677634.39,815652.7605,20150820
9.4447,9.0272,9.0587,933367.84,1095668.2679,20150821
8.7988,8.1528,8.1528,1518029.68,1601529.0346,20150824
8.1528,7.3415,7.4518,2192333.75,2122788.5848,20150825
8.0583,7.3257,7.8063,2491919.59,2460482.1413,20150826
8.5861,7.7669,8.5073,1849235.65,1912163.2656,20150827
8.7358,8.3104,8.5309,1608029.69,1728745.6304,20150828
8.72,8.2552,8.72,1464297.25,1578261.4424,20150831
9.1454,8.3577,9.1139,2657661.35,3003860.7038,20150901
9.4526,8.7121,9.3265,2815746.76,3273803.293,20150902
9.106,8.5782,8.5782,1376110.64,1544055.0751,20150907
8.783,8.3419,8.6649,747292.45,815241.8633,20150908
8.8145,8.5703,8.7436,851073.89,940582.957,20150909
8.8066,8.6176,8.7042,465205.63,514578.3865,20150910
8.7594,8.5703,8.6334,426450.78,469297.5048,20150911
8.6649,8.2316,8.5625,756452.73,813927.1171,20150914
8.5467,8.271,8.3261,542839.0,579042.247,20150915
8.7279,8.2868,8.5861,569243.77,612767.0286,20150916
8.7751,8.4837,8.4837,620798.54,682338.1887,20150917
8.6334,8.4522,8.5152,318272.82,345063.7837,20150918
8.5782,8.3892,8.5231,386111.11,416851.0845,20150921
8.7121,8.5231,8.6334,492955.6,541007.3024,20150922
8.594,8.4128,8.4285,371150.84,399583.5446,20150923
8.5152,8.4049,8.4364,258632.55,277274.1879,20150924
8.4364,8.2316,8.3104,446420.6,471537.653,20150925
8.3419,8.2159,8.2946,199087.27,209186.1715,20150928
8.3183,8.1292,8.1765,333603.56,347612.2986,20150929
8.3419,8.1844,8.2631,364659.73,383230.18,20150930
8.5782,8.4285,8.4285,494070.85,533806.1341,20151008
8.6255,8.4443,8.5861,474612.06,516310.498,20151009
8.9642,8.594,8.846,849665.15,950602.3077,20151012
8.8697,8.7358,8.7673,359798.19,401600.9288,20151013
8.783,8.6176,8.6491,418980.65,462963.4738,20151014
8.7988,8.6176,8.7988,485900.5,539103.6716,20151015
8.9012,8.7909,8.846,570001.45,640488.8941,20151016
8.9406,8.783,8.8697,723371.53,814910.975,20151019
8.9642,8.8145,8.9169,715163.28,807642.3797,20151020
9.2556,8.8066,8.8382,1332629.04,1523591.977,20151021
8.9799,8.8066,8.9248,822805.73,928960.0288,20151022
9.0823,8.9327,9.0351,937425.11,1073981.5313,20151023
9.3029,9.0115,9.0745,1085917.54,1260872.0315,20151026
9.169,8.9327,9.043,580436.37,664648.8268,20151027
9.043,8.8618,8.8775,544811.17,619790.7932,20151028
8.9484,8.8618,8.8775,316703.68,357830.452,20151029
8.9957,8.8775,8.9484,535930.72,607980.9971,20151030
