high,low,price,vol,tradeAmount,date
14.4238,13.7309,14.0942,5001871.28,8302084.428,20150105
14.5336,13.7647,13.8745,4268772.34,7100974.463,20150106
13.9928,13.469,13.6549,2961696.04,4806397.453,20150107
13.807,13.1225,13.1563,2929211.1,4621824.801,20150108
13.9928,12.9789,13.2746,4613634.97,7356771.842,20150109
13.4352,12.8437,13.1817,2870027.87,4465049.959,20150112
13.3338,12.9704,13.038,1702516.1,2646920.635,20150113
13.4352,13.0972,13.2746,2271408.65,3573843.577,20150114
13.6802,13.1817,13.6718,2646841.68,4216830.599,20150115
13.9421,13.5788,13.7225,3125507.22,5096707.054,20150116
13.0127,12.3536,12.362,4990406.02,7432124.883,20150119
12.6578,12.117,12.3705,3044808.93,4468888.256,20150120
13.0718,12.3282,12.9282,3470440.52,5208895.152,20150121
12.9366,12.6409,12.7845,2156662.87,3267085.618,20150122
13.0972,12.7676,12.8183,2494226.6,3814173.081,20150123
12.8775,12.5648,12.7,1780964.42,2671404.494,20150126
12.7592,12.2099,12.4296,2569419.22,3785792.881,20150127
12.5395,12.1761,12.2775,1741448.15,2541837.336,20150128
12.193,11.9564,12.1423,1775306.85,2541569.62,20150129
12.3536,11.9987,12.117,1818087.21,2625624.647,20150130
12.0832,11.7114,11.9057,1557868.28,2200454.412,20150202
12.3367,11.9987,12.3113,1748843.21,2516020.347,20150203
12.4381,12.0663,12.0832,1296214.66,1886445.069,20150204
12.7169,12.0832,12.1001,3370617.02,4973382.058,20150205
12.3198,11.9564,12.0409,1638355.9,2356073.404,20150206
12.286,11.8297,12.1761,1719246.98,2454553.655,20150209
12.4634,12.1085,12.3874,1535259.79,2238448.213,20150210
12.4972,12.3029,12.3705,935841.14,1372191.501,20150211
12.4212,12.1508,12.3113,807480.86,1173109.185,20150212
12.5479,12.2606,12.362,1504714.74,2211523.668,20150213
12.2437,12.0832,12.2184,1333875.16,1920460.647,20150216
12.3451,12.1761,12.2691,923713.1,1343475.258,20150217
12.286,11.9818,12.0832,1267476.41,1821660.432,20150225
12.4465,11.9902,12.3958,1559566.28,2262725.598,20150226
12.6747,12.3789,12.4212,1456164.95,2157812.856,20150227
12.531,12.1761,12.3113,2192373.46,3192258.937,20150302
12.2606,11.9564,11.9733,1744176.4,2494347.046,20150303
12.1085,11.9142,12.0071,1259207.07,1787542.456,20150304
11.9226,11.6692,11.7537,1735485.64,2421469.921,20150305
11.9057,11.7537,11.8719,1021773.8,1432408.218,20150306
12.5648,11.6607,12.4043,3161251.24,4551189.243,20150309
12.3282,12.024,12.0747,1862956.51,2677735.377,20150310
12.4465,12.0916,12.2099,1681848.44,2440618.094,20150311
13.038,12.3282,12.7845,3830028.8,5746567.418,20150312
13.1394,12.7,12.7592,2813042.28,4299112.51,20150313
13.0634,12.7085,12.9789,2218602.48,3387764.84,20150316
13.0972,12.8859,13.0211,2394924.56,3679377.693,20150317
13.3253,12.9704,13.3,2460585.11,3827652.102,20150318
13.4352,13.0718,13.2493,2345900.51,3665620.544,20150319
13.4859,12.9535,13.2577,3149957.66,4929184.044,20150320
13.4267,13.207,13.3422,2462740.47,3881893.316,20150323
13.3507,13.131,13.1479,2637191.25,4123151.625,20150324
13.1141,12.7254,12.8099,2167538.37,3310645.786,20150325
13.0296,12.6578,12.8606,1807993.41,2750283.751,20150326
13.038,12.7592,12.8944,1542870.74,2350890.788,20150327
13.376,12.9282,13.3,3044764.23,4760224.446,20150330
