high,low,price,vol,tradeAmount,date
13.2785,12.5396,13.1395,131527.84,506160.86,20150105
13.9292,13.0175,13.4174,174777.05,696173.372,20150106
13.5191,13.109,13.2819,71088.88,278883.354,20150107
13.6919,13.2954,13.3768,86168.98,343136.794,20150108
13.8343,13.2581,13.2819,124714.7,499491.509,20150109
13.7021,13.048,13.6242,88035.88,347745.66,20150112
13.9563,13.5598,13.6377,68357.26,278651.745,20150113
13.7597,13.2547,13.2717,60988.17,243495.754,20150114
13.4852,13.0345,13.2141,72157.69,280550.101,20150115
13.2819,13.0819,13.187,68470.01,265864.26,20150116
13.6885,12.9362,13.2175,123324.91,485752.492,20150119
13.4547,13.065,13.3496,93546.51,365788.956,20150120
13.8953,13.3869,13.8173,118751.24,481932.318,20150121
14.4308,13.8275,14.224,150925.23,635772.739,20150122
14.4036,14.058,14.1867,71140.76,297613.279,20150123
14.5392,14.1834,14.3833,87431.74,370417.706,20150126
14.5731,14.1596,14.2816,68627.52,289659.618,20150127
14.3528,13.8953,13.9461,53130.36,220892.336,20150128
13.997,13.658,13.8241,56325.28,228272.974,20150129
14.0241,13.6242,13.797,44025.0,179212.29,20150130
14.2952,13.658,14.2376,93159.05,387918.014,20150202
14.4308,13.9631,14.0376,60246.41,250526.869,20150203
14.1257,13.797,13.8207,38151.91,156686.44,20150204
13.9902,13.5564,13.597,54659.9,221835.848,20150205
13.8885,13.5394,13.6242,51956.17,209591.827,20150206
13.9631,13.5903,13.8411,51478.41,208891.389,20150209
14.0986,13.7258,13.8444,73303.43,301927.181,20150210
14.0478,13.797,13.9597,33926.46,139545.841,20150211
14.0478,13.7699,14.0071,33091.33,136533.446,20150212
14.0952,13.6309,13.7462,67901.88,278808.821,20150213
14.0986,13.6242,13.9665,59261.15,242099.477,20150216
14.1325,13.9868,14.0173,34528.25,143285.788,20150217
14.0241,13.7089,13.7834,50338.67,204965.631,20150225
13.8682,13.658,13.8275,41343.51,167580.152,20150226
13.8716,13.658,13.6784,55175.63,223346.115,20150227
13.7292,13.4547,13.5564,106514.14,426224.604,20150302
13.7936,13.5259,13.5903,115558.88,465178.983,20150303
14.2342,13.6275,14.18,164683.99,679278.39,20150304
14.7188,14.0037,14.5087,154821.15,662365.847,20150305
14.5867,14.1698,14.346,62558.57,264664.812,20150306
14.5595,14.0241,14.4172,94067.81,398005.485,20150309
14.6917,14.3088,14.5867,63622.54,273505.769,20150310
14.9052,14.4714,14.7798,74625.12,323088.085,20150311
15.0205,14.546,14.5663,62819.21,274022.23,20150312
14.6341,14.2511,14.5223,61015.35,259957.084,20150313
14.7256,14.2613,14.5663,107696.13,461656.494,20150316
14.7087,14.2342,14.363,148943.94,633835.548,20150317
14.5799,14.2003,14.5731,118060.67,499391.143,20150318
14.5697,14.2206,14.3257,103540.2,437911.589,20150319
14.9459,14.0918,14.9425,219913.13,939507.532,20150320
15.3865,14.9425,14.9832,120276.3,536711.151,20150323
14.9595,14.5053,14.8137,151668.7,657924.496,20150324
15.4068,14.6443,15.3153,169116.59,754798.407,20150325
15.5593,15.0815,15.3255,93092.58,421578.565,20150326
15.3289,14.8713,15.0747,79923.76,354480.914,20150327
15.4204,14.8781,15.2984,90677.1,407054.592,20150330
