high,low,price,vol,tradeAmount,date
9.8786,9.4821,9.6387,36731.92,72087.9935,20150105
10.0597,9.5506,10.0303,46183.83,92694.0698,20150106
10.0695,9.7905,9.8541,36528.13,73541.4501,20150107
10.001,9.7513,9.8639,25281.54,51138.4826,20150108
9.9961,9.766,9.9814,35795.37,72743.9421,20150109
10.1185,9.8394,10.0989,40102.76,82339.6098,20150112
10.1136,9.9129,10.0206,32229.4,65734.8967,20150113
10.1282,9.8688,9.8884,31592.41,64517.926,20150114
10.1185,9.8541,9.9961,40198.43,82044.6254,20150115
10.0989,9.9618,10.0303,32625.83,66892.9324,20150116
10.5443,9.7905,10.1185,69307.23,145470.3074,20150119
10.4611,9.9178,10.4415,57307.62,120265.74,20150120
10.6569,10.4269,10.5297,68398.82,147278.0762,20150121
11.0388,10.5297,10.9849,76912.4,169211.9563,20150122
10.98,10.6618,10.6765,61084.96,134576.6231,20150123
10.8087,10.6031,10.7353,35606.2,77905.9249,20150126
11.2003,10.6961,11.1514,81975.38,183970.3789,20150127
11.7339,10.9555,11.3276,97517.75,226122.4834,20150128
11.6898,11.1709,11.5038,69018.24,162155.5992,20150129
11.6164,10.9751,11.0143,51919.48,119273.1503,20150130
11.2248,10.9115,10.9311,38457.21,86786.2341,20150202
11.2444,10.9898,11.1611,38594.99,87778.5312,20150203
11.2395,10.9311,10.9555,32765.52,73886.8709,20150204
11.1514,10.8478,10.8821,29957.49,67026.3396,20150205
10.9996,10.3094,10.3975,39693.15,85658.0462,20150206
10.5101,10.2213,10.231,17925.08,37942.3307,20150209
10.422,10.1919,10.3779,18781.62,39541.1185,20150210
10.5884,10.3045,10.5248,16311.89,34950.2671,20150211
10.6863,10.4758,10.5394,21977.08,47460.8882,20150212
10.9555,10.6031,10.8772,33417.14,73968.2206,20150213
11.0583,10.8185,11.029,33644.26,75463.0687,20150216
11.0877,10.8674,10.9996,23450.35,52591.4293,20150217
11.1367,10.9213,11.0192,27424.47,61911.8594,20150225
11.122,10.7499,10.8136,48237.29,107348.2033,20150226
11.0339,10.8136,10.9604,43025.84,96301.8537,20150227
11.7388,10.9066,11.729,82779.3,191452.7183,20150302
12.8941,11.5087,12.2381,140914.57,354314.3856,20150303
12.5759,12.1794,12.3605,76550.7,193847.5034,20150304
12.7717,12.3654,12.5073,75230.25,192124.1195,20150305
12.6885,11.9835,11.9933,66774.12,166703.5402,20150306
12.2087,11.7633,12.15,38561.21,95059.7604,20150309
12.5612,12.0912,12.5612,51430.22,130385.7251,20150310
12.6493,12.336,12.4731,39435.38,100448.4488,20150311
12.615,12.008,12.0521,40486.8,101234.4382,20150312
12.1989,11.964,12.1451,24452.02,60467.877,20150313
13.3591,12.2675,13.315,129386.66,344509.783,20150316
13.4619,13.0409,13.3346,91676.97,247849.8182,20150317
14.0885,13.1241,13.7116,87730.33,245940.1495,20150318
14.1913,13.6137,13.7067,83710.71,237295.9463,20150319
13.927,13.5109,13.7899,64261.77,179876.8437,20150320
14.0689,13.6332,13.8829,73909.69,209474.9068,20150323
13.9025,13.1731,13.7165,92073.45,255434.1776,20150324
14.1374,13.5109,14.0983,84614.23,237826.3047,20150325
14.8815,13.7214,14.2011,85261.38,249983.1184,20150326
14.485,13.9514,14.3675,51363.54,149345.9057,20150327
14.6123,13.8535,14.3382,70103.26,203518.0389,20150330
14.9207,14.0689,14.8619,84722.64,252314.44,20150331
16.3501,14.7836,16.3501,123315.76,397821.891,20150401
17.2263,16.1053,16.6928,104485.95,354886.0519,20150402
17.1235,16.3158,16.8298,59559.07,203038.259,20150403
17.4075,16.5459,16.8788,70174.57,242623.533,20150407
16.9228,15.6354,15.6648,110787.01,363209.4451,20150408
15.9046,14.0983,15.4298,101466.23,309222.4375,20150409
16.1592,14.7885,16.0515,74791.83,239927.5259,20150410
16.448,15.5718,15.9046,105607.9,343058.0235,20150413
15.8116,14.9794,15.2634,82356.05,259660.9248,20150414
15.1752,14.0493,14.0493,79786.46,237023.2532,20150415
14.578,13.7165,14.1179,63213.61,183969.9567,20150416
14.7249,14.1326,14.3137,52141.05,153174.0379,20150417
14.6759,13.9612,14.299,52493.05,154510.7236,20150420
14.8326,14.1962,14.8228,61167.9,182904.5681,20150421
15.1361,14.7151,14.9452,76730.98,233691.0126,20150422
15.4396,14.906,15.3221,76357.17,235966.942,20150423
15.2731,14.4899,14.6514,69500.49,211293.7377,20150424
14.9794,14.4899,14.5389,57799.95,173245.601,20150427
14.8277,13.8144,13.9955,59358.08,173602.3311,20150428
14.6563,13.8829,14.5829,45308.55,132890.6265,20150429
15.1214,14.441,14.4507,50512.26,152688.4787,20150430
14.7249,14.2794,14.5633,31301.59,93134.6005,20150504
14.7298,14.0249,14.1913,38424.89,113019.4543,20150505
14.4899,13.9318,13.9906,43340.58,126298.4532,20150506
14.2892,13.4374,13.5206,43991.78,123694.5315,20150507
14.0151,13.4619,13.9955,47781.73,134908.4467,20150508
14.7738,14.0493,14.627,64532.37,191431.3276,20150511
15.1703,14.5389,14.813,73746.88,223644.2343,20150512
15.8263,14.9305,15.3613,108307.1,341323.8923,20150513
15.8116,15.0773,15.5766,85655.58,271375.627,20150514
15.6305,14.8375,15.0871,63187.1,195846.8586,20150515
15.9536,15.092,15.885,100134.04,318309.2538,20150518
16.1934,15.4445,16.0858,111038.85,358920.3826,20150519
16.8886,15.9193,16.3844,91399.28,308610.8548,20150520
16.8494,16.2375,16.59,86858.66,294686.2728,20150521
17.104,16.0564,16.2424,101926.42,343705.281,20150522
16.962,15.9046,16.7319,95671.52,321764.459,20150525
18.4061,17.055,18.4061,94539.25,346003.6259,20150526
20.2467,18.69,20.2467,149624.1,600210.7184,20150527
20.61,18.2202,18.2202,138351.45,548313.5454,20150528
19.3783,17.175,19.1379,115835.16,436351.5941,20150529
20.5707,19.9034,20.2223,102226.64,422239.1045,20150601
22.1754,20.2665,21.7092,103704.95,454410.1353,20150602
23.2844,20.8357,22.4305,101408.32,456491.7556,20150603
23.4561,20.5511,22.3815,88921.95,401363.1134,20150604
23.4071,21.297,21.5914,80398.2,360538.9033,20150605
22.5336,20.8652,21.5178,98619.91,436063.148,20150608
21.8172,20.2469,20.3303,74001.79,315687.5227,20150609
20.8554,19.5746,20.61,74022.5,306013.9836,20150610
21.6307,20.2076,21.6307,76362.92,327159.8746,20150611
21.9742,20.978,21.0516,67948.92,294223.7758,20150612
21.032,19.9132,20.026,57249.01,237424.8727,20150615
20.0604,19.3341,19.7758,44221.57,177646.5261,20150616
20.5266,19.2851,20.4775,43521.87,177028.7813,20150617
20.5364,19.1379,19.2115,39821.63,161590.054,20150618
19.0397,17.2928,17.2928,42203.01,154419.0132,20150619
18.1074,16.1052,17.7639,40244.65,141201.0993,20150623
18.3822,17.0769,17.8522,36719.19,133409.6463,20150624
18.1466,16.2476,16.6843,39088.32,136407.563,20150625
16.6745,15.0159,15.0159,58410.81,183071.0519,20150626
15.5949,13.5143,13.5143,62892.82,180451.3686,20150629
14.4712,12.1648,14.1571,67322.5,180062.4852,20150630
14.7263,12.9058,13.2395,49906.3,144510.0675,20150701
13.4701,11.9145,11.9538,54291.1,138066.3339,20150702
12.6114,10.7565,10.8006,83995.39,190867.1812,20150703
11.8802,9.721,9.721,73272.57,158759.503,20150706
9.7161,8.7494,9.7161,142681.34,259678.5882,20150707
10.6878,10.6878,10.6878,908.86,1979.4971,20150714
11.7575,11.311,11.4091,219982.85,524714.0912,20150715
12.4592,10.2706,12.1206,138460.29,324523.7928,20150716
13.2198,12.258,13.053,88974.19,232174.1751,20150717
13.7056,12.6653,13.161,101516.55,271309.7279,20150720
13.1413,12.5132,12.8616,83239.88,218716.8859,20150721
13.2346,12.6065,13.0726,86391.76,227145.7906,20150722
14.2258,12.8567,13.8823,93810.82,257577.5704,20150723
15.1533,13.5977,13.8627,98356.56,283712.8528,20150724
14.3583,12.4789,12.4789,97008.58,268367.6846,20150727
13.1462,11.2717,12.2531,84024.07,208468.1313,20150728
13.2149,11.7624,13.0824,60781.3,153231.4861,20150729
13.421,12.5623,12.5672,59487.34,159107.1363,20150730
12.8567,12.2728,12.4985,29856.12,76502.2499,20150731
12.6359,11.2472,11.311,44557.21,106684.3893,20150803
12.209,11.0411,12.1697,46693.91,110709.1685,20150804
12.4887,11.9244,12.1305,43536.21,108230.7668,20150805
12.366,11.5809,12.0716,28770.33,71237.4773,20150806
12.7978,12.1452,12.7291,44421.46,113495.1162,20150807
13.4946,12.7046,13.4456,63186.09,169306.6431,20150810
13.5192,13.1021,13.3327,53719.88,146015.2373,20150811
13.3327,12.9549,12.9794,36663.05,98230.6913,20150812
13.2493,12.6212,13.2493,37006.58,97725.7038,20150813
13.9117,13.21,13.8234,59866.33,165957.6845,20150814
13.8774,13.3376,13.6762,33162.21,92019.364,20150817
14.0246,12.3071,12.3513,63119.66,170302.4377,20150818
12.8812,11.5318,12.8665,47289.63,119770.3947,20150819
13.1953,12.5525,12.7488,35898.85,94724.4886,20150820
12.8567,11.7771,12.1206,29607.65,74385.894,20150821
11.7183,10.9086,10.9086,33672.33,76026.5868,20150824
10.673,9.8192,9.8192,46246.78,92741.1179,20150825
10.2167,8.8378,9.0046,57733.05,111859.1366,20150826
9.8143,8.7642,9.3726,34875.39,65749.124,20150827
10.1578,9.4217,10.1332,44866.32,89292.7159,20150828
10.0989,9.6327,9.6769,34998.64,69891.9411,20150831
9.672,8.7102,8.7102,39076.12,70989.7954,20150901
9.3236,7.876,8.4157,48075.0,84062.321,20150902
9.0095,8.5875,8.8623,37470.47,67548.9149,20150907
9.7161,8.6071,9.6082,27655.6,51771.2047,20150908
10.3639,9.6278,10.2314,61775.51,125702.5408,20150909
10.2805,9.9271,9.9517,33009.54,67861.7427,20150910
10.0547,9.775,9.9419,21506.71,43409.332,20150911
10.2805,9.2352,9.3236,49927.59,99983.8409,20150914
9.7554,8.8574,9.2451,62197.16,119035.2894,20150915
10.1676,9.2205,10.1676,78567.59,154691.1101,20150916
10.6976,9.9075,9.9664,54337.79,115490.7282,20150917
