high,low,price,vol,tradeAmount,date
4.236,3.9823,4.1756,12502.97,51965.0051,20150105
4.4848,4.121,4.459,18077.74,79180.0486,20150106
4.4491,4.3054,4.346,12628.51,55505.6781,20150107
4.4947,4.2776,4.4144,15269.47,68015.0474,20150108
4.5849,4.354,4.4699,18813.0,85425.2796,20150109
4.5373,4.3411,4.4422,11079.86,49584.591,20150112
4.6087,4.4104,4.5888,14280.42,65410.0887,20150113
4.6245,4.4778,4.5442,11750.52,53839.0804,20150114
4.6562,4.5294,4.6017,10774.84,50131.7787,20150115
4.8218,4.5502,4.7276,19781.01,94023.9968,20150116
4.9357,4.5789,4.792,22593.82,109596.9624,20150119
5.0279,4.7781,4.9893,21023.78,104479.4659,20150120
5.4511,5.1191,5.2529,37892.34,201648.8468,20150121
5.3411,5.1409,5.2222,16703.64,87908.5962,20150122
5.347,5.0061,5.0071,20663.53,107357.1412,20150123
5.0725,4.8664,5.0547,15025.57,75984.9622,20150126
5.3411,5.015,5.2489,29264.2,154413.0223,20150127
5.3322,5.2063,5.2509,17466.02,92795.9302,20150128
5.469,5.1637,5.4065,28650.22,154985.1723,20150129
5.4313,5.2033,5.2132,20800.45,111043.2585,20150130
5.4263,4.9912,5.3877,21150.77,112180.8736,20150202
5.7237,5.3124,5.5403,30514.55,170096.8832,20150203
6.0943,5.7366,5.7445,91195.03,545849.9826,20150204
5.905,5.4511,5.5304,61120.98,353069.2288,20150205
5.5007,5.1369,5.1865,44421.37,236580.0046,20150206
5.2965,5.1171,5.1508,18607.27,97733.1408,20150209
5.3401,5.1548,5.3282,17172.46,91091.2155,20150210
5.5998,5.3322,5.4957,26006.31,144441.8888,20150211
5.6454,5.4808,5.5076,24842.09,139242.6742,20150212
5.7564,5.5215,5.69,44585.25,252431.8442,20150213
6.024,5.7108,5.9615,58783.92,352098.4578,20150216
6.0081,5.7108,5.7841,41093.8,240609.5771,20150217
5.8357,5.4511,5.5651,28856.2,164370.0459,20150225
5.6771,5.5155,5.6543,23044.22,130303.7198,20150226
6.026,5.575,6.026,57245.25,339682.4544,20150227
6.2202,5.8981,6.0537,52473.77,323185.8808,20150302
6.024,5.7812,5.7911,41855.84,249724.0858,20150303
6.0953,5.7782,6.0953,44159.41,265232.3829,20150304
6.2361,5.9556,6.0151,33113.41,202699.3032,20150305
6.13,5.8357,5.8466,38416.24,230268.6859,20150306
6.4313,5.8327,6.4313,72462.19,460710.8973,20150309
7.0746,6.6206,7.0746,75888.39,531310.8705,20150310
7.6365,6.805,7.3788,88067.9,636686.2435,20150311
7.5374,6.916,7.253,60422.49,443741.8151,20150312
7.9784,7.25,7.9784,64972.91,501953.3996,20150313
8.7763,8.028,8.693,80038.13,686575.3096,20150316
8.7912,8.4225,8.7347,51250.76,443707.5934,20150317
9.4037,8.4353,8.8704,45589.69,407447.7878,20150318
9.032,8.6227,8.9596,32166.6,285386.157,20150319
9.8556,9.0984,9.8556,26671.21,261322.7939,20150320
10.8408,10.4423,10.8408,10794.7,117111.4169,20150323
11.925,10.8903,11.925,53558.24,625360.2715,20150324
13.1124,11.9924,12.2898,56140.66,708930.0308,20150325
11.8933,11.0608,11.0608,62138.26,715995.4287,20150326
11.4097,10.3085,10.9022,46887.3,513771.6697,20150327
10.7615,9.8814,10.1688,48077.76,497162.1643,20150330
11.1857,10.0191,10.9419,54163.49,579641.968,20150331
12.0361,10.6098,12.0361,47020.59,534112.3303,20150401
13.2393,12.042,12.3899,49076.03,633526.5488,20150402
12.2462,11.596,11.6951,38215.81,456375.2527,20150403
11.9706,11.1827,11.4771,37967.42,442391.3611,20150407
11.3978,10.3373,10.8576,52639.07,573302.9871,20150408
11.3423,10.1638,11.1797,33877.82,369678.9987,20150409
11.9607,10.814,11.4404,33000.7,376983.1462,20150410
11.6941,10.9022,10.9022,30278.39,341924.0897,20150413
11.5742,10.5563,11.1183,29464.24,330097.1437,20150414
10.9092,10.1093,10.1589,25699.13,270634.1599,20150415
10.5058,9.8516,10.1301,20980.64,217129.6061,20150416
10.4443,9.8893,10.2243,22687.68,232519.1339,20150417
10.5553,10.0112,10.2907,19559.29,203478.2949,20150420
11.2788,10.6049,11.2095,30839.71,342508.7233,20150421
11.933,11.4087,11.6555,29740.99,350276.2487,20150422
12.821,11.7942,12.821,34979.31,447170.2617,20150423
14.1035,12.5891,14.1035,42881.56,580941.023,20150424
15.0153,12.9439,13.0827,37552.19,530194.8121,20150427
13.4761,12.4583,12.6852,26793.56,348269.1597,20150428
13.9539,12.6872,13.9539,24512.89,337431.525,20150429
15.164,14.0986,14.271,35745.43,529284.0355,20150430
14.1729,12.8844,13.4692,21499.48,291167.0412,20150504
14.7279,13.6575,14.1729,26089.09,370273.9585,20150505
15.5604,13.8756,14.8439,31671.49,475135.4464,20150506
15.4167,13.8756,14.1233,24266.86,359262.5788,20150507
15.5357,14.1729,15.5357,33457.74,506258.3993,20150508
16.8291,15.4296,16.3979,35097.98,572802.855,20150511
18.0382,16.0144,18.0382,26237.75,454435.9647,20150512
19.842,17.4436,19.842,52374.95,1017773.0056,20150513
21.0334,18.2364,18.4357,41259.42,805683.9598,20150514
20.2791,16.8816,19.7578,43587.77,849829.6608,20150515
21.7341,19.1879,21.7301,49262.13,1008025.5268,20150518
22.6736,20.7251,21.742,33666.35,737977.6316,20150519
23.9165,21.3178,23.9135,31280.61,732700.423,20150520
26.3051,24.1831,26.3051,45039.39,1171268.2589,20150521
27.895,23.6691,23.6691,215645.62,2117340.7237,20150522
21.9852,21.3032,21.3032,167035.04,1442298.4996,20150525
22.5159,21.08,22.072,113855.1,1005880.1093,20150526
22.1613,20.4352,21.1098,122988.44,1048840.865,20150527
22.9846,20.708,21.7,168663.32,1511750.6635,20150528
23.87,21.7,23.87,148016.12,1379537.3047,20150529
26.2582,24.8025,25.7176,112976.4,1170366.8722,20150601
26.0226,24.0064,24.795,110453.73,1109476.9,20150602
25.544,23.932,25.2811,84771.24,845795.2941,20150603
27.2502,23.312,26.3376,117186.31,1229293.043,20150604
27.647,24.8,25.4646,84640.68,884215.2215,20150605
25.0232,22.9177,22.9177,101806.66,956138.0525,20150608
23.2798,20.8345,21.3776,85477.94,751648.8369,20150609
23.3566,21.271,22.9152,75263.36,679935.7906,20150610
23.1434,22.2729,22.5432,50911.13,465064.899,20150611
23.0268,21.5314,22.3597,61492.92,552013.8454,20150612
23.932,21.6157,23.2748,89222.06,821376.8788,20150615
24.7008,21.7992,24.0709,94052.91,895387.4622,20150616
21.6655,21.6655,21.6655,4190.0,18289.35,20151008
19.5014,19.5014,19.5014,2504.0,9838.216,20151009
17.5508,17.5508,17.5508,21271.0,75214.256,20151012
17.66,15.8136,17.0743,629857.53,2078967.3219,20151013
18.7817,16.6822,17.9975,441764.98,1603656.3944,20151014
18.4541,17.4068,18.1762,248028.23,900449.224,20151015
19.8538,18.3052,19.3078,236626.06,917049.396,20151016
19.8042,18.3698,18.7867,221719.14,842647.4901,20151019
20.6678,18.4194,20.514,276277.83,1094349.9224,20151020
20.3502,18.4641,18.4641,256623.39,999728.8134,20151021
19.3029,17.8734,19.1242,187200.96,709347.0602,20151022
19.695,18.737,19.2681,175578.63,678949.257,20151023
19.9779,19.1093,19.4022,171129.06,673483.2064,20151026
20.7472,18.6179,20.3005,199533.84,791995.9977,20151027
20.3899,18.8611,19.1589,142257.89,565590.6582,20151028
19.6057,18.613,18.9554,90999.16,347964.8131,20151029
18.8611,17.7195,18.335,142657.23,527155.033,20151030
18.3052,17.4068,17.521,87836.76,317067.9251,20151102
18.1911,17.4763,17.7592,75110.27,270970.1788,20151103
18.8214,17.8684,18.7867,113342.29,420498.6955,20151104
18.9157,18.2606,18.3499,120700.65,450614.562,20151105
19.2086,18.2606,19.0746,132562.57,502187.8622,20151106
20.9805,18.8661,20.9805,298782.79,1242596.0842,20151109
23.0801,21.3975,23.0801,290882.46,1307468.724,20151110
25.3881,23.5764,25.3881,322628.88,1606324.6476,20151111
25.9539,24.2217,24.7676,287644.75,1442377.7876,20151112
27.2444,23.0801,25.8596,313530.87,1572384.3971,20151113
28.4456,24.8173,28.4456,198006.91,1084375.8108,20151116
31.2698,28.5399,28.6888,262470.28,1583279.757,20151117
30.6742,27.6465,29.2844,235367.87,1399459.6165,20151118
29.7758,28.3711,29.3588,197874.02,1151612.992,20151119
29.2745,27.974,28.3413,190386.26,1089767.656,20151120
