high,low,price,vol,tradeAmount,date
4.8602,4.5592,4.8438,8504.5,24077.8917,20150105
5.2846,4.7517,5.2813,16311.13,49853.4281,20150106
5.5346,5.0247,5.4326,27759.43,89134.6502,20150107
5.3602,5.1497,5.1612,12148.0,38973.9841,20150108
5.2056,5.0675,5.0675,6303.41,19674.4733,20150109
5.056,4.8948,5.0362,7546.02,22811.0702,20150112
5.2977,5.0181,5.2254,9299.1,29266.3078,20150113
5.329,5.1201,5.3125,7664.38,24449.9878,20150114
5.5296,5.2632,5.4606,12473.02,41196.7426,20150115
5.5181,5.3619,5.4918,7488.2,24959.3055,20150116
5.5264,5.181,5.2977,5851.78,19144.6174,20150119
5.5247,5.2977,5.4655,6249.09,20561.0023,20150120
5.5264,5.403,5.477,7081.38,23546.8213,20150121
5.6612,5.431,5.6119,8778.7,29671.543,20150122
5.8685,5.4441,5.8685,19989.28,68559.1571,20150123
5.8717,5.6217,5.7566,18440.78,64107.6664,20150126
5.755,5.5329,5.6908,12842.03,44100.3962,20150127
5.8882,5.6267,5.7254,10375.79,36422.1845,20150128
5.7221,5.4408,5.4458,19275.02,64719.9769,20150129
5.5,5.13,5.1316,14476.5,46272.361,20150130
5.1398,4.9342,4.9754,12616.23,38420.3925,20150202
5.2188,4.9622,5.2023,24679.34,75493.482,20150203
5.1974,5.0033,5.0362,21887.31,67324.4222,20150204
5.3224,4.9803,5.2319,49777.93,155336.6902,20150205
5.2615,5.0247,5.0987,34042.85,106249.4259,20150206
5.1267,4.9342,5.0494,15939.51,49068.142,20150209
5.0823,4.9178,5.074,13246.62,40051.6664,20150210
5.1793,5.0362,5.1431,6946.0,21633.6645,20150211
5.2879,5.1481,5.1793,9775.65,31138.6856,20150212
5.2796,5.1826,5.2106,14351.55,45564.1815,20150213
5.3372,5.0987,5.329,13295.82,42695.3229,20150216
5.6991,5.3438,5.6431,26249.17,88719.1443,20150217
5.6744,5.3964,5.3997,25897.16,86864.6646,20150225
5.5905,5.3454,5.3701,36738.33,121128.6375,20150226
5.5592,5.3323,5.449,35232.24,116456.8459,20150227
5.9852,5.4178,5.8717,74492.04,251437.2133,20150302
6.2583,5.7073,6.0856,68283.82,250979.2768,20150303
6.2879,5.9408,6.1004,28052.33,105371.4774,20150304
6.2484,5.8092,5.9293,55677.18,201821.5549,20150305
6.0132,5.778,5.8717,51507.16,182922.717,20150306
5.9458,5.7566,5.9458,44862.76,159438.0846,20150309
6.1925,5.8866,6.1579,50216.84,183240.0552,20150310
6.1579,5.8471,5.8602,38349.78,138732.1379,20150311
5.8849,5.5412,5.6662,23929.32,82723.0449,20150312
5.9918,5.6694,5.8783,23154.53,81818.5713,20150313
6.1349,5.8849,6.0708,28075.96,102376.2857,20150316
6.1185,5.954,6.0642,31981.34,116911.0853,20150317
6.5132,6.0148,6.3652,41259.26,158954.4873,20150318
6.4375,6.2023,6.2977,23874.8,91330.5375,20150319
6.4112,6.2171,6.2944,24937.44,95296.1216,20150320
6.4227,6.1662,6.4227,32700.55,125615.107,20150323
6.6037,6.0872,6.3306,38626.86,148797.8746,20150324
6.4671,6.1612,6.3915,37022.75,142189.6278,20150325
6.4803,6.1185,6.1316,40599.82,153842.1822,20150326
6.2714,6.1037,6.2188,23007.29,86831.0889,20150327
6.4507,6.1694,6.3438,35219.91,135976.7071,20150330
6.4968,6.25,6.431,34488.31,134438.7796,20150331
6.5741,6.0889,6.5724,57455.22,224111.3073,20150401
6.8076,6.5773,6.7352,39800.02,162365.8257,20150402
7.0033,6.5839,6.9277,39801.2,164764.508,20150403
7.0198,6.8389,6.9573,40617.71,171117.4206,20150407
6.9655,6.4984,6.6711,36873.31,150272.4479,20150408
6.6711,6.1201,6.3915,44677.3,172312.6321,20150409
