high,low,price,vol,tradeAmount,date
10.1812,9.6679,10.1812,5758539.65,6729454.815,20150105
10.1385,9.4369,9.762,3847525.45,4414567.973,20150106
9.993,9.5396,9.762,2942244.28,3349153.265,20150107
9.762,9.146,9.3,3263049.95,3567899.29,20150108
9.7535,8.9663,9.1374,4326434.2,4713174.309,20150109
9.069,8.6241,8.8637,2730500.68,2820571.688,20150112
9.0262,8.6669,8.7867,2255538.44,2330119.159,20150113
9.0006,8.7182,8.915,1778636.67,1842219.281,20150114
9.6508,8.8979,9.6251,3502870.72,3787179.593,20150115
9.7192,9.1973,9.4711,2995678.01,3327371.753,20150116
9.2401,8.5214,8.5214,3545113.33,3621466.283,20150119
8.9578,8.5385,8.8123,3506726.0,3598677.652,20150120
9.6508,8.5899,9.4112,3824472.44,4111878.273,20150121
9.9075,9.3513,9.6251,2887007.34,3252330.934,20150122
10.0529,9.3342,9.7791,3818159.04,4307453.406,20150123
9.7535,9.454,9.6337,1766889.22,1982891.427,20150126
9.7021,8.7952,9.1888,3122070.3,3355184.324,20150127
9.1118,8.7696,8.8294,2250410.43,2336749.413,20150128
8.9834,8.5984,8.8038,1504373.99,1549414.62,20150129
9.2829,8.7182,8.9663,2651256.49,2788273.791,20150130
9.146,8.4701,8.7182,2287718.42,2362475.637,20150202
8.9578,8.222,8.684,3298449.13,3278339.811,20150203
8.8551,8.4958,8.5899,1885497.72,1915438.062,20150204
9.1289,8.5471,8.5728,3779191.48,3916687.8,20150205
8.4872,8.0423,8.1193,2493539.62,2395542.563,20150206
8.1707,7.7942,8.068,1766776.58,1646591.711,20150209
8.3931,7.9653,8.3332,1489645.47,1441470.644,20150210
8.5214,8.3161,8.4102,1110709.32,1093034.783,20150211
8.453,8.222,8.3418,922297.85,897984.349,20150212
8.8551,8.3075,8.6498,2086619.81,2092652.18,20150213
8.5984,8.3845,8.5214,1475141.92,1464530.724,20150216
8.761,8.5385,8.6327,1125952.76,1136699.902,20150217
8.607,8.299,8.3332,1323832.73,1296525.658,20150225
8.7696,8.2648,8.7524,1983657.16,1989244.476,20150226
8.8893,8.6241,8.7182,1371958.13,1402342.145,20150227
9.0861,8.5984,8.7353,3693338.79,3810129.591,20150302
8.6327,8.1621,8.2477,3864841.26,3775213.236,20150303
