high,low,price,vol,tradeAmount,date
4.9522,4.7238,4.8501,417407.34,335442.976,20150105
4.844,4.7058,4.7779,282938.53,224578.074,20150106
4.7719,4.6217,4.6878,274965.45,214225.41,20150107
4.7299,4.6517,4.6637,185725.71,144835.069,20150108
4.7058,4.5976,4.6637,183095.21,142029.775,20150109
4.6878,4.5315,4.5435,157783.9,120933.029,20150112
4.5976,4.5255,4.5736,100502.41,76405.725,20150113
4.5976,4.4474,4.5075,109223.2,82342.089,20150114
4.6337,4.4895,4.6157,103263.93,78381.144,20150115
4.6637,4.5976,4.6577,133595.23,102970.163,20150116
4.5976,4.243,4.3272,209043.05,155142.519,20150119
4.5315,4.3392,4.5075,163724.08,121337.382,20150120
4.6097,4.4955,4.5916,130623.4,99325.339,20150121
4.6217,4.5255,4.6097,135328.47,103068.071,20150122
4.6157,4.4834,4.5255,141486.52,107247.137,20150123
4.6157,4.4654,4.6157,130423.0,98908.171,20150126
4.79,4.5916,4.7479,369578.44,287722.039,20150127
4.7779,4.6878,4.7238,194431.24,152785.283,20150128
4.6878,4.5736,4.6157,135570.17,104463.016,20150129
4.6337,4.4955,4.5015,127197.43,96275.173,20150130
4.5556,4.3933,4.5075,86114.2,64644.396,20150202
4.5496,4.4534,4.5375,160415.74,120433.039,20150203
4.5435,4.4534,4.4714,122064.83,91443.871,20150204
4.5556,4.4534,4.4774,147996.65,110728.607,20150205
4.4774,4.3873,4.4113,98422.02,72386.895,20150206
4.4354,4.3332,4.3572,77747.85,56714.236,20150209
4.4113,4.3452,4.4053,72893.25,53067.575,20150210
4.4594,4.3933,4.4354,62702.19,46223.434,20150211
4.4534,4.3753,4.4294,97575.93,71642.587,20150212
4.5315,4.4414,4.4895,157352.25,117716.42,20150213
4.5916,4.4714,4.5796,130665.73,98657.155,20150216
4.6036,4.5496,4.5676,109586.97,83371.617,20150217
4.6277,4.5375,4.5856,148320.8,113130.202,20150225
4.6637,4.5556,4.6637,189499.87,145531.472,20150226
4.6938,4.6217,4.6698,171687.22,133013.239,20150227
4.7118,4.6397,4.7058,209826.12,163512.702,20150302
4.7419,4.6397,4.6577,229702.85,178935.435,20150303
4.7719,4.6457,4.7479,274444.65,216535.469,20150304
4.8741,4.7359,4.79,307594.04,245401.647,20150305
4.79,4.6698,4.6818,195953.29,153691.134,20150306
4.7539,4.6097,4.7479,174079.34,136100.915,20150309
4.826,4.7178,4.7539,204990.69,162581.927,20150310
4.9522,4.7479,4.9402,455939.08,369057.6,20150311
4.9642,4.838,4.838,265709.46,216110.153,20150312
4.9162,4.844,4.8921,170645.95,138647.286,20150313
5.0965,4.9041,5.0604,370480.27,310034.583,20150316
