high,low,price,vol,tradeAmount,date
10.5051,10.0113,10.4373,272107.59,289684.811,20150105
11.3087,10.3212,11.1635,468858.41,527771.045,20150106
11.2022,10.844,11.0667,155844.17,177432.566,20150107
11.696,10.844,11.0376,297943.52,348807.674,20150108
11.5702,11.0183,11.0957,190891.72,223285.365,20150109
11.6379,11.0957,11.4152,194609.3,229049.258,20150112
11.5798,11.2506,11.4056,120823.68,142170.846,20150113
11.4733,11.0667,11.2119,100968.67,117072.745,20150114
11.3281,11.0376,11.2216,89320.43,102976.046,20150115
11.5702,11.0957,11.5411,195107.18,228546.394,20150116
12.0349,11.1441,11.5314,374652.12,451451.376,20150119
11.8509,11.3862,11.6767,183143.06,219782.259,20150120
12.1027,11.6476,11.8025,230043.69,281925.759,20150121
11.9187,11.696,11.7444,93170.07,113274.268,20150122
11.8122,11.2991,11.4346,211542.16,249729.493,20150123
11.5992,11.2991,11.5992,137216.18,162137.761,20150126
11.5895,11.2894,11.454,112152.58,132554.304,20150127
12.2092,11.3668,12.122,359583.03,443201.487,20150128
12.1511,11.696,11.8606,219137.04,269122.306,20150129
11.9574,11.5121,11.7444,199356.57,241087.831,20150130
12.2769,11.5217,12.1027,332730.41,415988.977,20150202
12.1511,11.88,12.0155,131318.86,162556.866,20150203
12.2479,11.8219,11.8509,98409.72,121622.979,20150204
12.1704,11.6476,11.909,188545.48,231683.863,20150205
12.0058,11.6186,11.7928,89933.69,109740.458,20150206
12.0058,11.7735,11.8219,69599.21,85593.422,20150209
11.9381,11.3281,11.6282,110358.27,132675.93,20150210
11.667,11.3765,11.4249,102484.39,121451.573,20150211
11.6573,11.3959,11.6476,77683.82,92325.401,20150212
11.7928,11.5895,11.6767,63991.05,77356.779,20150213
12.0833,11.667,11.9574,67517.96,83371.207,20150216
12.0833,11.8703,11.9381,41435.5,51229.472,20150217
12.9547,11.9381,12.7901,257044.05,334738.633,20150225
12.9257,12.6352,12.7514,116132.92,153122.195,20150226
12.916,12.5965,12.8191,82486.79,108314.957,20150227
12.9837,12.6836,12.9353,131252.5,174021.415,20150302
12.9257,12.5093,12.5965,143037.42,187607.616,20150303
12.6352,12.3157,12.519,136372.64,175538.652,20150304
13.0515,12.49,12.7804,167347.32,221862.838,20150305
13.2161,12.6836,13.1387,203366.66,272669.344,20150306
13.9907,12.9257,13.8455,239089.42,338103.575,20150309
14.0488,13.371,13.7583,158928.1,225581.152,20150310
13.7583,13.342,13.4098,121715.0,169206.631,20150311
13.4679,13.1774,13.3807,101739.94,140308.78,20150312
13.8358,13.3613,13.4872,73757.73,103269.514,20150313
13.6421,13.3129,13.5937,128042.65,178733.959,20150316
13.6905,13.4679,13.5259,101394.52,142240.424,20150317
13.7293,13.3613,13.6421,161898.68,226578.728,20150318
13.7002,13.1774,13.4291,192629.71,266883.907,20150319
13.4582,13.1774,13.3033,185411.9,254343.793,20150320
13.7583,13.2161,13.7486,330135.08,456408.001,20150323
13.7002,13.0709,13.371,240870.59,333756.276,20150324
13.739,13.129,13.5647,223994.68,310657.013,20150325
13.8551,13.3033,13.8164,245745.97,344966.807,20150326
14.6007,13.9423,14.3199,250169.89,368711.169,20150327
14.833,14.1456,14.165,259640.91,387302.134,20150330
14.5232,13.9616,14.2231,246108.57,361144.706,20150331
14.7653,14.1262,14.6007,216107.07,322752.362,20150401
14.8234,14.2327,14.3973,231107.45,345827.959,20150402
14.4167,13.9132,14.2908,287495.76,420754.673,20150403
14.591,14.2327,14.4942,238912.47,354047.697,20150407
14.5135,13.9132,13.9326,245853.93,358804.897,20150408
14.6878,13.8358,14.6103,348795.54,512795.43,20150409
16.0433,14.4167,15.6754,432307.25,677285.591,20150410
16.4015,15.3946,15.9174,340877.79,562617.94,20150413
15.8593,15.3946,15.5398,206549.27,331627.318,20150414
15.6463,14.3296,14.6684,202618.08,312350.22,20150415
15.8303,14.3296,15.4914,235738.13,368675.388,20150416
15.6173,14.7362,14.9395,250443.92,391127.03,20150417
15.414,14.5426,14.833,324429.93,499190.988,20150420
15.9271,14.7265,15.7916,343096.66,543763.752,20150421
16.5952,15.7916,16.4306,341050.2,572232.052,20150422
16.6823,15.8497,16.1304,324739.75,544740.647,20150423
17.7474,17.118,17.7474,231558.25,423176.817,20150427
18.7253,16.7114,17.3794,576386.76,1063748.267,20150428
