high,low,price,vol,tradeAmount,date
19.7193,18.8868,19.1246,24895.12,100215.0961,20150105
20.0238,18.9581,19.9239,35731.24,146381.6661,20150106
19.9334,19.4339,19.5005,19886.43,81709.5338,20150107
19.7479,19.3054,19.3578,20932.35,85919.9051,20150108
19.6004,19.196,19.372,17348.34,70775.3787,20150109
19.2341,18.6394,18.8297,21618.68,86041.5017,20150112
19.1151,18.7964,18.9914,16913.77,67430.846,20150113
19.2055,18.7726,18.7916,16475.62,65629.9954,20150114
19.1532,18.1304,19.0152,23381.74,92376.4733,20150115
20.9182,18.7916,20.9182,79231.24,338751.5797,20150116
22.5024,21.0181,21.6461,96866.71,443295.4341,20150119
22.5024,21.4558,22.4072,75677.54,352420.8656,20150120
22.9163,21.9933,22.1503,58631.96,275169.1576,20150121
22.5928,22.0266,22.2645,40546.02,189618.737,20150122
22.2598,21.3463,21.3987,43215.76,196599.6316,20150123
21.8649,21.3511,21.6508,23694.4,107849.7277,20150126
22.2502,21.6413,21.8839,34292.28,158181.9303,20150127
24.0628,21.4177,23.3254,97233.38,467627.1406,20150128
23.2731,22.607,22.607,35192.59,169371.5189,20150129
23.2398,22.4548,22.6689,27283.42,130796.3335,20150130
23.216,21.6698,22.8069,27272.08,129837.8832,20150202
23.0875,22.4596,22.9876,27852.57,134031.8279,20150203
23.6727,22.764,22.7878,25697.13,125445.4666,20150204
23.0209,22.1218,22.1218,22658.36,107468.5929,20150205
22.3026,21.5652,22.2693,21825.86,100496.6319,20150206
22.55,21.765,21.8839,13596.61,63323.8271,20150209
24.0723,21.7888,23.7774,96038.73,479200.9653,20150210
26.156,22.8402,25.5233,130162.72,676468.2444,20150211
27.4833,24.7764,25.9277,99614.17,549440.4094,20150212
27.0695,25.0761,25.5947,95623.93,517156.2985,20150213
26.8316,25.333,25.9515,66440.05,364773.1691,20150216
25.6755,24.8525,25.6042,52549.82,278463.2387,20150217
25.5281,24.9762,25.0666,28916.55,153312.7666,20150225
25.5804,24.7383,25.157,29755.56,157403.4236,20150226
25.4377,24.7954,25.3092,27102.9,143433.4064,20150227
26.5414,24.8382,26.1656,59693.82,323246.2721,20150302
26.156,25.0714,25.1094,43812.44,234588.3091,20150303
25.3901,24.862,25.2093,23303.04,123190.3731,20150304
27.1789,25.2379,26.0704,71499.07,396442.2888,20150305
26.4034,24.9144,24.9619,38604.8,206498.2508,20150306
25.1142,23.8915,25.0238,44569.59,228580.4391,20150309
25.2569,24.6194,24.6813,30089.43,157632.1313,20150310
24.7288,24.1294,24.2626,27170.84,138741.9315,20150311
24.5052,23.7345,24.5005,32006.81,161513.6884,20150312
24.9715,24.2245,24.5433,25485.38,132212.998,20150313
25.9087,24.7431,25.6898,50228.15,269933.4128,20150316
26.156,25.2997,25.5281,37621.11,202779.4,20150317
25.9753,25.3092,25.9515,40624.48,219274.2607,20150318
26.7079,25.8801,26.3321,41334.2,228396.31,20150319
26.7364,25.7612,26.0942,39285.85,216199.6304,20150320
28.3016,25.4044,27.9496,96877.65,538473.1088,20150323
27.7688,26.3939,27.2265,63660.16,364321.846,20150324
27.8782,26.5509,27.3073,48549.71,278090.3982,20150325
28.4491,26.6936,26.9981,59629.82,347017.6646,20150326
28.1161,26.9505,27.8449,54093.0,315129.8768,20150327
27.726,26.8887,27.2122,47234.35,270145.7087,20150330
27.4929,26.9077,27.117,34368.0,196280.4514,20150331
27.4929,26.9029,27.3549,29153.1,166990.1198,20150401
30.0523,27.8306,29.6717,82352.77,497757.1985,20150402
31.7793,28.901,31.1323,69610.09,449748.8784,20150403
33.0875,30.2997,32.1503,58386.33,391395.9146,20150407
32.3501,30.7326,31.3035,41279.83,272315.9001,20150408
34.3214,31.0524,34.1438,83949.6,567262.4877,20150409
37.5567,33.6013,37.5567,105934.92,809066.905,20150410
33.8029,33.8029,33.8029,5841.0,41132.322,20150817
32.6413,30.4236,30.4236,126804.02,816823.7533,20150818
29.8572,27.3803,29.2764,113690.32,670145.7794,20150819
29.2236,26.401,26.401,53592.9,311939.4413,20150820
27.8075,25.441,25.7002,57561.1,317113.3782,20150821
24.961,23.1321,23.1321,54090.56,264436.2825,20150824
24.0874,20.8184,20.8184,78150.57,362424.8172,20150825
22.6137,20.3048,21.6297,75288.8,337269.5731,20150826
23.1849,21.6297,22.9449,50059.5,235714.069,20150827
24.241,22.8969,23.9962,52147.81,255861.4257,20150828
23.7369,21.5961,21.5961,38492.77,181553.9206,20150831
21.1352,19.6808,19.7672,42027.39,176621.0199,20150901
21.044,17.9383,20.3864,71036.8,292189.0254,20150902
21.7449,20.5448,21.02,28526.13,126238.5175,20150907
22.4889,20.7992,22.4649,31614.73,143165.4576,20150908
23.4249,22.2153,22.9449,42710.3,204383.6141,20150909
22.7961,21.8505,22.1625,23979.57,111669.8545,20150910
22.5033,21.2168,21.6729,24899.67,113095.1805,20150911
22.1049,20.1656,20.4632,30244.12,133818.6026,20150914
20.9192,19.8248,20.0888,21123.78,89525.0002,20150915
22.1001,19.6808,21.8937,29720.51,130187.0074,20150916
22.1289,21.0632,21.0632,33907.24,152461.6105,20150917
21.3848,20.012,21.3128,33591.2,145297.5103,20150918
22.6473,20.4872,22.4745,47958.46,220420.0598,20150921
22.7769,22.1097,22.3689,31355.84,146736.5662,20150922
22.6953,21.6057,22.3689,16025.9,73991.7376,20150923
23.3721,22.2729,22.5513,14961.91,71062.9944,20150924
22.5561,21.068,21.5769,18410.3,83347.2164,20150925
23.6169,21.1448,23.2809,19195.42,89564.6848,20150928
23.2329,22.3257,22.6569,24713.43,116882.8069,20150929
22.7481,22.0857,22.2249,11813.88,55097.9397,20150930
23.8185,22.9929,23.3529,30624.42,149084.6237,20151008
24.4234,23.1945,23.7129,19202.03,95981.1156,20151009
25.3402,23.7657,24.3178,34648.31,177300.4467,20151012
24.4186,23.7705,23.9914,16918.78,84755.2696,20151013
24.1306,23.1849,23.2329,22474.64,110590.4643,20151014
24.337,23.0649,24.2314,31018.95,155084.2285,20151015
26.6555,24.961,25.8346,127840.95,700344.0446,20151016
25.7674,24.193,24.385,88366.65,455566.0429,20151019
24.6298,23.8089,24.529,50347.43,254034.6165,20151020
25.225,22.3305,22.7289,80612.33,405566.8347,20151021
24.3322,22.3689,23.9289,65191.61,317588.3432,20151022
25.921,24.529,25.1962,91897.46,483919.7328,20151023
25.5994,24.481,25.2106,54370.46,283325.9623,20151026
25.0474,23.8089,24.7834,44543.07,227242.5008,20151027
25.921,24.3466,24.4474,55386.28,290829.0227,20151028
25.201,24.265,24.8074,34256.36,177111.4656,20151029
25.1146,24.4762,24.4906,33686.38,173401.4501,20151030
25.2874,23.5641,24.5674,42638.52,219602.1059,20151102
25.9882,24.4234,25.3498,53668.02,283956.6753,20151103
26.4971,25.4314,26.4923,53615.84,290362.1438,20151104
27.1115,25.945,26.4826,38884.4,214109.7415,20151105
27.1163,26.4202,26.9243,38995.54,217546.815,20151106
29.3436,26.7995,28.5611,53712.31,311530.9721,20151109
30.0012,28.0811,28.3691,47672.66,290987.5657,20151110
30.0012,27.8891,29.4732,50038.11,304078.9149,20151111
31.3452,28.6907,31.0812,49658.07,309220.2716,20151112
30.9756,28.8059,29.3388,44653.56,278155.9941,20151113
29.334,28.1675,28.9355,30366.53,182261.6647,20151116
31.1868,28.8011,29.0892,49750.69,309857.847,20151117
31.4796,28.8491,30.2508,102451.65,650768.327,20151118
30.4764,29.31,30.2412,57340.51,358699.2623,20151119
31.3692,30.2412,30.5484,37325.29,239412.1665,20151120
30.4332,29.4636,29.6988,52736.3,327440.5807,20151123
31.6237,29.6172,31.5853,62561.55,400548.2721,20151124
33.4477,31.2396,32.5453,43550.03,295445.6689,20151125
33.5437,32.1661,32.6413,38417.24,262290.722,20151126
34.3166,30.7644,31.2492,55132.13,376036.9996,20151127
31.5757,28.3211,30.7212,87271.25,542529.097,20151130
30.6204,28.8155,29.2908,49580.61,305773.1708,20151201
29.6652,27.6011,28.9979,42867.78,256200.1862,20151202
29.6892,28.7531,29.5452,32047.08,194914.8868,20151203
29.7036,28.6763,29.2284,34588.16,210098.516,20151204
29.3532,28.5995,29.3532,30978.48,187124.5719,20151207
29.1564,28.0091,28.0859,31112.0,184905.5023,20151208
28.5419,26.8811,27.3611,32330.94,185849.755,20151209
27.6011,27.0731,27.5915,20129.81,114713.8905,20151210
27.8651,27.3131,27.6491,17744.42,102161.1065,20151211
28.1195,27.1691,27.9371,20340.06,116982.229,20151214
28.5419,27.6731,27.8795,21126.15,123576.7275,20151215
29.1324,27.9179,28.7243,31849.4,189885.6908,20151216
29.3772,28.7531,29.3772,43936.66,265804.3989,20151217
30.9372,29.7132,30.222,51195.08,323657.8397,20151218
30.3756,29.478,30.2316,37438.49,233654.5841,20151221
31.254,29.8572,30.9996,39813.27,253776.0473,20151222
31.3884,30.0012,30.2316,32295.98,207335.8354,20151223
31.6765,28.9739,29.1852,69078.43,435021.1264,20151230
29.0892,26.2666,27.7595,58471.99,341885.5857,20151231
28.0811,25.4362,25.4554,33137.27,186138.8221,20160104
26.7851,24.961,26.137,50991.98,275631.4889,20160105
27.9371,26.401,27.7067,41684.83,235566.0383,20160106
27.2219,24.9418,25.0186,12348.07,66225.2592,20160107
27.1211,25.057,26.3626,41390.9,225853.0627,20160108
27.4859,25.4458,25.585,42810.69,235576.8155,20160111
26.3482,24.7306,24.865,38489.27,203908.5688,20160112
25.345,23.2809,23.2809,40290.01,202562.0507,20160113
23.2473,21.5193,23.2041,53134.47,248088.0655,20160114
22.8009,21.2696,21.4857,32883.08,152059.5035,20160115
22.3977,20.6408,21.9897,39072.64,176868.682,20160118
23.2713,21.7305,22.9881,39777.95,185692.7328,20160119
22.9689,22.0809,22.2009,28682.01,134223.0237,20160120
22.4937,20.4728,20.4728,29034.37,131553.3859,20160121
21.1448,19.8776,20.7128,47264.96,202824.077,20160122
21.0728,20.2952,20.5544,25796.94,111275.4864,20160125
21.9849,19.2008,19.6808,61184.79,265522.2694,20160126
20.108,18.3847,19.3448,44392.99,176292.159,20160127
19.2008,18.1831,18.2167,54506.75,211257.175,20160128
19.2968,18.0007,19.2056,42362.62,165784.5749,20160129
19.4408,18.8119,19.0904,23507.56,93602.471,20160201
20.0168,19.0664,19.8968,23429.62,96469.0407,20160202
20.2568,19.3016,20.0552,19724.78,80837.1953,20160203
20.7368,19.9688,20.3336,36202.49,153632.9619,20160204
20.9192,20.0696,20.1704,21904.14,93583.2936,20160205
19.8968,19.2968,19.7816,28429.06,115922.3144,20160215
21.7593,20.8712,21.7593,99500.61,441833.3942,20160216
22.0713,21.2648,21.9657,75955.35,341846.013,20160217
22.0809,21.3608,21.4088,63573.99,286932.3249,20160218
21.6489,21.2792,21.5001,37306.44,166729.8137,20160219
21.8313,21.3656,21.6681,59267.6,266401.1162,20160222
21.7449,20.9288,21.2552,45021.85,200135.7471,20160223
21.38,20.4728,20.7992,43280.79,187871.8363,20160224
20.7416,18.7207,18.7207,72432.39,295843.8776,20160225
18.98,18.2455,18.8263,46548.38,181639.3275,20160226
18.8071,16.9495,17.1607,51118.82,187372.6602,20160229
17.2087,15.6966,16.9303,85221.77,295110.2538,20160301
17.8471,16.6999,17.7799,56301.98,202439.3084,20160302
18.9704,17.8663,18.1447,72072.2,277451.5398,20160303
18.4663,17.0647,17.3383,50923.26,188890.2083,20160304
18.1399,17.5207,17.7559,38395.6,142657.4979,20160307
17.8519,16.8007,17.7991,38275.42,138465.3614,20160308
18.3799,17.3191,18.1975,57623.12,217124.2856,20160309
18.3607,17.8615,17.9671,42722.3,161349.6165,20160310
18.0631,17.5255,17.8087,26590.36,98405.4767,20160311
18.8647,18.1495,18.5143,49858.81,192972.112,20160314
18.8311,18.3511,18.5143,31935.92,123534.4679,20160315
18.8023,17.9767,18.1207,31501.04,120127.4244,20160316
18.9944,18.2263,18.8167,51317.46,199824.3336,20160317
19.8152,18.8647,19.6712,64502.28,260559.682,20160318
20.54,19.9688,20.3864,60423.69,255208.2451,20160321
21.068,20.0504,20.7128,55032.83,235133.7339,20160322
22.5561,20.5352,22.3545,94761.26,421459.4134,20160323
23.4249,21.8889,22.4649,96901.75,456694.1471,20160324
22.3209,20.6408,21.4136,96661.49,433465.7974,20160325
22.3209,21.2264,21.6009,67024.17,302766.644,20160328
