high,low,price,vol,tradeAmount,date
10.5982,10.2774,10.3977,4957.94,8997.4976,20150105
10.7013,10.2373,10.7013,14454.29,26463.6718,20150106
10.6269,10.3977,10.4607,4830.18,8849.8858,20150107
10.6555,10.3576,10.5982,27565.91,50755.8402,20150108
10.8732,10.4722,10.8216,15037.55,28110.3027,20150109
11.0221,10.5295,10.5696,41162.27,77992.2766,20150112
10.5696,9.7618,10.2488,17477.91,31292.6793,20150113
10.243,9.8821,10.0998,14220.55,24937.4635,20150114
10.1227,9.7962,10.0139,10961.39,18990.465,20150115
10.0597,9.8821,9.9795,7727.1,13434.3131,20150116
9.9967,9.6873,9.7561,9678.42,16592.4641,20150119
10.306,9.7561,10.0826,11914.83,20834.3396,20150120
10.5066,9.9738,10.4894,22883.39,41084.8293,20150121
11.4518,10.4263,10.9477,25548.13,48605.8453,20150122
11.131,10.7013,11.0336,25598.08,48704.4676,20150123
10.9419,10.7185,10.7987,14211.8,26786.8258,20150126
10.8445,10.6727,10.7987,7866.52,14800.301,20150127
10.9018,10.6841,10.8102,6099.06,11498.7895,20150128
10.9305,10.7013,10.7701,7472.26,14074.351,20150129
10.8503,10.5753,10.581,4356.1,8127.2896,20150130
10.5409,10.3691,10.4665,2593.0,4738.5889,20150202
10.7701,10.4836,10.6956,3966.51,7361.9394,20150203
10.856,10.5638,10.7701,2961.47,5543.0519,20150204
11.8471,11.8471,11.8471,623.18,1288.7362,20150330
13.0329,13.0329,13.0329,2254.52,5129.033,20150331
14.3391,13.8636,14.3391,71195.65,177104.9706,20150401
15.7713,14.3448,15.7713,107514.95,292630.1363,20150402
16.9571,15.6109,16.7853,92237.55,262707.0405,20150403
17.4842,15.1239,16.7051,62234.68,180775.4259,20150407
18.3779,16.2525,18.3779,75861.48,233739.6729,20150408
20.2168,17.7649,20.2168,80659.28,269594.8812,20150409
20.4116,19.4893,19.9075,47751.39,165846.5201,20150410
20.3371,19.0596,19.6726,56770.87,194095.7268,20150413
19.6497,18.6987,18.9336,32409.92,107604.3189,20150414
18.8591,17.8451,18.2175,29276.23,92915.4729,20150415
19.0653,17.3811,18.8476,42327.3,136028.3114,20150416
20.6235,18.6185,20.2798,62369.83,216139.0467,20150417
20.5491,19.4778,20.2798,29547.43,102892.5206,20150420
20.5433,19.3518,20.3085,30798.9,108661.0303,20150421
21.7693,19.8674,20.3944,37990.48,138396.2428,20150422
20.4918,19.7757,20.1538,24991.65,88037.5077,20150423
20.0507,19.1914,19.2773,22062.0,74834.4476,20150424
21.1277,19.0825,19.6267,16130.15,55643.9639,20150427
19.9361,18.6242,19.3059,16849.84,56070.8846,20150428
20.0335,18.8476,19.8158,15597.55,52996.0251,20150429
20.1481,19.3632,19.3632,10506.47,36134.4041,20150430
19.8559,19.0768,19.6439,17195.04,58793.1981,20150504
20.0507,19.2486,19.6497,13853.59,47571.7045,20150505
19.9361,18.3034,18.4409,26992.35,89971.7945,20150506
18.9049,17.6732,18.3034,17937.21,56361.6163,20150507
18.819,18.332,18.6013,12121.44,39212.7628,20150508
19.4778,18.607,19.3919,20362.77,68063.8822,20150511
19.6783,19.0195,19.6382,24799.68,84078.8986,20150512
19.6382,19.0481,19.4606,21958.48,73973.608,20150513
20.5319,19.6382,19.9819,22445.74,78479.1889,20150514
21.1964,19.9991,21.0589,33196.53,118708.3984,20150515
22.8578,20.9673,22.5255,38331.45,147832.7419,20150518
23.0984,21.775,22.5255,34518.75,136115.2294,20150519
24.7769,21.5115,24.542,49451.47,206766.5449,20150520
25.705,23.0869,25.0061,37323.36,161274.0344,20150521
26.8106,24.6337,25.6362,46625.38,209380.2061,20150522
28.2027,24.2556,28.2027,52583.92,248054.6849,20150525
31.0213,28.6438,31.0213,49473.35,263157.4248,20150526
33.1925,30.1046,31.6056,41709.07,233629.6005,20150527
34.3668,30.7635,31.2218,52674.01,299074.4406,20150528
32.7685,28.0996,31.8004,39105.18,211208.8224,20150529
32.9977,30.7062,30.9926,31978.82,177050.7012,20150601
34.0919,29.3886,34.0919,57714.48,335819.3211,20150602
35.9766,31.9207,33.5133,46815.75,279503.5435,20150603
33.7997,30.2192,31.6457,26615.23,149169.1555,20150604
32.9805,31.09,31.3822,18858.77,105028.9495,20150605
34.1262,30.4197,33.5706,34255.33,193532.3885,20150608
36.0912,31.5082,34.9455,43291.83,257669.4257,20150609
38.3827,33.2383,37.9817,46821.53,288594.7417,20150610
39.2592,36.6641,37.6953,29616.65,196633.0179,20150611
37.8098,36.0225,36.5209,21838.0,139277.4322,20150612
36.561,34.3668,34.6132,17027.29,104338.2283,20150615
34.6017,31.153,31.153,24168.23,133404.2093,20150616
31.5311,28.0366,31.2332,37975.5,195353.2416,20150617
32.0639,28.8443,29.7896,25177.25,134575.7306,20150618
29.1479,26.8679,27.2517,18817.37,92446.1183,20150619
27.3491,24.9316,26.8908,27192.94,123076.6877,20150623
27.6986,25.3269,26.8908,19780.8,92715.1605,20150624
29.5776,25.9971,27.1543,25486.76,120731.8754,20150625
26.0888,24.4389,24.4389,13639.95,59114.9674,20150626
25.493,21.9927,21.9927,16691.57,65362.6171,20150629
24.0035,19.7929,22.9151,31677.69,119710.1567,20150630
23.4822,20.6235,20.6235,17536.23,68060.1696,20150701
20.6235,18.5612,19.4778,45485.32,150206.8742,20150702
19.5924,17.53,17.53,48930.31,154987.1737,20150703
19.2486,15.777,15.777,49178.0,142803.5602,20150706
14.425,14.2016,14.2016,14463.0,35890.332,20150707
15.6223,15.6223,15.6223,1657.34,4519.5662,20150714
17.1863,15.3989,16.1494,99923.46,291019.2429,20150715
17.1004,14.6083,16.6421,63366.8,178906.7721,20150716
18.1086,16.1093,17.656,58467.39,177619.9163,20150717
19.4205,17.5873,19.4205,75781.7,244327.8774,20150720
20.6006,18.5383,19.8215,58840.6,200964.0845,20150721
19.7814,18.6185,19.2143,36317.65,122212.6119,20150722
21.1334,19.0653,21.1334,55310.57,196446.2195,20150723
23.2473,20.9615,22.2276,80672.34,316343.4502,20150724
23.1958,20.0048,20.0048,66218.37,252999.2109,20150727
19.9132,18.0055,18.0055,46345.07,148231.7577,20150728
18.9049,16.5275,18.8992,47286.3,145896.4163,20150729
18.9049,17.1863,17.4613,32715.59,105586.6025,20150730
18.0284,16.4415,17.129,25676.5,76747.5194,20150731
17.129,15.4161,15.4161,27164.62,75418.5722,20150803
16.728,15.2385,16.5275,35722.31,99311.8249,20150804
17.192,15.6281,16.3155,28439.65,82779.0313,20150805
17.1863,15.5822,16.8254,27792.15,80738.6651,20150806
18.3664,16.9056,18.1602,48030.08,148426.2081,20150807
19.9361,18.1716,19.5637,42385.28,140253.2323,20150810
21.0647,19.3059,21.0647,51058.17,178659.8133,20150811
21.8839,20.1251,20.3371,35632.66,131086.9487,20150812
21.1964,19.1914,20.9501,43173.46,151026.8031,20150813
22.388,20.6235,22.2276,41946.17,156350.8078,20150814
22.514,21.5287,22.3307,25697.91,98669.3139,20150817
22.0844,20.0965,20.0965,31917.1,115532.8113,20150818
21.1678,18.0857,21.1678,55133.2,187961.948,20150819
20.8928,19.1914,19.7642,21759.14,76718.2827,20150820
20.0392,17.7878,19.7069,50623.1,166495.7318,20150821
18.8304,17.7363,17.7363,11216.11,34902.3164,20150824
16.3384,15.9603,15.9603,14209.69,39691.1926,20150825
16.6134,14.362,14.362,51897.44,134869.7305,20150826
14.7688,12.9241,14.0928,66668.42,157617.3246,20150827
15.1755,13.9209,15.0609,53261.54,133890.8582,20150828
15.2328,13.749,15.0609,55190.81,138786.4149,20150831
15.0609,13.5543,13.5543,29615.37,72172.9566,20150901
14.7115,12.1965,14.7115,71592.08,161466.9256,20150902
14.8833,13.2506,14.4365,47043.96,116908.8205,20150907
15.2385,13.5543,15.2385,40248.44,101391.4601,20150908
15.926,14.9521,15.5536,44228.71,119141.9658,20150909
15.4677,14.8089,14.8146,28076.86,74094.7803,20150910
14.9349,14.0928,14.4021,33534.0,84744.3557,20150911
14.3219,12.9642,12.9642,38147.22,89721.8544,20150914
12.3168,11.6695,11.6695,22638.04,46466.6219,20150915
12.8382,11.1883,12.8382,43959.17,91895.7832,20150916
13.1475,11.8013,11.8013,32395.81,71424.3202,20150917
12.271,11.6294,11.9445,27155.16,56460.0976,20150918
12.8897,11.807,12.6548,33871.07,72987.7143,20150921
13.1017,12.4314,12.8095,29250.82,65093.3855,20150922
13.096,12.4601,12.8496,29115.46,64806.424,20150923
13.5485,12.8611,13.3079,30745.31,70965.2041,20150924
13.3194,12.6033,12.7465,30025.12,68251.1588,20150925
13.1876,12.4887,13.1762,14918.1,33579.7786,20150928
13.0043,12.6377,12.7121,14638.38,32782.4068,20150929
13.0902,12.7121,13.0157,14586.57,32933.969,20150930
