high,low,price,vol,tradeAmount,date
6.79,5.6605,6.79,57.0,60.031,20170406
7.4665,7.4665,7.4665,10.0,11.7,20170407
8.2131,8.2131,8.2131,15.48,19.922,20170410
9.0364,9.0364,9.0364,15.45,21.877,20170411
9.9426,9.9426,9.9426,11.0,17.138,20170412
10.9381,10.9381,10.9381,33.0,56.562,20170413
12.0294,12.0294,12.0294,205.21,386.82,20170414
13.2355,13.2355,13.2355,405.72,841.463,20170417
14.5565,14.5565,14.5565,313.35,714.751,20170418
16.0115,16.0115,16.0115,454.8,1141.093,20170419
17.6133,17.6133,17.6133,373.8,1031.688,20170420
19.3746,19.3746,19.3746,9728.28,29535.058,20170421
18.5067,17.4346,17.4346,131835.08,364222.757,20170424
18.1493,16.9368,17.4729,119099.57,329342.636,20170425
17.5814,16.8475,17.1985,78768.98,212523.294,20170426
18.9215,17.3261,18.9215,106655.27,301801.802,20170427
20.5361,19.2534,20.1276,139657.18,434243.276,20170428
20.1276,19.1449,20.0638,93360.88,286432.869,20170502
21.6656,19.7894,20.6509,117843.98,380025.962,20170503
20.2936,18.6343,19.3363,95300.08,290698.447,20170504
19.3363,18.06,18.06,77317.82,226872.75,20170505
18.3727,17.5686,17.8175,48309.9,136273.661,20170508
18.8258,17.7409,18.628,56914.6,163766.311,20170509
19.4959,18.2578,19.3555,98994.91,292242.299,20170510
21.0402,18.6981,20.6765,102373.62,317196.341,20170511
21.6018,19.9936,21.0402,102859.26,333330.979,20170512
20.9892,20.0383,20.3255,78166.87,250377.542,20170515
20.7275,19.5341,20.5233,90007.62,284430.481,20170516
20.5488,19.6235,19.6554,84045.61,264268.851,20170517
19.3108,18.06,18.1812,74297.11,218393.75,20170518
18.6981,17.9324,18.4301,43235.48,124128.277,20170519
18.4748,16.5858,16.5858,67886.39,184003.648,20170522
16.8156,15.4627,15.7052,51474.97,130035.591,20170523
16.1136,15.4435,15.8902,37955.31,94268.727,20170524
15.9094,14.9266,15.5712,46553.92,112794.055,20170525
16.2668,15.5456,15.9221,39942.45,99385.998,20170526
17.1666,15.9221,15.9285,53304.42,138668.396,20170531
15.7498,14.5118,14.5118,39863.05,94808.331,20170601
15.284,14.365,15.067,30740.7,71242.033,20170602
15.7945,15.2521,15.335,33188.51,80709.41,20170605
15.4116,15.0032,15.3542,20694.05,49334.234,20170606
16.2221,15.201,16.0689,43701.65,108845.819,20170607
16.2029,15.6094,15.7562,32675.81,81282.588,20170608
16.0179,15.4627,15.8456,24429.01,60366.559,20170609
15.5265,14.6905,14.7096,36679.63,86602.159,20170612
15.3223,14.365,15.2521,23277.67,55110.906,20170613
15.3095,14.9713,15.0925,19324.74,45841.158,20170614
15.8073,15.1244,15.5456,34862.62,85280.184,20170615
15.6796,15.284,15.6669,24755.64,60080.705,20170616
15.7371,15.4627,15.6669,18357.36,44904.893,20170619
16.0562,15.6094,15.6094,28896.12,71666.297,20170620
15.7881,15.3223,15.6094,20208.27,49297.882,20170621
15.7307,15.0606,15.0734,22525.16,54330.971,20170622
15.1819,14.5118,15.016,22227.38,51737.284,20170623
15.201,14.7352,15.1755,15255.64,35945.398,20170626
15.4435,15.067,15.201,14921.57,35721.168,20170627
15.1755,14.7479,14.9202,14646.43,34169.974,20170628
15.0606,14.8692,14.9458,11965.92,28061.198,20170629
15.7116,14.8054,15.3797,27799.78,66729.105,20170630
15.9477,15.3031,15.8966,32071.06,78926.153,20170703
16.0179,15.635,15.7945,22902.94,56643.0,20170704
16.4773,15.7498,16.4135,45038.02,114444.804,20170705
17.843,16.2476,17.2176,67383.8,177593.606,20170706
18.411,17.3389,17.8877,74259.4,207570.407,20170707
17.8047,16.7071,17.4856,52661.14,141943.279,20170710
17.358,16.8156,17.0964,31529.48,84434.429,20170711
17.3899,15.9541,16.8028,53565.84,139078.092,20170712
16.5731,16.0689,16.2412,39455.59,100631.504,20170713
16.5475,16.1008,16.2795,24418.41,62620.254,20170714
15.9541,14.6522,14.6522,47476.97,110381.428,20170717
14.665,13.7332,14.2502,34087.5,75916.415,20170718
14.3267,13.7971,14.231,23229.11,51375.884,20170719
14.6139,13.9757,13.9821,26859.04,60178.466,20170720
14.1098,13.5801,13.6567,20208.82,43703.202,20170721
14.0523,13.1717,13.9375,24081.65,51383.677,20170724
14.0396,13.7396,13.8226,18644.69,40500.298,20170725
13.9438,13.4588,13.5418,12819.23,27569.751,20170726
14.7096,13.4014,14.4863,35681.72,79179.735,20170727
14.4927,14.1225,14.1289,21756.93,48653.808,20170728
