high,low,price,vol,tradeAmount,date
6.583,6.2815,6.5014,544827.78,562053.871,20150105
6.5139,6.3443,6.4888,347167.89,355453.274,20150106
6.5767,6.4134,6.5014,316769.5,327596.653,20150107
6.5265,6.3506,6.4009,253836.29,259672.336,20150108
6.5202,6.3255,6.3443,345733.76,353074.142,20150109
6.2941,6.1119,6.1684,232508.64,229218.747,20150112
6.7087,6.1936,6.5014,508114.54,526571.394,20150113
6.6584,6.4385,6.5642,471622.58,492561.126,20150114
6.6458,6.4574,6.583,323594.91,337265.132,20150115
6.7149,6.5705,6.6647,433241.62,458444.806,20150116
6.5265,6.1559,6.3004,413251.98,419261.055,20150119
6.8343,6.3883,6.7966,737942.67,780148.487,20150120
6.9725,6.6898,6.8594,712385.89,774385.183,20150121
6.9536,6.784,6.8468,492503.36,538602.193,20150122
6.8845,6.627,6.6521,504579.84,540732.904,20150123
6.9097,6.6584,6.9034,568331.07,619092.421,20150126
6.9473,6.6961,6.8468,451544.3,490371.075,20150127
6.8343,6.6396,6.6898,351509.42,376694.607,20150128
6.9662,6.5705,6.9159,807377.36,880776.369,20150129
6.9348,6.7275,6.7401,426321.98,462500.961,20150130
6.8468,6.627,6.6835,297533.69,319658.128,20150202
7.0039,6.6961,6.9348,676559.42,742567.728,20150203
7.0918,6.8406,7.0667,753253.43,835499.017,20150204
7.2803,6.8531,6.8594,912354.62,1027302.868,20150205
6.985,6.6521,6.7338,443341.77,480572.485,20150206
6.7275,6.3192,6.382,523606.71,537183.989,20150209
6.5014,6.3757,6.4637,243662.16,249835.263,20150210
6.5076,6.3946,6.4448,254533.73,261650.182,20150211
6.4825,6.3694,6.47,226781.23,232191.634,20150212
6.627,6.4637,6.539,309281.1,323016.359,20150213
6.828,6.539,6.7966,463279.33,496345.118,20150216
6.828,6.7024,6.7338,318317.03,342587.877,20150217
6.8783,6.7149,6.7903,402885.59,436411.429,20150225
6.8908,6.7589,6.8594,334818.38,363764.813,20150226
6.9473,6.828,6.8908,395699.39,434968.344,20150227
7.2237,6.8343,7.1672,999005.67,1117632.694,20150302
7.318,7.0353,7.2049,1239486.59,1416667.198,20150303
7.2803,7.0793,7.2112,786990.9,898519.39,20150304
7.4185,7.1609,7.3871,1015286.58,1178111.055,20150305
7.5252,7.073,7.1044,1120134.97,1297877.801,20150306
7.2803,6.9285,7.186,753775.75,853178.206,20150309
7.3933,7.1421,7.2803,851118.78,989114.246,20150310
7.3682,7.1546,7.318,593528.94,685325.97,20150311
7.3682,7.0227,7.1923,952087.92,1087216.376,20150312
7.2614,6.9725,6.985,1279276.24,1439685.928,20150313
7.1609,7.0102,7.1107,995065.59,1122703.658,20150316
7.8205,7.0667,7.8205,1970175.59,2327529.196,20150317
8.0089,7.72,7.9084,2016758.64,2525985.521,20150318
8.1911,7.7891,8.0466,1514209.6,1915079.67,20150319
8.0466,7.8582,7.9273,959104.48,1212118.949,20150320
8.1597,7.8519,7.9901,1073868.07,1365413.923,20150323
8.1471,7.7263,8.1157,1578475.12,2005035.561,20150324
8.1157,7.8582,7.9712,918517.98,1170292.221,20150325
8.3418,7.9273,8.034,1089184.11,1410652.831,20150326
8.3104,7.9398,8.1848,978669.81,1275541.833,20150327
8.4549,8.1157,8.1911,1021581.72,1341551.193,20150330
9.0077,9.0077,9.0077,27942.72,40069.86,20150603
9.9059,9.9059,9.9059,58704.85,92577.548,20150604
10.6032,9.7363,9.8306,2309819.52,3716335.2,20150605
10.1446,9.3469,9.9562,1586699.07,2454314.881,20150608
10.9235,9.862,10.6848,1669819.28,2749841.979,20150609
10.7979,10.3017,10.4147,1126191.45,1887174.552,20150610
10.5843,10.1007,10.4336,1022089.61,1677447.783,20150611
10.6032,10.2514,10.3708,1000688.88,1664553.306,20150612
10.3519,9.862,9.9059,922582.15,1482985.946,20150615
10.1886,9.6924,9.8054,872179.45,1381075.265,20150616
10.1635,9.5856,10.0881,733408.77,1157015.218,20150617
10.3456,9.661,9.6986,792344.67,1267924.183,20150618
9.7175,8.7313,8.7313,782554.54,1145604.072,20150619
9.0768,8.1722,9.0077,809470.47,1133206.401,20150623
9.2275,8.8632,9.1396,809913.58,1169204.633,20150624
9.127,8.3042,8.3733,828410.61,1160417.037,20150625
8.166,7.5378,7.5378,864953.65,1072458.603,20150626
7.7263,6.784,6.8029,988591.25,1124274.155,20150629
7.4813,6.5956,7.4813,990239.13,1111590.221,20150630
7.8142,6.9725,7.0416,947860.17,1133407.271,20150701
7.4059,6.6772,6.9599,871305.78,983904.312,20150702
7.3117,6.2941,6.5705,925023.74,991563.306,20150703
7.23,5.936,6.3318,1026697.91,1068386.374,20150706
6.2313,5.6973,5.6973,870800.27,801085.949,20150707
6.2689,5.9423,6.2689,446279.53,440316.623,20150710
6.8971,6.4071,6.8971,994753.26,1068838.505,20150713
7.3933,6.828,6.9725,1407535.69,1589588.143,20150714
6.8468,6.2752,6.2752,708063.41,733897.507,20150715
6.5202,5.6596,6.2313,808303.58,793254.634,20150716
6.7715,6.2313,6.6458,834752.01,860007.837,20150717
6.8971,6.5014,6.7087,884043.53,940304.932,20150720
7.0353,6.5328,6.9411,1006862.5,1105535.229,20150721
7.1295,6.7212,6.9725,940089.46,1036934.247,20150722
7.6697,6.9097,7.6697,1641125.36,1955632.673,20150723
7.7451,7.3305,7.4059,1645262.14,1977849.826,20150724
7.6132,6.6647,6.6647,1096754.4,1258570.468,20150727
6.6396,5.9988,6.3004,1112674.45,1108413.812,20150728
6.7463,6.2061,6.7401,726038.79,744720.843,20150729
7.318,6.6333,6.7903,1021850.06,1125165.799,20150730
7.0227,6.6584,6.8783,752715.42,818052.967,20150731
6.8154,6.2815,6.7589,690983.06,724092.543,20150803
7.1484,6.7338,7.1107,673311.06,746896.982,20150804
7.3368,7.0164,7.0667,741208.09,843820.698,20150805
7.186,6.8154,6.9976,484155.67,542316.847,20150806
