high,low,price,vol,tradeAmount,date
7.4916,7.0776,7.0776,15673.32,64099.9114,20150105
7.4987,7.005,7.4138,13299.81,54644.173,20150106
7.4138,7.0776,7.2669,8404.91,34531.721,20150107
7.6049,7.1837,7.5022,8457.05,35706.487,20150108
8.1321,7.3624,7.6296,16223.53,72140.2019,20150109
7.8738,7.4527,7.5199,13351.56,57649.2172,20150112
7.7323,7.5199,7.6208,6778.21,29348.5781,20150113
7.98,7.6225,7.7499,10421.73,45998.5023,20150114
7.9906,7.6862,7.9304,9566.65,42700.7705,20150115
8.2312,7.8667,8.1251,16591.09,75944.3059,20150116
8.3834,7.8773,8.0154,15126.2,69498.4263,20150119
8.4577,8.0932,8.4453,14745.71,69485.4238,20150120
8.8824,8.3427,8.4754,20332.11,98434.2347,20150121
8.6966,8.348,8.5621,10842.75,52609.2355,20150122
8.5851,8.1127,8.1392,13308.37,62185.5538,20150123
8.7585,8.0684,8.5108,11141.23,53262.9465,20150126
8.8859,8.463,8.6311,18886.3,93007.821,20150127
8.8841,8.5161,8.7373,9330.45,46205.1583,20150128
8.7585,8.4931,8.5373,6420.11,31187.832,20150129
8.847,8.5285,8.7567,6849.05,33632.9265,20150130
9.1566,8.4931,9.0062,11762.95,58807.9378,20150202
9.9068,8.8611,9.7547,20990.63,113540.5587,20150203
9.852,9.3778,9.537,9132.12,49672.4227,20150204
9.8042,9.4132,9.4769,7548.66,40944.5265,20150205
9.5866,8.7054,8.8417,14246.84,72535.4319,20150206
8.8417,8.5462,8.6506,7387.62,36090.6281,20150209
8.8434,8.578,8.6736,3711.27,18247.8213,20150210
9.2592,8.6736,9.077,9504.96,48966.8961,20150211
9.5547,8.9885,9.1778,5186.96,27240.982,20150212
9.5282,9.2875,9.3707,5202.07,27671.822,20150213
9.8732,9.2893,9.8555,10728.65,58841.6517,20150216
10.6022,9.7564,10.4394,11626.47,67236.7999,20150217
11.4834,11.4834,11.4834,106.15,688.9135,20150505
12.6317,12.6317,12.6317,251.36,1794.459,20150506
13.895,13.895,13.895,46.0,361.238,20150507
15.284,15.284,15.284,390.07,3369.4247,20150508
16.8128,16.8128,16.8128,138.02,1311.466,20150511
18.4937,18.4937,18.4937,5907.77,61748.012,20150512
20.3427,20.3427,20.3427,22878.84,263038.0235,20150513
22.3775,22.3775,22.3775,7942.11,100443.8652,20150514
24.6205,23.4344,24.6205,129327.36,659080.097,20150515
27.0835,26.3422,27.0835,59000.92,333553.5235,20150518
29.7904,26.3996,27.777,312012.76,1863968.3732,20150519
30.5556,26.0839,30.5556,247882.23,1479436.6009,20150520
33.4204,28.9822,31.1821,238134.1,1555602.9948,20150521
31.0434,28.4609,29.1639,179614.66,1115545.5335,20150522
28.1787,27.0691,27.5617,138930.58,802046.7196,20150525
29.0778,27.777,28.6952,126841.53,756627.5479,20150526
31.493,27.7435,31.0387,193756.22,1205163.536,20150527
30.656,27.9348,27.9348,160422.17,984253.4629,20150528
27.7291,25.1418,26.4905,139286.66,768322.9921,20150529
27.9683,26.0648,27.6,113021.14,637411.639,20150601
29.0109,26.7822,28.7239,135487.23,795690.3881,20150602
30.7278,27.9061,28.7813,153121.27,939631.1814,20150603
28.6378,25.9022,26.9544,121088.26,684202.1408,20150604
28.8387,26.9257,27.7387,118689.5,692616.6529,20150605
27.6574,25.5866,25.95,98348.92,541889.3131,20150608
27.0213,24.8692,27.0118,127400.12,696300.1476,20150609
28.3509,26.5431,27.5665,143524.65,828029.8833,20150610
27.2604,26.2083,26.3613,118532.46,658173.1938,20150611
28.2217,26.1987,27.5761,147954.36,841560.9623,20150612
27.8774,25.8496,25.9166,101255.26,560687.0542,20150615
25.2996,23.3244,23.6496,120541.09,610815.2673,20150616
24.1614,22.2388,23.9605,80442.21,390984.5986,20150617
23.8648,21.5645,21.5645,77328.51,367475.8107,20150618
20.8519,19.4075,19.4171,86962.85,365784.5525,20150619
20.3784,18.6519,20.1727,76105.16,315281.8679,20150623
20.9953,19.8236,20.3736,92026.96,392217.3316,20150624
22.411,21.6601,22.411,114158.21,532670.3062,20150625
24.4483,21.2249,23.004,292595.79,1417657.7573,20150626
24.8644,20.7036,22.0953,285938.39,1380266.8392,20150629
23.0423,19.8858,21.4258,222792.29,990616.3489,20150630
22.7027,19.4458,20.2062,172096.63,776884.9521,20150701
20.1345,18.188,18.188,118894.2,468903.8248,20150702
18.1593,16.3706,16.3706,99276.27,346989.1306,20150703
17.9919,14.8067,15.0889,90645.25,314928.0351,20150706
16.6002,16.6002,16.6002,2117.14,7348.5929,20150807
18.2597,18.2597,18.2597,1776.34,6782.0661,20150810
20.0866,20.0866,20.0866,5183.15,21769.23,20150811
22.0953,20.7419,20.8375,275814.38,1236405.9656,20150812
20.8375,19.3597,20.6462,155183.03,656981.0274,20150813
21.5214,20.6462,20.8566,129479.57,571723.7046,20150814
20.7801,19.6132,20.034,107539.08,451214.2354,20150817
20.0771,18.0302,18.0302,110156.16,439258.3902,20150818
18.7475,16.3563,18.4032,113575.75,412873.1185,20150819
18.1497,17.0736,17.0736,86250.97,318969.1776,20150820
18.078,16.3945,16.935,93781.34,341585.8675,20150821
16.2558,15.2419,15.2419,106052.27,340623.7894,20150824
15.1032,13.7163,13.7163,113718.92,337409.4789,20150825
14.778,13.5346,14.0128,139289.71,416466.7915,20150826
15.0698,14.1467,15.065,126232.23,388589.7464,20150827
16.3084,14.8737,16.1267,143081.01,462160.4514,20150828
16.0215,14.515,14.515,87807.06,279423.4518,20150831
14.1467,13.0659,13.0659,74265.09,207893.35,20150901
13.6589,11.7698,11.9563,87206.18,227921.5707,20150902
12.9128,12.0759,12.2815,60482.55,157557.1413,20150907
13.5107,11.8416,13.5107,84971.46,226726.277,20150908
14.4337,13.525,14.3524,122797.77,360712.433,20150909
15.0506,13.8789,14.4385,100230.71,298653.5294,20150910
14.7254,14.2041,14.2711,68113.21,205075.0316,20150911
14.6154,12.8459,12.8459,100046.57,283831.8142,20150914
13.5346,11.8846,13.1281,107171.9,289484.1278,20150915
14.4433,12.9846,14.4433,102014.97,294499.9013,20150916
15.065,14.0033,14.0511,115854.85,353251.2173,20150917
14.5819,13.7067,14.008,68592.68,202178.4495,20150918
14.6489,13.5824,14.625,78555.92,234470.9226,20150921
14.9693,14.3428,14.4672,73297.91,224287.0326,20150922
14.9693,13.9076,14.9693,98890.57,302646.8319,20150923
15.5672,14.8402,15.2515,87790.0,279499.5027,20150924
15.7345,14.252,14.338,90621.52,284112.9865,20150925
15.0554,14.1085,15.0506,57448.86,175381.6133,20150928
16.5284,14.4863,16.495,135202.91,447729.0891,20150929
17.9728,15.6628,17.3176,156395.88,552995.7259,20150930
18.3554,17.6236,17.9489,150845.54,567931.1635,20151008
19.3693,17.4563,18.1019,127197.96,490347.4018,20151009
19.1301,18.2741,18.6567,148374.53,581977.8345,20151012
19.5414,18.7141,19.3788,134480.78,539320.8924,20151013
19.2497,18.4128,18.4845,108882.94,427041.9105,20151014
18.9149,18.1258,18.9006,95178.13,371865.1866,20151015
19.1923,18.6567,18.9532,99541.75,393072.3346,20151016
20.8471,19.4075,20.8471,186783.93,787067.6989,20151019
21.9518,19.9719,21.3158,158017.55,690502.2443,20151020
