high,low,price,vol,tradeAmount,date
8.5059,8.2142,8.4772,44730.87,78361.0314,20150105
8.9888,8.4151,8.9553,99527.98,183374.5519,20150106
8.9362,8.7306,8.7976,31100.38,57248.9751,20150107
8.8884,8.7497,8.7641,22043.92,40616.1423,20150108
9.0271,8.7115,8.8836,61016.91,114092.9128,20150109
8.9314,8.7976,8.8262,20394.86,37776.0834,20150112
9.1944,8.7928,9.1083,51039.71,96682.5231,20150113
9.2327,9.0223,9.0414,39087.2,74600.2044,20150114
9.1753,8.9984,9.0462,21761.85,41342.1732,20150115
9.204,9.0462,9.094,46609.05,88993.1044,20150116
9.2422,8.6254,8.9219,48126.17,90708.6497,20150119
9.5291,8.9888,9.4765,107699.32,210958.9656,20150120
9.596,9.4096,9.5148,68772.48,136678.3947,20150121
9.8303,9.443,9.6821,84349.13,170526.0784,20150122
9.7538,9.4096,9.5243,57853.64,115357.2315,20150123
9.859,9.4717,9.7203,70770.4,143635.8749,20150126
9.8351,9.5339,9.7634,49234.51,99848.6374,20150127
9.7873,9.6104,9.6582,46989.1,95259.1961,20150128
9.6438,9.4717,9.5482,31080.19,62114.537,20150129
9.6391,9.4,9.4191,32191.42,63886.9747,20150130
9.6247,9.2757,9.596,38989.24,77628.8084,20150202
9.8399,9.6104,9.7777,63077.9,128361.7471,20150203
9.8925,9.5626,9.5626,51242.62,104065.237,20150204
9.859,9.4813,9.6725,65920.24,133956.1148,20150205
9.7777,9.4669,9.4956,41832.13,84118.9136,20150206
9.7012,9.3618,9.3952,32726.42,65164.8158,20150209
9.7443,9.3235,9.706,47502.22,94836.1715,20150210
10.0407,9.663,10.0407,101362.88,209296.2958,20150211
10.1124,9.8781,9.9929,72975.57,152299.3352,20150212
10.1268,9.8973,10.0981,92369.23,193531.7382,20150213
10.3993,10.0503,10.208,112730.66,241369.0349,20150216
10.3945,10.1411,10.3515,75537.67,162328.5078,20150217
10.6431,10.2128,10.5714,93758.93,205738.206,20150225
10.6431,10.3754,10.5379,72421.1,158905.38,20150226
11.5898,10.9396,11.4177,347561.65,824018.4997,20150227
12.0249,11.236,11.7715,302192.44,733885.4152,20150302
11.8863,11.4846,11.6807,147867.18,362155.2355,20150303
11.8098,11.499,11.7859,98901.39,242086.3139,20150304
11.8337,11.3842,11.5133,107737.81,259765.9334,20150305
11.5707,11.2504,11.2599,87540.38,208231.7552,20150306
11.609,11.2265,11.5133,78636.12,188879.1957,20150309
11.8289,11.4129,11.762,74478.07,182227.3864,20150310
11.8337,11.3651,11.389,86913.32,208946.6777,20150311
11.5898,11.0161,11.0926,95891.38,226008.727,20150312
11.3269,11.1404,11.3269,65768.45,154578.8473,20150313
11.762,11.4129,11.6663,122736.2,299062.779,20150316
11.9915,11.6663,11.9436,152781.72,379246.9894,20150317
12.5891,11.9532,12.4839,170679.53,440663.1884,20150318
12.7182,12.3357,12.527,138450.87,361831.4469,20150319
12.876,12.4791,12.5031,141598.41,373639.2525,20150320
13.7558,12.6752,13.5741,215876.13,602556.3928,20150323
13.7701,12.8617,13.4498,197597.62,552552.2347,20150324
14.5208,13.3972,14.2482,233370.26,686032.0568,20150325
14.4156,13.4832,13.6028,207135.25,600205.4626,20150326
14.0092,13.1868,13.8657,114332.33,324458.1312,20150327
14.363,13.531,13.7797,127637.92,371520.7575,20150330
14.2865,13.4019,14.2387,169310.22,493725.0116,20150331
15.6635,15.1854,15.6635,106633.1,347107.5519,20150401
17.2317,16.7393,17.2317,136442.74,488303.1994,20150402
18.1593,16.6915,17.3561,511365.27,1853202.8012,20150403
19.0917,17.3561,19.0917,574009.11,2211396.462,20150407
19.0234,17.2358,17.7807,1075067.78,2034433.6948,20150408
19.5588,17.2167,19.5588,1041671.26,2049012.7301,20150409
20.5052,19.1286,19.7691,1098002.98,2275870.4627,20150410
20.0272,18.5072,19.3007,788949.3,1592356.4677,20150413
19.2529,18.4308,18.5072,493615.83,968107.8944,20150414
18.9756,17.2071,17.2071,484023.44,919055.0271,20150415
17.1115,16.1078,16.7865,347906.39,607313.7538,20150416
18.2396,16.6336,17.752,461502.79,832424.601,20150417
17.5704,16.8248,16.8821,313180.4,562052.8211,20150420
17.7616,16.7292,17.5895,266900.08,484342.6043,20150421
17.9528,17.4461,17.4748,400493.31,737145.0357,20150422
17.6755,17.2932,17.3314,296652.55,540964.9258,20150423
17.2071,16.7005,16.8534,276825.8,490462.6226,20150424
17.3314,16.8725,16.9873,214824.25,383570.6855,20150427
17.1307,16.2321,16.2894,249158.39,430090.742,20150428
16.7674,16.0218,16.5953,166171.33,286152.9716,20150429
16.7674,16.2416,16.3085,204869.73,353675.3517,20150430
16.4711,16.0122,16.1747,169546.35,286326.6378,20150504
16.6431,16.1938,16.4328,220893.87,379275.2579,20150505
16.5762,15.7636,15.9644,194235.99,330830.7391,20150506
15.7541,15.104,15.104,195121.81,312526.5233,20150507
16.4806,15.1901,16.3659,255667.94,422689.2364,20150508
17.102,16.1556,17.0446,396042.6,694581.5728,20150511
17.188,16.4902,16.8248,295643.15,519203.6909,20150512
17.188,16.4424,17.0733,349653.31,617090.857,20150513
17.7138,17.1307,17.4652,392916.07,718381.8078,20150514
17.4748,16.5571,16.8152,249301.64,440245.7154,20150515
17.4174,16.4711,17.1593,274481.33,490117.6612,20150518
17.3888,16.7387,17.3505,306821.45,549020.4848,20150519
18.9087,17.5895,18.4785,668854.7,1285496.4511,20150520
20.3235,18.6411,20.3235,710465.84,1451527.8461,20150521
21.4516,19.597,19.6926,698805.38,1471502.088,20150522
20.0654,18.7367,19.7882,499437.62,1011470.238,20150525
21.0214,19.7404,20.6868,539106.12,1156606.1902,20150526
20.9067,19.6639,20.2757,437843.85,926974.0291,20150527
21.0596,18.2587,18.6793,507201.06,1071268.0356,20150528
19.597,17.0159,18.8036,391878.23,760379.4165,20150529
19.6066,18.8227,19.6066,315164.23,640019.7473,20150601
20.0463,19.1286,20.0463,477880.94,980418.3471,20150602
22.0538,20.3235,22.0538,667177.36,1516053.2249,20150603
24.2621,21.4611,24.2621,1093276.83,2665718.1723,20150604
24.7496,23.3061,23.7363,801937.63,2006403.1942,20150605
23.4208,21.9965,22.2546,473910.65,1118354.8343,20150608
23.1818,21.5663,23.1054,361454.1,855074.5562,20150609
23.7076,22.3693,23.1149,383967.47,927771.1125,20150610
23.1054,22.2068,22.7039,347536.28,820771.8032,20150611
23.0193,22.1781,22.5318,355941.65,841259.7693,20150612
24.2812,22.0729,23.5164,695367.87,1692639.2261,20150615
23.048,21.3177,21.7097,348917.22,813329.0431,20150616
22.1398,19.7882,21.8913,276178.66,611291.4487,20150617
21.8913,20.0559,20.1323,284395.13,622187.3788,20150618
19.7595,18.1153,18.1153,249808.26,485462.4205,20150619
18.0675,16.3085,17.4174,312470.83,553876.0926,20150623
18.1631,17.0924,18.0484,267600.69,496129.9538,20150624
18.1631,16.2703,16.6144,233680.17,428971.3011,20150625
15.9644,14.9511,14.9511,264794.23,422812.6595,20150626
15.6203,13.4598,13.4598,302941.57,441007.3143,20150629
14.8077,12.1119,14.5783,355875.61,493677.7361,20150630
15.1901,13.1252,13.2208,316767.36,479450.5935,20150701
13.6606,11.9016,11.9016,302974.11,398030.6192,20150702
12.7333,10.7162,10.7927,381048.69,450254.4833,20150703
11.8729,9.7125,10.1426,449035.07,500455.9157,20150706
9.7985,9.1293,9.1293,240121.35,234864.0175,20150707
10.0471,10.0471,10.0471,19914.51,20930.15,20150713
11.0508,11.0508,11.0508,14613.96,16893.7378,20150714
12.1597,11.0986,11.2229,967201.18,1205212.3496,20150715
12.0259,10.3338,11.6913,530677.49,631543.8698,20150716
12.8576,11.6913,12.8576,460176.96,599032.4914,20150717
14.0238,13.0009,13.7083,614234.15,866901.903,20150720
13.9569,13.0774,13.5841,417227.88,594491.2459,20150721
13.8995,13.1921,13.6892,384867.32,546219.677,20150722
14.301,13.4598,14.2437,444117.71,648067.4657,20150723
14.6834,13.6128,13.7466,474743.8,710484.7687,20150724
13.8135,12.37,12.37,320667.35,442085.3158,20150727
12.4178,11.1464,11.2994,369229.16,444663.462,20150728
12.3891,11.2802,12.3796,318018.65,387658.0448,20150729
12.9053,11.9972,12.045,321612.54,423670.3297,20150730
12.0546,10.9934,11.328,357205.28,433498.3826,20150731
11.7582,10.4199,10.7067,243438.35,279522.5499,20150803
11.7773,10.525,11.7773,295505.01,350359.8376,20150804
12.0737,11.4714,11.7295,337861.66,418309.4591,20150805
12.045,11.2802,11.9112,256885.95,316895.9719,20150806
12.934,12.0546,12.7142,391129.36,512093.2727,20150807
13.8517,12.8671,13.6223,422229.21,584803.1213,20150810
14.3202,13.3451,13.737,475355.09,691763.1918,20150811
14.1003,13.3164,13.3164,363962.96,522598.244,20150812
14.6452,13.1252,14.6452,535529.95,785486.5134,20150813
15.0658,14.1481,14.3202,592448.26,908743.1798,20150814
14.8746,14.1481,14.7121,405504.32,617032.73,20150817
14.8077,13.2399,13.2399,401909.05,587645.5466,20150818
13.8517,12.045,13.5172,360285.59,489459.1633,20150819
14.1385,13.0965,13.5458,394831.05,564111.1077,20150820
13.9473,12.5325,13.0583,312123.27,434115.8284,20150821
12.5134,11.7486,11.7486,180678.02,224670.7669,20150824
10.8979,10.5728,10.5728,217360.06,241376.104,20150825
11.0699,9.5595,9.722,359397.68,390826.9884,20150826
10.3243,9.158,10.1904,279765.6,288850.2603,20150827
11.0795,10.2287,11.0604,309399.3,343080.2396,20150828
10.8979,10.3243,10.353,250272.28,278197.391,20150831
10.2669,9.3205,9.3205,224250.86,225499.9752,20150901
9.9323,8.4124,9.0146,222502.26,216402.6861,20150902
9.7411,9.1867,9.397,163536.02,162615.9896,20150907
10.3338,9.2727,10.1809,194755.67,200188.2242,20150908
10.8501,10.2382,10.678,248894.11,275901.5567,20150909
10.8979,10.3625,10.4677,185336.39,205591.4199,20150910
10.7449,10.3816,10.5919,113869.82,125758.1196,20150911
10.7545,9.5308,9.5308,204364.92,211495.7438,20150914
9.8845,8.8904,9.0529,184894.44,182167.3811,20150915
9.961,9.1771,9.961,176820.41,176588.3442,20150916
10.6971,9.6742,9.9706,307013.75,331631.3871,20150917
10.5059,10.0566,10.439,153130.09,164889.5245,20150918
10.9934,10.2096,10.9934,198157.83,220781.4531,20150921
11.089,10.5346,10.8309,220159.82,249877.6178,20150922
10.9552,10.4772,10.7067,148265.68,166019.5768,20150923
11.328,10.8979,11.2516,265693.27,307966.9447,20150924
11.1082,10.2191,10.4199,244742.58,272477.4545,20150925
