high,low,price,vol,tradeAmount,date
31.8099,29.7885,31.2775,6986272.15,23874098.135,20150105
32.1077,30.2848,31.3226,6681193.68,23149379.272,20150106
33.6147,30.9436,32.622,7315084.83,26387179.538,20150107
33.1184,31.2955,31.8099,6376268.69,22618463.394,20150108
33.2989,31.0519,31.5482,7636402.58,27142298.016,20150109
31.9272,29.987,30.2577,6602671.88,22582319.947,20150112
30.357,28.6695,29.0305,6243921.29,20346445.031,20150113
29.7253,28.7507,29.4726,4835025.44,15653332.128,20150114
30.3119,28.5973,30.1134,7344479.21,23956482.828,20150115
30.3209,29.0485,29.6982,5856670.98,19350255.898,20150116
26.7293,26.7293,26.7293,496775.0,1471447.55,20150119
25.0599,24.0582,24.0853,13108546.72,35201772.279,20150120
26.3503,24.2026,25.9442,10171616.22,28203004.085,20150121
25.9442,25.2855,25.6555,5325448.2,15096108.166,20150122
27.4603,25.8991,26.3593,6172941.48,18244498.054,20150123
26.3503,25.6194,25.8269,3838737.04,11007166.8,20150126
25.9803,24.8162,25.3125,4363279.04,12277370.296,20150127
26.8557,25.1862,26.0525,6048275.38,17496098.505,20150128
25.7908,25.096,25.4299,3863109.57,10875839.058,20150129
25.9172,25.0689,25.1411,3042182.45,8558898.665,20150130
24.8794,24.0853,24.2928,3213996.36,8701630.61,20150202
25.7637,24.3379,25.6284,4554529.85,12597196.688,20150203
26.5759,25.2674,25.2945,5279664.1,15200429.4,20150204
26.3503,25.3125,25.3396,5541535.65,15893338.645,20150205
25.854,24.9967,25.5472,3490856.54,9871918.004,20150206
26.973,25.2584,26.5398,5783691.14,16809358.08,20150209
26.9639,26.242,26.6571,4160010.39,12252573.036,20150210
26.8827,26.2149,26.4586,2703933.86,7925359.62,20150211
26.4586,25.8269,26.1698,2502673.13,7254123.946,20150212
26.8015,26.1789,26.2871,3360854.05,9854165.949,20150213
26.4135,25.9172,26.1428,2395099.44,6936727.832,20150216
26.8286,26.1789,26.3323,2626912.36,7709917.749,20150217
26.4406,25.7367,25.9352,2008829.87,5793630.551,20150225
27.2347,25.3035,27.0091,4856365.17,14237902.808,20150226
27.1625,26.603,26.6481,3118775.39,9287682.946,20150227
27.5054,26.7293,26.9549,3876786.92,11639701.431,20150302
26.7293,25.7998,25.8269,3721022.99,10786614.526,20150303
26.0254,25.4479,25.6013,2423923.49,6889449.189,20150304
25.9623,25.2674,25.5201,2655264.41,7510665.248,20150305
25.8901,25.3306,25.3667,2042677.31,5781353.846,20150306
25.3667,24.1845,24.9606,3656965.39,9949610.272,20150309
25.3486,24.5274,24.8433,2512944.19,6921397.793,20150310
25.3306,24.717,24.7891,2089043.16,5787379.091,20150311
25.5742,24.735,25.4479,2920381.57,8169473.593,20150312
26.0525,25.3125,25.475,2637975.85,7507250.628,20150313
26.1067,25.2313,25.9623,3310644.99,9445821.964,20150316
26.8918,26.0615,26.7113,5313016.98,15588876.707,20150317
27.2527,26.7835,27.0542,4932672.54,14777348.749,20150318
27.1535,26.6932,26.7925,3488274.19,10391902.129,20150319
29.4726,26.594,29.1929,9566650.81,30097819.797,20150320
30.1314,28.8771,30.0682,7691939.31,25133275.357,20150323
30.0592,28.85,29.2831,5931958.34,19343553.032,20150324
30.2577,28.9763,29.2109,4819505.72,15796196.639,20150325
29.7704,28.5161,28.8951,3929182.07,12658644.127,20150326
29.5539,28.6515,28.9853,3107481.66,10043423.023,20150327
29.9058,28.7146,29.6982,5200927.48,16950887.19,20150330
31.5482,29.5087,29.617,6770227.99,22901842.679,20150331
30.745,29.6531,30.6277,5164895.24,17314623.686,20150401
31.1331,29.6712,30.1765,4648737.62,15584227.219,20150402
30.9887,29.8877,30.8804,5754744.88,19509446.751,20150403
31.5392,30.7089,31.2504,5459528.5,18774609.306,20150407
33.1184,30.8984,32.5589,7575452.99,26972906.988,20150408
34.6525,32.216,32.2791,8572540.06,31644827.489,20150409
32.4686,31.494,32.3423,5134936.31,18205967.861,20150410
32.6581,31.6023,31.9272,4404897.06,15595270.384,20150413
32.1979,30.8714,31.7557,4985005.03,17379744.849,20150414
31.864,30.727,30.7721,3407864.65,11810163.402,20150415
31.7196,30.2397,31.5933,3639872.38,12546978.261,20150416
32.4506,31.3677,31.7106,4976607.68,17607998.137,20150417
31.9001,30.3209,30.348,5373192.29,18552391.104,20150420
32.1077,30.0953,31.6565,5071411.88,17615872.602,20150421
34.2915,31.6113,34.1291,8083413.75,29312281.33,20150422
34.6164,32.9469,33.2447,6982244.83,26128665.049,20150423
32.7394,31.4038,31.9452,5370441.13,19070401.908,20150424
32.9559,31.9362,32.2611,4163908.62,14911842.956,20150427
32.9379,31.8099,32.0445,4612229.12,16503974.799,20150428
32.3603,31.6745,32.1077,2955111.77,10503118.023,20150429
31.9001,30.9526,31.0067,4496074.48,15632138.983,20150430
30.8804,30.0953,30.4563,2765913.58,9324506.953,20150504
31.5392,29.608,29.8426,3653459.02,12422668.749,20150505
31.0067,29.608,30.0321,3524493.87,11819842.847,20150506
30.5465,29.8156,29.9238,2641097.46,8825749.859,20150507
30.8623,29.3012,30.0682,2920045.38,9706047.733,20150508
30.6819,29.8968,30.6458,3537322.17,11891319.072,20150511
31.846,30.1946,31.0428,4613785.31,15869445.74,20150512
31.0428,29.9238,30.1134,3162023.43,10653186.046,20150513
30.4382,29.6802,29.8607,2294496.78,7630347.292,20150514
29.7795,28.7236,28.859,3028979.03,9800427.699,20150515
28.5883,27.9115,27.9566,2717351.88,8493783.278,20150518
30.2758,27.7761,29.7885,4628121.95,15049428.808,20150519
29.8517,29.0846,29.247,3465597.78,11288195.55,20150520
29.5087,28.8771,29.1568,2303640.52,7422018.255,20150521
30.4924,29.4185,29.8877,4030642.43,13394765.505,20150522
31.2955,30.0051,30.8984,4633712.44,15838124.92,20150525
31.3857,30.3931,31.0338,4541932.87,15529617.811,20150526
31.2684,30.5736,30.6187,3458824.61,11818707.502,20150527
30.5555,27.6949,27.731,5079918.0,16582667.731,20150528
28.3266,26.8827,27.4061,3960783.74,12138194.079,20150529
30.0321,27.0722,29.3373,4417797.69,13952581.216,20150601
29.3102,28.4258,28.8951,3061103.23,9793028.835,20150602
29.3734,28.3898,28.5973,2955205.61,9408046.044,20150603
29.3824,27.0813,29.0666,3745612.07,11857669.503,20150604
29.608,28.3176,28.7778,4081010.33,13078433.647,20150605
30.366,28.5883,30.2126,6138303.1,20081046.918,20150608
30.9436,29.5719,29.9599,4806977.34,16120193.104,20150609
29.8968,29.3192,29.4907,2940254.21,9655676.002,20150610
29.4907,28.7236,28.9492,2796840.56,8979098.78,20150611
29.3192,28.6154,28.868,2775221.2,8904457.95,20150612
29.4907,28.0288,28.11,3031548.66,9632653.336,20150615
28.9312,27.6768,28.1912,2732533.77,8585330.266,20150616
28.3717,27.4964,28.2634,2344467.63,7252592.142,20150617
28.0829,26.9369,26.982,2365960.55,7214496.689,20150618
27.4061,25.4389,25.5742,2611754.94,7705557.805,20150619
26.5488,24.8162,26.4315,2748155.37,7859387.94,20150623
26.6752,25.8269,26.2059,2756504.08,8004304.458,20150624
27.0542,25.6284,25.854,3052367.88,8949841.105,20150625
26.4406,23.2731,23.4897,4547534.32,12445942.32,20150626
24.3018,21.1434,22.1992,5148404.62,13072967.438,20150629
24.3199,21.6849,24.2838,4729283.23,12154295.392,20150630
24.6177,22.6053,22.9121,3355312.85,8884330.237,20150701
24.0492,22.0458,23.0114,4117881.81,10672789.31,20150702
23.9499,21.0983,22.5331,3854870.75,9769607.725,20150703
24.7891,22.8309,24.0672,5760621.64,15223538.483,20150706
24.3379,22.109,23.4897,5465865.37,14179111.799,20150707
22.9934,21.1434,21.1434,6309054.56,15121081.248,20150708
