high,low,price,vol,tradeAmount,date
7.2887,6.8734,7.1573,84396.53,399377.1888,20150105
7.873,7.3545,7.873,141629.15,727538.4229,20150106
8.4423,8.0209,8.0373,216866.69,1190770.7161,20150107
8.8412,7.9372,8.7561,249785.03,1426464.4419,20150108
8.9623,8.4587,8.6739,182540.02,1065805.9843,20150109
9.1296,8.4946,8.9399,151350.41,897097.3465,20150112
9.0923,8.6694,8.7307,105028.62,618980.624,20150113
8.8457,8.511,8.6888,97552.56,562686.6504,20150114
9.3388,8.8308,8.9354,156285.05,944932.4696,20150115
9.6944,8.8128,9.6078,161433.97,1010369.7837,20150116
9.9664,9.0474,9.3836,176857.17,1133965.4121,20150119
10.2189,9.3956,10.1606,157888.79,1033034.9096,20150120
10.1591,9.817,10.068,138048.12,923466.5542,20150121
10.5641,9.9141,10.1009,131206.12,905581.0445,20150122
10.0097,9.5794,9.6227,133716.54,875550.4598,20150123
10.1038,9.687,10.0187,96216.77,641013.934,20150126
10.0799,9.7721,9.9978,81460.67,541583.1844,20150127
10.0097,9.6899,9.6989,76706.45,505349.4154,20150128
9.6884,9.3433,9.3687,81945.2,522743.3979,20150129
9.6795,9.2805,9.412,71936.82,456928.3382,20150130
9.9365,9.3134,9.8917,89822.43,586227.0593,20150202
10.6089,9.8692,10.1785,147600.26,1016851.1859,20150203
10.3982,9.9813,10.1815,81858.33,557752.9788,20150204
10.7986,10.0426,10.3967,129227.47,907360.4843,20150205
10.5147,10.1352,10.2204,69806.36,480428.9398,20150206
10.4893,9.8155,9.8244,82164.99,556707.3885,20150209
10.4864,9.6675,10.4669,92578.16,626769.3474,20150210
10.8584,10.31,10.3862,104772.42,740759.2172,20150211
10.6806,10.1606,10.2458,91261.09,634244.9668,20150212
10.6059,10.0725,10.5177,132147.5,917879.8659,20150213
11.1169,10.4146,11.0556,135898.84,982121.0474,20150216
11.1139,10.7897,10.8629,85979.18,628234.2352,20150217
10.9271,10.4849,10.5641,63518.57,454690.942,20150225
11.0168,10.6104,11.0093,80577.51,585096.6188,20150226
12.1106,11.0751,12.1106,182220.69,1446132.673,20150227
12.7157,11.9537,12.5469,158323.76,1308129.2994,20150302
12.638,11.879,11.9462,118437.99,969645.9482,20150303
12.5215,11.9776,12.3272,97219.08,797343.3515,20150304
12.1629,11.6787,11.8042,113576.09,900186.4763,20150305
11.9387,11.3201,11.474,87337.5,675488.272,20150306
