high,low,price,vol,tradeAmount,date
16.3494,15.1762,16.3374,1072447.46,4315916.1593,20150105
17.3585,16.0972,16.6858,866480.02,3627794.2044,20150106
16.8179,16.2573,16.6578,387004.88,1599685.216,20150107
17.0141,16.3094,16.7138,448544.71,1871451.8507,20150108
17.0902,16.1933,16.4175,357976.97,1485954.9479,20150109
16.9581,16.1012,16.898,444472.34,1849577.6347,20150112
17.7069,16.6578,17.6588,404490.23,1744011.6888,20150113
17.6989,17.0141,17.0622,312973.98,1363571.7862,20150114
17.4626,16.6578,17.3946,228382.11,972235.1213,20150115
17.5227,17.0222,17.1703,207802.82,891923.6972,20150116
16.8059,15.4525,16.0291,415596.87,1678883.5645,20150119
17.3465,16.2493,17.3465,497368.14,2068001.7878,20150120
17.6989,17.0902,17.5868,357792.77,1563758.077,20150121
17.795,17.2184,17.2864,253681.55,1102989.5075,20150122
17.4987,17.0582,17.2224,253931.51,1092863.4387,20150123
17.4346,17.1383,17.2504,211869.41,912503.5887,20150126
17.3345,16.5577,16.8219,344458.76,1453802.6351,20150127
16.8259,16.2814,16.4936,283796.87,1168274.3918,20150128
16.4856,16.1372,16.2694,239332.2,976052.2371,20150129
16.5857,16.1372,16.1773,276954.17,1129105.0386,20150130
16.2173,15.7888,15.8249,273442.65,1089511.3253,20150202
16.0932,15.6927,15.937,267158.74,1061687.6414,20150203
16.2373,15.7888,15.8089,218320.16,874376.2699,20150204
16.3214,15.6167,15.6167,326796.75,1299914.1372,20150205
15.7768,15.2403,15.4164,199354.9,771455.0901,20150206
15.937,15.4525,15.6367,198939.82,777964.7113,20150209
15.9971,15.6407,15.949,232982.54,921390.6278,20150210
16.0852,15.8809,15.937,194730.0,776540.8945,20150211
15.977,15.4965,15.6567,241446.54,943085.4549,20150212
15.8369,15.5566,15.6887,311923.01,1222331.4034,20150213
15.7288,15.4164,15.5085,357889.19,1385858.0852,20150216
16.6978,15.5165,16.4135,562110.23,2275143.7694,20150217
16.7619,16.1813,16.5056,400635.3,1650502.8053,20150225
16.5096,16.1773,16.3855,305288.17,1244881.7877,20150226
16.4976,16.1773,16.2293,273601.14,1114340.6675,20150227
16.7258,16.2413,16.5897,327083.01,1345237.5117,20150302
16.5617,15.8929,15.941,353891.85,1439463.5393,20150303
16.6177,15.921,16.2573,616342.52,2507513.6711,20150304
16.1773,15.5005,15.7368,450673.38,1772454.2163,20150305
15.7608,15.3804,15.4525,271052.27,1051506.1005,20150306
15.8049,15.02,15.7088,370882.07,1421428.1385,20150309
15.6527,15.4285,15.5486,261318.04,1015090.8099,20150310
16.1372,15.5566,15.7888,363379.62,1440799.2377,20150311
15.917,15.5526,15.8289,286649.67,1128705.8827,20150312
16.1652,15.8489,15.985,256665.67,1025844.1189,20150313
16.4896,15.985,16.4215,389147.92,1578333.17,20150316
16.5737,16.2613,16.4375,412867.54,1690502.7003,20150317
16.838,16.3574,16.8259,496249.42,2057546.9197,20150318
18.0272,16.9701,17.1062,785388.39,3416594.3423,20150319
17.6028,16.89,16.9341,578324.85,2483029.584,20150320
17.3505,17.0061,17.1263,435247.31,1865654.3099,20150323
17.3225,16.7979,16.89,517980.45,2198322.2421,20150324
16.9381,16.5977,16.7419,427591.01,1784161.1833,20150325
16.9381,16.3534,16.7499,412000.13,1716657.5605,20150326
17.5908,16.7379,17.2584,637277.02,2741687.7755,20150327
17.8831,17.3185,17.779,543167.81,2385192.5941,20150330
18.6199,17.3025,17.5307,731927.85,3302017.6062,20150331
18.0032,17.5307,17.8991,452995.29,2009239.2311,20150401
18.0192,17.3025,17.7509,532993.67,2351219.0331,20150402
17.6829,17.4266,17.6148,401686.58,1761639.6198,20150403
17.775,17.5027,17.7669,566270.33,2491696.1694,20150407
18.1313,17.7029,18.0633,649151.1,2911651.2537,20150408
18.1594,17.3785,17.6188,477775.67,2107213.8654,20150409
18.0192,17.4987,17.9632,517323.35,2289806.3619,20150410
18.5878,17.795,17.9912,1003635.46,4541910.3603,20150413
17.9672,17.5027,17.6108,623287.35,2755020.1529,20150414
17.775,17.0582,17.1943,550297.74,2389158.3406,20150415
18.0993,17.0982,18.0673,815689.92,3605092.3755,20150416
19.2125,18.2635,18.8001,1105482.02,5170769.0174,20150417
19.0083,18.3396,18.3436,834175.47,3892487.4801,20150420
19.7731,18.4236,19.693,998490.42,4823313.689,20150421
20.5339,19.6329,19.9733,729173.63,3655843.3763,20150422
20.0814,19.5208,19.6369,523648.07,2579443.1227,20150423
19.8211,19.1004,19.4127,588074.79,2854522.3861,20150424
20.5259,19.689,20.5259,839570.19,4232459.5765,20150427
22.5801,22.0235,22.5801,1172725.22,6600092.1602,20150428
24.6062,22.8524,23.1086,1846459.67,10848952.2489,20150429
23.0926,22.2237,22.8243,1248568.49,7033996.191,20150430
23.1327,22.4239,22.6241,812636.88,4621744.2481,20150504
22.468,21.1225,21.3227,1139891.34,6161978.1591,20150505
21.7352,20.582,20.8222,866563.78,4592149.1913,20150506
21.1706,20.4218,21.1345,683737.28,3537044.9599,20150507
21.4269,20.8262,21.2907,616799.34,3258982.1201,20150508
22.0755,20.8422,22.0235,955600.15,5083726.9759,20150511
22.0195,21.575,21.7472,599976.2,3262706.1446,20150512
22.0115,21.3027,21.6911,689721.27,3721329.7462,20150513
21.6631,21.3027,21.3348,473856.16,2534226.3283,20150514
21.3748,20.7822,20.8382,468929.24,2455175.048,20150515
20.7822,20.2656,20.4618,520795.15,2666305.6319,20150518
21.8033,20.4618,21.4589,836041.55,4448411.7951,20150519
22.1156,21.3067,21.6591,846443.83,4591512.2326,20150520
23.8254,21.7432,23.3769,1194578.66,6849866.8864,20150521
23.6452,23.0246,23.5131,759734.77,4434081.7424,20150522
24.2859,23.2808,24.0336,872590.31,5213584.0422,20150525
24.8865,23.8294,24.5942,892207.69,5462038.7826,20150526
24.6022,23.6412,23.7974,867398.17,5194125.9664,20150527
24.4861,23.1247,23.1807,920370.45,5463232.0848,20150528
25.0667,22.6401,24.9106,1029297.25,6101696.5588,20150529
26.4682,24.4261,26.0478,1059311.53,6817625.1103,20150601
26.1879,25.1909,25.6874,892433.35,5704741.6071,20150602
26.1439,25.2669,25.6674,733744.96,4697504.2552,20150603
25.6714,23.1126,25.0387,916413.95,5632614.7654,20150604
26.228,25.0267,25.6153,970324.11,6193463.7862,20150605
25.4632,24.4261,25.0227,867614.29,5396669.8453,20150608
25.2229,24.35,24.5382,723917.81,4467038.7362,20150609
25.2189,24.0697,24.8865,650495.39,4016029.5751,20150610
24.7864,24.386,24.5822,618084.01,3785041.5536,20150611
24.8865,24.5382,24.7104,606481.83,3738783.7824,20150612
24.8225,24.0256,24.1458,652425.87,3971817.9639,20150615
24.0256,23.1447,23.3009,710351.37,4185843.2711,20150616
23.8014,22.6121,23.6332,637022.47,3684425.8311,20150617
23.5451,22.6241,22.6281,502694.8,2897384.3163,20150618
22.6001,21.2226,21.2226,684244.46,3749737.6861,20150619
23.2128,21.3067,23.1727,1103565.04,6179904.5666,20150623
23.5131,22.8684,23.429,794147.41,4618325.403,20150624
24.9666,23.425,23.8735,1268791.65,7706055.6285,20150625
23.7854,21.595,22.7923,1063363.65,6078877.8642,20150626
23.9455,21.6671,23.4891,1446011.8,8408413.443,20150629
25.7835,23.1447,25.5873,1656536.52,10093371.1244,20150630
25.9757,24.0857,24.35,1454746.33,9115598.7911,20150701
24.7464,22.4319,23.421,1218824.15,7057249.4839,20150702
22.5769,21.083,21.083,2439546.6,6181925.9807,20150703
22.7879,19.1165,20.4247,3102838.92,7565387.0219,20150706
20.2559,18.3822,18.416,2898844.86,6483367.6093,20150707
17.4201,16.5761,16.5761,3963477.97,7882150.9241,20150708
18.2303,16.5761,18.2303,1948756.82,4084768.2286,20150709
20.0533,18.8295,20.0533,1275897.09,2998990.9816,20150710
22.0621,20.5935,22.0621,2630342.61,6723211.8191,20150713
22.5094,20.8045,20.9986,2545717.38,6516195.3249,20150714
21.5219,19.5385,19.7579,1755364.68,4228020.018,20150715
20.7285,19.7664,20.2053,1274559.03,3055049.4991,20150716
21.2771,20.2643,20.9986,1393204.58,3429459.1482,20150717
21.1759,20.4163,20.7032,1372850.14,3372962.0567,20150720
20.737,20.1293,20.4331,977831.92,2370585.7151,20150721
20.4753,19.7579,19.9943,1150748.73,2743431.9785,20150722
20.6188,19.9858,20.3065,1133519.19,2722079.8785,20150723
20.4331,19.6482,19.7411,1293606.28,3081155.2932,20150724
19.3528,17.7661,17.7746,1714456.62,3795987.0468,20150727
18.9477,17.0487,18.7873,1964251.07,4245813.6833,20150728
19.1165,18.3147,19.0659,1005729.64,2223162.0042,20150729
19.0321,18.4075,18.5004,792569.29,1765414.4597,20150730
18.8886,18.1881,18.8295,733088.59,1617251.0179,20150731
19.4963,18.4582,19.4879,1126189.45,2535595.4628,20150803
19.8423,19.0743,19.7411,993073.65,2295495.1476,20150804
19.6735,19.1249,19.1587,583790.5,1340259.545,20150805
19.0659,18.6101,18.7114,430168.72,959545.8241,20150806
19.1249,18.7451,18.9983,481553.97,1081641.0549,20150807
19.7833,18.9899,19.6145,1000596.73,2303419.1862,20150810
20.1715,19.4288,19.6229,977862.84,2290866.0708,20150811
19.7073,19.0827,19.1503,717453.01,1649257.1979,20150812
19.5554,18.9899,19.3697,703215.67,1607545.2415,20150813
19.5807,18.9899,19.0237,1047845.54,2379660.7217,20150814
18.9899,18.5257,18.7789,903269.07,1999870.0132,20150817
18.973,17.2428,17.707,1029663.04,2239237.4012,20150818
17.918,16.9559,17.7324,917197.51,1902000.4331,20150819
17.6142,16.9137,16.9896,908709.95,1857955.6224,20150820
17.0318,16.0359,16.0781,1173428.0,2288937.2462,20150821
15.5717,14.4745,14.4745,1988725.61,3464087.2358,20150824
15.6139,13.5546,14.694,2101824.21,3645534.352,20150825
16.0022,14.7699,15.5717,1795758.48,3287403.3141,20150826
16.1625,15.0569,15.9262,1545402.7,2868067.458,20150827
16.863,15.7912,16.4579,1387208.32,2663233.3884,20150828
15.5886,14.8121,15.5717,2006762.56,3628763.7924,20150831
15.4029,14.4323,15.3523,1530078.99,2730311.5508,20150901
15.3607,14.5589,15.0653,1610982.39,2876193.7475,20150902
15.4958,14.5167,14.618,980552.48,1740423.3848,20150907
14.9134,14.3648,14.8543,573528.81,994687.9962,20150908
15.2594,14.7446,15.0653,1098815.94,1957842.579,20150909
15.0231,14.6855,14.7277,573597.62,1008975.3822,20150910
14.8881,14.4998,14.6096,429117.16,744746.7458,20150911
14.8037,13.7993,13.9259,717718.24,1212693.0758,20150914
14.0019,13.3773,13.5461,781544.9,1267795.6096,20150915
