high,low,price,vol,tradeAmount,date
3.6554,3.5254,3.6186,38988.18,57172.0043,20150105
3.8419,3.5548,3.8296,64162.87,97814.2724,20150106
3.8737,3.7633,3.8198,36274.93,56257.0989,20150107
3.9302,3.7903,3.8885,52315.7,83113.3677,20150108
4.0798,3.8664,3.8983,79012.31,128150.6887,20150109
4.0602,3.8885,3.9841,58412.78,95049.6037,20150112
4.0357,3.9253,4.0062,39856.11,64957.3297,20150113
3.9989,3.8369,3.9105,55744.01,88406.5458,20150114
3.9204,3.7879,3.8198,36454.99,57144.1382,20150115
3.8713,3.8026,3.8222,40092.57,62562.5642,20150116
3.8639,3.6309,3.6628,49855.29,76526.7036,20150119
4.0283,3.6799,4.0283,101435.22,162256.5456,20150120
4.1829,4.0258,4.0994,119568.09,199405.0094,20150121
4.2908,4.0308,4.2614,97205.4,164573.3581,20150122
4.2614,4.1044,4.2148,55845.38,95476.2213,20150123
4.2736,4.1534,4.2148,96285.21,165040.2686,20150126
4.1951,4.0749,4.1412,66101.4,110966.2141,20150127
4.1559,4.0774,4.1264,36021.9,60517.4208,20150128
4.1436,4.0528,4.1166,58113.12,97199.1349,20150129
4.1534,4.0528,4.1313,47603.45,79821.9189,20150130
4.335,4.0749,4.1706,76855.45,131923.194,20150202
4.3718,4.1755,4.3423,111704.29,195975.0595,20150203
4.3865,4.2712,4.3104,62719.79,110429.2967,20150204
4.3227,4.2491,4.2565,48264.14,84195.8415,20150205
4.2565,4.1313,4.1436,35659.44,60712.5828,20150206
4.2197,4.1019,4.2049,21386.82,36271.8003,20150209
4.308,4.1166,4.2074,49114.36,83871.2775,20150210
4.2344,4.1338,4.1583,47170.46,80043.9226,20150211
4.1902,4.0725,4.0749,45084.36,75769.1289,20150212
4.2172,4.0774,4.2,78814.53,134164.5387,20150213
4.2859,4.1755,4.2785,64785.39,112060.8859,20150216
4.3031,4.2098,4.2589,44101.8,76335.7734,20150217
4.2736,4.1804,4.1951,53717.6,92269.5078,20150225
4.2663,4.1902,4.254,41595.34,71800.8907,20150226
4.438,4.2172,4.4257,93790.03,166161.3079,20150227
4.8673,4.5558,4.8673,223582.28,433918.5163,20150302
5.0268,4.779,4.8624,154309.66,307861.0043,20150303
4.882,4.7496,4.8747,83674.65,164235.7738,20150304
4.8943,4.7741,4.8207,65061.53,127855.4385,20150305
4.8354,4.6367,4.6441,92217.83,177815.2057,20150306
4.752,4.5827,4.7324,42116.78,80448.0233,20150309
4.8011,4.676,4.7618,48206.38,93461.4539,20150310
5.2378,4.7545,5.2378,166999.63,342958.6129,20150311
5.2353,4.9188,5.0587,102518.41,212315.5131,20150312
5.4905,4.9802,5.3482,128096.82,275128.2376,20150313
5.8756,5.2231,5.618,139149.91,313179.325,20150316
5.6622,5.4954,5.5788,67900.27,154025.069,20150317
5.6426,5.4537,5.618,65332.99,147205.8626,20150318
5.8094,5.596,5.7971,79392.83,184226.0629,20150319
5.7849,5.5273,5.6573,76342.6,175686.4975,20150320
5.6794,5.4831,5.645,97229.77,220639.6114,20150323
5.7898,5.2893,5.5371,123288.29,279658.5833,20150324
