date,ttm
20120410,30.1083
20120411,33.1173
20120412,36.4217
20120413,35.2587
20120416,35.351
20120417,33.3204
20120418,34.1286
20120419,35.1746
20120420,35.0999
20120423,32.6902
20120424,33.6802
20120425,34.2593
20120426,33.755
20120427,32.3166
20120502,32.9143
20120503,32.9143
20120504,34.2967
20120507,36.5943
20120508,36.4262
20120509,34.7076
20120510,35.3241
20120511,35.0999
20120514,33.5308
20120515,34.1659
20120516,33.5308
20120517,34.689
20120518,33.7736
20120521,33.2506
20120522,33.5868
20120523,33.0638
20120524,32.7836
20120525,35.268
20120528,36.0526
20120529,36.0713
20120530,36.146
20120531,39.7699
20120601,37.5097
20120604,33.9604
20120605,34.6703
20120606,34.1099
20120607,33.4747
20120608,32.2792
20120611,33.1759
20120612,32.5781
20120613,33.2506
20120614,33.4
20120615,32.7275
20120618,33.6616
20120619,34.8944
20120620,34.8944
20120621,33.5121
20120625,31.3826
20120626,30.7101
20120627,30.7848
20120628,30.3365
20120629,30.9716
20120702,31.3079
20120703,30.8969
20120704,30.3739
20120705,30.598
20120706,30.9716
20120709,28.9542
20120710,27.9081
20120711,28.2817
20120712,28.3938
20120713,26.9367
20120716,24.4336
20120717,24.6204
20120718,25.0687
20120719,25.8906
20120720,25.4797
20120723,24.9193
20120724,25.3302
20120725,25.1434
20120726,24.8445
20120727,24.8445
20120730,23.2381
20120731,22.4161
20120801,22.8271
20120802,22.5656
20120803,23.3501
20120806,24.3962
20120807,24.9566
20120808,24.7325
20120809,25.6665
20120810,25.3676
20120813,25.3302
20120814,25.1061
20120815,24.5457
20120816,24.4336
20120817,24.1347
20120820,33.6233
20120821,35.0352
20120822,35.2443
20120823,38.7479
20120824,40.4212
20120827,37.4406
20120828,41.2056
20120829,41.5716
20120830,43.7678
20120831,42.5651
20120903,42.6174
20120904,43.8201
20120905,42.5651
20120906,41.5716
20120907,43.5064
20120910,46.1209
20120911,44.866
20120912,44.7091
20120913,42.9312
20120914,42.2514
20120917,41.3101
20120918,41.3624
20120919,41.2579
20120920,43.0358
20120921,46.0687
20120924,45.232
