date,ttm
20110104,13.4328
20110105,13.2997
20110106,13.3441
20110107,13.0853
20110110,12.9005
20110111,12.7157
20110112,12.6713
20110113,12.7674
20110114,12.6639
20110117,12.1169
20110118,12.0134
20110119,12.2647
20110120,11.9321
20110121,11.9838
20110124,11.9394
20110125,12.176
20110126,12.383
20110127,12.6122
20110128,12.6787
20110131,12.7379
20110201,12.5974
20110209,12.834
20110210,13.5659
20110211,13.5954
20110214,14.0464
20110215,14.1056
20110216,14.246
20110217,14.0464
20110218,13.6842
20110221,14.5491
20110222,14.4382
20110223,14.3199
20110224,14.5122
20110225,14.8818
20110228,15.6802
20110301,15.5693
20110302,15.8577
20110303,15.2884
20110304,15.9685
20110307,16.7004
20110308,16.767
20110309,16.5969
20110310,16.4417
20110311,16.2495
20110314,16.3012
20110315,15.8207
20110316,16.0425
20110317,15.6063
20110318,15.8429
20110321,15.9316
20110322,15.9316
20110323,16.5895
20110324,14.8417
20110325,15.7907
20110328,15.8632
20110329,15.2898
20110330,15.3228
20110331,14.9339
20110401,15.0394
20110406,14.8483
20110407,15.5732
20110408,15.6852
20110411,15.0987
20110412,14.9603
20110413,15.4216
20110414,15.0921
20110415,14.8614
20110418,14.6769
20110419,14.5385
20110420,14.5846
20110421,14.5912
20110422,14.0358
20110425,13.7831
20110426,13.4626
20110427,13.364
20110428,13.1852
20110429,13.5489
20110503,13.7338
20110504,13.3763
20110505,13.4441
20110506,13.4441
20110509,14.079
20110510,14.2331
20110511,14.1715
20110512,14.3317
20110513,14.2701
20110516,14.1653
20110517,14.0667
20110518,14.2393
20110519,14.0543
20110520,14.5105
20110523,13.8509
20110524,13.6845
20110525,13.4194
20110526,13.29
20110527,13.2468
20110530,13.1914
20110531,13.2098
20110601,13.3331
20110602,13.1297
20110603,13.3701
20110607,13.5057
20110608,13.6352
20110609,13.179
20110610,12.9509
20110613,12.9509
20110614,13.4626
20110615,13.2098
20110616,13.0866
20110617,13.0989
20110620,13.0927
20110621,13.6228
20110622,13.8139
20110623,14.0174
20110624,14.3502
20110627,14.3009
20110628,14.3379
20110629,14.2639
20110630,14.4858
20110701,14.4797
20110704,14.6708
20110705,14.4797
20110706,14.2824
20110707,14.2208
20110708,14.4242
20110711,14.4735
20110712,14.5228
20110713,15.0406
20110714,14.8865
20110715,14.7077
20110718,14.7077
20110719,14.0913
20110720,14.0913
20110721,14.0852
20110722,14.5413
20110725,14.116
20110726,14.116
20110727,13.6286
20110728,13.6515
20110729,13.2957
20110801,13.1982
20110802,13.1408
20110803,12.9113
20110804,12.9113
20110805,12.653
20110808,12.194
20110809,12.3776
20110810,12.5383
20110811,12.7506
20110812,12.653
20110815,12.6244
20110816,12.6244
20110817,12.4981
20110818,12.0448
20110819,11.821
20110822,11.5455
20110823,11.712
20110824,11.7636
20110825,12.2341
20110826,12.2169
20110829,11.7923
20110830,11.7923
20110831,12.0103
20110901,12.0218
20110902,11.9358
20110905,11.5628
20110906,11.1209
20110907,11.3504
20110908,11.3619
20110909,11.3562
20110913,11.2299
20110914,11.2471
20110915,11.2701
20110916,11.2701
20110919,11.0922
20110920,10.9889
20110921,11.3619
20110922,11.2471
20110923,11.2414
20110926,11.098
20110927,11.448
20110928,11.5226
20110929,11.3332
20110930,11.4709
20111010,11.3217
20111011,10.8742
20111012,11.1324
20111013,11.1668
20111014,11.1668
20111017,11.4767
20111018,11.2242
20111019,10.9488
20111020,10.5012
20111021,10.2716
20111024,10.6791
20111025,10.9201
20111026,11.2816
20111027,11.2931
20111028,10.8549
20111031,10.7893
20111101,10.5981
20111102,10.7511
20111103,10.986
20111104,11.1335
20111107,10.9204
20111108,10.9095
20111109,10.9532
20111110,10.7401
20111111,10.5926
20111114,10.9204
20111115,10.7074
20111116,10.4287
20111117,10.3796
20111118,10.1556
20111121,9.8278
20111122,9.8879
20111123,9.7513
20111124,9.795
20111125,9.7513
20111128,9.7513
20111129,9.7623
20111130,9.5055
20111201,9.6803
20111202,9.5328
20111205,9.511
20111206,9.5328
20111207,9.4946
20111208,9.287
20111209,9.0521
20111212,8.9538
20111213,8.9592
20111214,8.9647
20111215,9.0084
20111216,9.3034
20111219,9.2597
20111220,9.287
20111221,9.3853
20111222,9.4236
20111223,9.5383
20111226,9.3962
20111227,9.2815
20111228,9.0794
20111229,9.216
20111230,9.4454
20120104,9.5601
20120105,9.6858
20120106,9.5492
20120109,10.0026
20120110,10.1611
20120111,9.806
20120112,9.5875
20120113,9.5875
20120116,9.5875
20120117,9.5875
20120118,10.3271
20120119,10.8286
20120120,10.9452
20120130,10.7061
20120131,10.6128
20120201,10.7003
20120202,10.8461
20120203,10.8753
20120206,10.9977
20120207,10.7586
20120208,10.986
20120209,10.986
20120210,11.056
20120213,10.8869
20120214,10.7295
20120215,10.7761
20120216,10.8694
20120217,10.8636
20120220,11.091
20120221,11.3651
20120222,11.5284
20120223,11.4817
20120224,11.6042
20120227,11.7208
20120228,11.575
20120229,11.6158
20120301,11.9832
20120302,12.3681
20120305,12.2398
20120306,12.2864
20120307,12.3681
20120308,12.4089
20120309,12.5955
20120312,12.403
20120313,12.4147
20120314,12.0123
20120315,11.9832
20120316,12.0707
20120319,11.9074
20120320,11.9249
20120321,11.9307
20120322,12.0298
20120323,11.9249
20120326,12.1173
20120327,12.0007
20120328,11.4934
20120329,11.61
20120330,11.8549
20120405,12.164
20120406,12.1523
20120409,12.2164
20120410,12.3972
20120411,12.5313
20120412,12.5955
20120413,12.6713
20120416,12.6538
20120417,12.2748
20120418,12.6013
20120419,12.4847
20120420,12.5955
20120423,12.5663
20120424,12.3331
20120425,12.3659
20120426,12.3889
20120427,12.0241
20120502,12.1779
20120503,12.0735
20120504,12.112
20120507,12.2328
20120508,12.1779
20120509,12.0406
20120510,12.068
20120511,11.8648
20120514,11.7055
20120515,12.0351
20120516,11.8373
20120517,11.9746
20120518,11.8813
20120521,11.9362
20120522,12.057
20120523,12.057
20120524,11.9362
20120525,11.9362
20120528,12.0735
20120529,12.2108
20120530,12.2768
20120531,12.5239
20120601,12.4031
20120604,12.3207
20120605,12.1449
20120606,12.101
20120607,11.7549
20120608,11.5792
20120611,11.7714
20120612,11.9252
20120613,12.057
20120614,11.8373
20120615,12.0131
20120618,12.057
20120619,11.8923
20120620,11.8373
20120621,11.9142
20120625,11.6725
20120626,11.6341
20120627,11.3155
20120628,11.4199
20120629,11.4528
20120702,11.4144
20120703,11.8648
20120704,11.7549
20120705,11.8099
20120706,11.7769
20120709,11.7385
20120710,11.7769
20120711,11.8318
20120712,11.8373
20120713,12.1449
20120716,11.9637
20120717,12.1834
20120718,12.0461
20120719,11.9417
20120720,11.8044
20120723,11.7275
20120724,11.6835
20120725,11.7165
20120726,11.6506
