date,ttm
20110104,40.1441
20110105,40.3378
20110106,39.9504
20110107,40.2409
20110110,40.0957
20110111,39.8535
20110112,39.5146
20110113,40.0957
20110114,40.5799
20110117,39.2724
20110118,38.1102
20110119,41.9358
20110120,40.9673
20110121,41.8874
20110124,41.9358
20110125,40.2894
20110126,41.7421
20110127,42.1779
20110128,41.8389
20110131,43.9212
20110201,43.1464
20110209,42.7106
20110210,41.5
20110211,41.3547
20110214,40.5799
20110215,41.9358
20110216,41.161
20110217,41.3547
20110218,42.1295
20110221,41.7421
20110222,39.4661
20110223,39.0303
20110224,39.224
20110225,38.6429
20110228,39.5146
20110301,39.4661
20110302,38.2071
20110303,37.2386
20110304,37.9165
20110307,38.4008
20110308,37.9165
20110309,38.9819
20110310,38.4008
20110311,37.7228
20110314,36.9481
20110315,35.9311
20110316,36.367
20110317,36.6091
20110318,37.4323
20110321,37.287
20110322,37.626
20110323,38.0618
20110324,37.3839
20110325,37.1902
20110328,36.8996
20110329,36.2217
20110330,33.629
20110331,33.7693
20110401,33.629
20110406,33.1145
20110407,34.5176
20110408,34.5176
20110411,34.7515
20110412,34.8918
20110413,35.6402
20110414,34.7047
20110415,34.1902
20110418,34.3773
20110419,33.629
20110420,33.8161
20110421,33.9096
20110422,33.629
20110425,27.3895
20110426,27.3895
20110427,26.8964
20110428,26.1376
20110429,26.2894
20110503,26.0997
20110504,25.7583
20110505,24.9616
20110506,25.0375
20110509,26.2894
20110510,26.2894
20110511,26.2894
20110512,25.5307
20110513,25.7583
20110516,25.6065
20110517,25.7583
20110518,25.91
20110519,25.5307
20110520,25.3789
20110523,24.6961
20110524,24.5064
20110525,24.9616
20110526,24.5064
20110527,24.6582
20110530,24.6582
20110531,25.1893
20110601,25.1134
20110602,24.8478
20110603,25.1134
20110607,25.9859
20110608,26.3273
20110609,26.3273
20110610,26.3273
20110613,26.3273
20110614,26.3273
20110615,25.8342
20110616,25.4927
20110617,24.9996
20110620,25.3031
20110621,25.2272
20110622,25.1893
20110623,25.2651
20110624,26.2894
20110627,26.6308
20110628,26.7446
20110629,26.8205
20110630,27.0102
20110701,26.6687
20110704,27.086
20110705,27.086
20110706,27.1998
20110707,27.3137
20110708,27.1619
20110711,26.8205
20110712,26.0618
20110713,26.3273
20110714,26.0618
20110715,26.1756
20110718,26.4411
20110719,26.0997
20110720,25.5686
20110721,25.4548
20110722,25.1513
20110725,22.9131
20110726,22.0785
20110727,22.1923
20110728,22.4958
20110729,22.0406
20110801,21.5474
20110802,20.8267
20110803,20.637
20110804,21.0163
20110805,20.4473
20110808,18.0773
20110809,18.2479
20110810,18.3161
20110811,18.0091
20110812,18.4525
20110815,18.5207
20110816,18.7254
20110817,18.3502
20110818,17.7703
20110819,17.2587
20110822,16.9176
20110823,17.2928
20110824,17.2587
20110825,17.9409
20110826,17.9409
20110829,17.5657
20110830,17.3269
20110831,17.3952
20110901,17.2246
20110902,17.02
20110905,16.406
20110906,16.3719
20110907,16.6107
20110908,16.3719
20110909,16.2355
20110913,15.8944
20110914,15.7921
20110915,15.9967
20110916,15.7239
20110919,15.3828
20110920,15.451
20110921,16.406
20110922,15.8944
20110923,15.7921
20110926,15.8262
20110927,16.0991
20110928,15.8262
20110929,15.4851
20110930,15.3828
20111010,15.144
20111011,15.144
20111012,15.9285
20111013,16.7471
20111014,17.02
20111017,17.1564
20111018,16.7812
20111019,17.0882
20111020,16.9176
20111021,17.02
20111024,17.6339
20111025,18.1796
20111026,18.5889
20111027,18.1796
20111028,18.5889
20111031,18.3317
20111101,18.5993
20111102,19.4022
20111103,19.0342
20111104,18.8335
20111107,18.8335
20111108,18.0306
20111109,18.1979
20111110,17.6961
20111111,17.8299
20111114,18.1644
20111115,17.9972
20111116,17.462
20111117,17.2947
20111118,17.2278
20111121,17.5958
20111122,17.5623
20111123,17.4954
20111124,17.3281
20111125,17.094
20111128,17.094
20111129,17.3616
20111130,17.0271
20111201,17.5958
20111202,17.7965
20111205,17.5623
20111206,17.5289
20111207,17.5623
20111208,17.4285
20111209,17.3616
20111212,17.1274
20111213,16.2911
20111214,16.0235
20111215,15.8228
20111216,16.358
20111219,16.1908
20111220,16.2242
20111221,15.9566
20111222,15.8563
20111223,15.9566
20111226,14.7858
20111227,14.4847
20111228,14.3175
20111229,14.4513
20111230,14.4847
20120104,13.9495
20120105,13.8826
20120106,13.9495
20120109,14.3509
20120110,15.0534
20120111,15.0534
20120112,15.1203
20120113,14.9531
20120116,14.7523
20120117,15.8228
20120118,15.4548
20120119,15.7894
20120120,15.8563
20120130,15.5217
20120131,15.3879
20120201,15.2541
20120202,15.5886
20120203,15.5886
20120206,15.5217
20120207,15.2876
20120208,15.6221
20120209,15.6221
20120210,15.8228
20120213,16.1573
20120214,16.1573
20120215,16.2242
20120216,16.1239
20120217,16.1239
20120220,16.0904
20120221,16.1239
20120222,16.2911
20120223,16.2242
20120224,16.6926
20120227,16.9267
20120228,16.8598
20120229,16.4918
20120301,16.4584
20120302,16.6926
