date,ttm
20150319,26.6317
20150320,29.2998
20150323,32.2281
20150324,35.4493
20150325,38.9958
20150326,41.1921
20150327,38.7681
20150330,37.6618
20150331,37.9058
20150401,38.0523
20150402,39.5327
20150403,39.2724
20150407,39.6303
20150408,38.7518
20150409,38.2475
20150410,38.6705
20150413,39.793
20150414,38.7843
20150415,37.857
20150416,38.7518
20150417,39.0609
20150420,38.459
20150421,40.1509
20150422,40.3299
20150423,40.0045
20150424,39.793
20150427,40.5088
20150428,41.7778
20150429,42.1519
20150430,41.1492
20150504,40.4129
20150505,38.8913
20150506,38.0896
20150507,36.6334
20150508,38.0405
20150511,39.5294
20150512,39.7585
20150513,40.8711
20150514,44.4542
20150515,46.7939
20150518,51.457
20150519,49.33
20150520,48.6591
20150521,48.8391
20150522,53.7312
20150525,59.0978
20150526,65.0043
20150527,71.4998
20150528,64.6607
20150529,70.2563
20150601,67.2458
20150602,63.8099
20150603,65.8551
20150604,60.1122
20150605,58.5088
20150608,56.1691
20150609,58.1979
20150610,60.4558
20150611,63.8263
20150612,61.1266
20150615,55.8255
20150616,54.8111
20150617,56.9708
20150618,51.7678
20150619,46.5976
20150623,48.7246
20150624,49.4609
20150625,46.074
20150626,41.4601
20150629,37.4515
20150630,41.1983
20150701,40.1021
20150702,41.5255
20150703,39.6112
20150706,41.6401
20150707,37.4842
20150708,33.7374
20150709,37.1079
20150710,40.822
20150713,44.9124
20150714,43.2598
20150715,38.9404
20150716,37.6642
20150717,39.9221
20150720,39.9548
20150721,41.051
20150722,41.5255
20150723,45.0923
20150724,43.0635
20150727,38.7604
20150728,35.39
20150729,38.4496
20150730,37.4188
20150731,37.4515
20150803,37.3206
20150804,40.053
20150805,40.0203
20150806,38.7768
20150807,39.8403
20150810,41.6237
20150811,41.7219
20150812,41.0674
20150813,41.5746
20150814,41.4764
20150817,40.8547
20150818,36.7643
20150819,37.5988
20150820,35.7008
20150821,33.7538
20150824,30.3833
20150825,27.0044
20150826,28.2327
20150827,29.4447
20150828,31.0769
20150831,28.3458
20150901,25.954
20150902,25.6308
20150907,26.5035
20150908,28.6205
20150909,29.9295
20150910,28.3781
20150911,28.8144
20150914,25.9378
20150915,24.0632
20150916,26.4711
20150917,25.7439
20150918,26.0348
20150921,27.36
20150922,27.3761
20150923,26.7136
20150924,27.36
20150925,26.3257
20150928,27.0529
20150929,26.2934
20150930,26.7782
20151008,27.9579
20151009,28.8468
20151012,30.1719
20151013,29.9295
20151014,29.2508
20151015,30.2689
20151016,30.6244
20151019,30.4951
20151020,30.8022
20151021,27.7155
20151022,29.0407
20151023,30.075
20151026,30.2851
20151027,30.5275
20151028,31.8365
20151029,33.6248
20151030,32.9351
20151102,33.0213
20151103,36.332
20151104,37.3839
20151105,37.4701
20151106,38.8151
20151109,39.7635
20151110,38.5737
20151111,39.8152
20151112,42.8673
20151113,40.1946
20151116,40.5739
20151117,39.5566
20151118,38.0047
20151119,39.2807
20151120,39.4876
20151123,39.2117
20151124,41.0395
20151125,41.5568
20151126,41.0223
20151127,38.6254
20151130,38.7461
20151201,38.9531
20151202,37.7288
20151203,38.8668
20151204,39.022
20151207,40.6774
20151208,39.1255
20151209,38.0219
20151210,41.8327
20151211,39.8842
20151214,40.0221
20151215,40.5567
20151216,44.6089
20151217,46.8678
20151218,48.0231
20151221,46.8506
20151222,46.6781
20151223,46.1436
20151224,45.5746
20151225,47.4024
20151228,47.4196
20151229,50.9028
20151230,49.4199
20151231,48.0231
20160104,43.2294
20160105,40.7636
20160106,41.8327
20160107,37.6425
20160108,36.6079
20160111,32.9523
20160112,33.073
20160113,31.6418
20160114,33.142
20160115,31.1073
20160118,31.9005
20160119,34.0387
20160120,33.5903
20160121,31.9177
20160122,32.9006
20160125,33.4351
20160126,30.4348
20160127,30.2106
20160128,28.1586
20160129,29.4864
20160201,29.5726
20160202,30.6417
20160203,30.5037
20160204,31.3314
20160205,30.8831
20160215,30.2278
20160216,31.7108
