date,ttm
20110104,68.4511
20110105,70.2998
20110106,69.5603
20110107,73.6276
20110110,69.9763
20110111,70.7158
20110112,69.7914
20110113,69.8839
20110114,67.1569
20110117,64.1989
20110118,64.9384
20110119,67.2494
20110120,65.1695
20110121,67.1107
20110124,65.2619
20110125,66.1863
20110126,67.6191
20110127,69.5603
20110128,70.6234
20110131,70.3923
20110201,69.9763
20110209,69.3292
20110210,71.9637
20110211,72.3797
20110214,73.3041
20110215,72.7032
20110216,73.9512
20110217,72.9806
20110218,73.3503
20110221,75.6151
20110222,72.4722
20110223,72.6108
20110224,73.905
20110225,72.9806
20110228,72.9806
20110301,69.283
20110302,66.972
20110303,66.1401
20110304,66.0476
20110307,66.5561
20110308,67.0183
20110309,66.6023
20110310,67.0183
20110311,65.9552
20110314,67.0645
20110315,65.2157
20110316,65.7241
20110317,63.9215
20110318,63.9215
20110321,63.8753
20110322,62.6736
20110323,63.6442
20110324,64.2913
20110325,64.3375
20110328,63.1358
20110329,61.7955
20110330,60.8248
20110331,60.9173
20110401,64.9846
20110406,64.5224
20110407,65.1233
20110408,65.1695
20110411,64.014
20110412,63.9678
20110413,64.5224
20110414,64.5686
20110415,45.0655
20110418,44.7431
20110419,43.6149
20110420,44.5819
20110421,45.0977
20110422,44.7431
20110425,43.7116
20110426,42.8734
20110427,42.7123
20110428,40.195
20110429,40.8846
20110503,41.0817
20110504,40.4249
20110505,40.7533
20110506,40.7533
20110509,41.2459
20110510,41.1802
20110511,40.8518
20110512,40.0308
20110513,40.0308
20110516,40.7533
20110517,40.2935
20110518,40.6876
20110519,40.392
20110520,40.7861
20110523,39.3412
20110524,39.6696
20110525,38.5531
20110526,37.535
20110527,36.517
20110530,36.2543
20110531,37.0753
20110601,37.338
20110602,36.8126
20110603,37.535
20110607,38.2575
20110608,38.7911
20110609,37.1508
20110610,37.4168
20110613,38.1261
20110614,38.4365
20110615,37.9045
20110616,37.1508
20110617,35.9982
20110620,35.4219
20110621,35.6435
20110622,35.8208
20110623,36.5745
20110624,37.6385
20110627,38.0818
20110628,37.8602
20110629,36.7518
20110630,37.1508
20110701,37.5498
20110704,38.3035
20110705,39.0128
20110706,39.1015
20110707,39.1015
20110708,40.2541
20110711,41.6284
20110712,40.8304
