date,ttm
20190128,30.4683
20190129,33.5069
20190130,36.8493
20190131,40.5232
20190201,44.5838
20190211,49.0311
20190212,53.948
20190213,59.3346
20190214,65.2735
20190215,71.7926
20190218,78.9746
20190219,86.8748
20190220,95.5761
20190221,103.283
20190222,103.0068
20190225,109.1115
20190226,104.6365
20190227,115.1057
20190228,107.1779
20190301,113.6417
20190304,117.288
20190305,115.962
20190306,117.0117
20190307,122.0944
20190308,109.8849
20190311,112.3158
20190312,113.8074
20190313,109.3601
20190314,102.9515
20190315,113.255
20190318,118.2271
20190319,124.028
20190320,117.3984
20190321,115.2438
20190322,114.6361
20190325,110.6584
20190326,112.0119
20190327,111.128
20190328,105.7967
20190329,116.3764
20190401,118.6415
20190402,118.7796
20190403,117.288
20190404,122.2325
20190408,112.592
20190409,112.0119
20190410,110.6584
20190411,107.7303
20190412,109.2496
20190415,108.3104
20190416,107.7303
20190417,107.3436
20190418,104.4156
20190419,75.8398
20190422,74.679
20190423,74.5435
20190424,71.7769
20190425,69.049
20190426,70.4227
20190429,66.4114
20190430,66.4114
20190506,59.7703
20190507,60.4958
20190508,61.2027
20190509,60.0679
20190510,63.2676
20190513,63.2118
20190514,62.9699
20190515,64.8488
20190516,66.8765
20190517,65.6859
20190520,63.8071
20190521,65.0906
20190522,64.5326
20190523,64.4768
20190524,63.7699
20190527,66.244
20190528,65.3139
20190529,65.3325
20190530,64.9418
20190531,67.3788
20190603,65.0906
20190604,62.17
20190605,62.1328
20190606,60.1981
20190610,61.2213
20190611,63.063
20190612,62.2072
20190613,62.3188
20190614,61.0167
20190617,60.0865
20190618,60.6074
20190619,62.0398
20190620,63.5466
20190621,63.7885
20190624,62.9699
20190625,61.8352
20190626,65.0162
20190627,64.8116
20190628,63.5838
20190701,66.058
20190702,68.9972
20190703,69.2762
20190704,67.2485
20190705,68.0113
20190708,64.1605
20190709,64.9232
20190710,65.6487
20190711,65.4813
20190712,66.43
20190715,67.1741
20190716,66.9881
20190717,67.0811
20190718,67.3602
20190719,67.3044
20190722,67.0439
20190723,66.9695
20190724,67.1555
20190725,67.416
20190726,66.6161
20190729,66.5416
20190730,66.8207
20190731,66.1324
20190801,65.0906
20190802,64.3093
20190805,63.3048
20190806,61.6678
20190807,61.9282
20190808,64.6628
20190809,64.886
20190812,65.0906
20190813,67.0067
20190814,73.7037
20190815,77.201
20190816,70.5719
20190819,72.3149
20190820,74.3312
20190821,74.1091
20190822,74.4508
20190823,75.647
20190826,75.4761
20190827,76.5868
20190828,75.1514
20190829,72.2465
20190830,71.3921
20190902,72.6737
20190903,74.6217
20190904,71.358
20190905,70.6061
20190906,70.7257
20190909,72.1611
20190910,73.904
20190911,70.777
20190912,71.0675
20190916,72.7933
20190917,73.0838
20190918,71.6314
20190919,75.1685
20190920,74.3996
20190923,72.6566
20190924,79.9189
20190925,80.5853
20190926,77.8342
20190927,77.988
20190930,79.543
20191008,79.56
20191009,82.7042
20191010,90.3936
20191011,91.4701
20191014,93.8624
20191015,90.0006
20191016,91.9828
20191017,96.2034
20191018,97.7755
20191021,88.8557
20191022,89.3342
20191023,85.5236
20191024,85.6945
20191025,86.2242
20191028,80.2094
20191029,82.1795
20191030,79.1429
20191031,82.9794
20191101,83.7644
20191104,84.194
20191105,82.0166
20191106,82.9794
20191107,81.4833
20191108,81.5574
20191111,73.3957
20191112,73.5142
20191113,76.5494
20191114,82.228
20191115,80.9164
20191118,81.4381
20191119,82.6453
20191120,82.7944
20191121,81.915
20191122,75.4167
20191125,73.5536
20191126,76.4004
20191127,76.296
20191128,88.1293
20191129,83.9911
20191202,81.4837
20191203,81.168
20191204,83.8859
20191205,86.7616
20191206,86.183
20191209,84.9029
20191210,84.5873
20191211,83.2722
20191212,83.2897
20191213,87.6208
20191216,87.691
20191217,90.6543
20191218,89.8126
20191219,89.8126
20191220,90.7771
20191223,92.0571
20191224,90.2159
20191225,92.9163
20191226,93.3547
20191227,95.5268
20191230,92.3354
20191231,92.4072
20200102,90.668
20200103,87.0463
20200106,85.5223
20200107,86.867
20200108,86.0782
20200109,89.6281
20200110,89.6281
