date,ttm
20110104,63.233
20110105,61.1715
20110106,59.7631
20110107,59.9468
20110110,58.7834
20110111,58.4773
20110112,58.9671
20110113,58.5589
20110114,57.9466
20110117,54.4155
20110118,54.3338
20110119,55.4973
20110120,51.4559
20110121,52.1703
20110124,54.2726
20110125,52.7826
20110126,53.844
20110127,55.3136
20110128,55.8851
20110131,57.3751
20110201,56.0688
20110209,54.7829
20110210,55.7014
20110211,59.1508
20110214,59.4366
20110215,58.2732
20110216,58.9671
20110217,57.7833
20110218,56.0892
20110221,60.3551
20110222,58.5385
20110223,58.6201
20110224,59.0488
20110225,58.3548
20110228,60.0489
20110301,62.2125
20110302,61.3552
20110303,59.9264
20110304,61.5797
20110307,62.2941
20110308,62.784
20110309,61.6614
20110310,60.5592
20110311,59.559
20110314,58.3956
20110315,57.0485
20110316,56.6607
20110317,56.4158
20110318,56.5586
20110321,58.5793
20110322,59.9877
20110323,58.2732
20110324,57.5792
20110325,57.5996
20110328,56.2321
20110329,54.7217
20110330,55.1503
20110331,53.4154
20110401,54.293
20110406,55.0686
20110407,55.0278
20110408,55.1299
20110411,55.681
20110412,55.9667
20110413,57.9466
20110414,56.9056
20110415,56.8648
20110418,59.1916
20110419,58.6201
20110420,58.3752
20110421,58.0078
20110422,61.294
20110425,62.2125
20110426,59.7836
20110427,59.5794
20110428,57.0485
20110429,55.8238
20110503,57.9689
20110504,57.42
20110505,57.3989
20110506,57.7367
20110509,55.9212
20110510,55.5623
20110511,54.1901
20110512,54.6546
20110513,55.2457
20110516,55.2879
20110517,55.3301
20110518,56.3012
20110519,55.7734
20110520,55.7734
20110523,51.6358
20110524,50.517
20110525,50.7069
20110526,49.6725
20110527,49.7992
20110530,49.5037
20110531,50.8336
20110601,50.8758
20110602,50.3692
20110603,50.4536
20110607,50.6858
20110608,50.7703
20110609,48.7226
20110610,48.5326
20110613,47.8782
20110614,48.7015
20110615,48.1737
20110616,47.456
20110617,46.2949
20110620,46.316
20110621,46.7593
20110622,47.0971
20110623,48.5748
20110624,49.5037
20110627,50.7492
20110628,49.8414
20110629,48.6804
20110630,49.8836
20110701,50.137
20110704,51.5725
20110705,51.5091
20110706,52.1213
20110707,51.7414
20110708,51.4036
20110711,51.108
20110712,50.4536
20110713,51.4669
20110714,53.388
20110715,55.8156
20110718,55.1612
20110719,54.8235
20110720,55.4568
20110721,54.8446
20110722,55.879
20110725,53.4513
20110726,53.7046
20110727,54.7812
20110728,55.4779
20110729,56.1112
20110801,56.1323
20110802,56.9767
20110803,56.4278
20110804,58.1378
20110805,58.6866
20110808,57.0611
20110809,56.9767
20110810,56.9556
20110811,60.101
20110812,60.1433
20110815,60.9666
20110816,60.101
20110817,60.1433
20110818,59.8266
20110819,60.0799
20110822,57.6311
20110823,58.4755
20110824,59.4255
20110825,58.4755
20110826,58.6655
20110829,49.563
20110830,49.3567
20110831,50.0271
20110901,49.5114
20110902,48.3767
20110905,46.4341
20110906,47.3968
20110907,48.7206
20110908,48.8581
20110909,47.775
20110913,46.4169
20110914,46.692
20110915,46.5888
20110916,46.3997
20110919,45.2651
20110920,45.1791
20110921,46.7607
20110922,46.1247
20110923,45.6605
20110926,45.6777
20110927,44.9213
20110928,43.3912
20110929,42.2394
20110930,42.3082
20111010,41.4314
20111011,40.95
20111012,43.0302
20111013,43.4772
20111014,43.0646
20111017,44.3196
20111018,44.3883
20111019,45.0244
20111020,44.7322
20111021,45.1448
20111024,45.9012
20111025,46.5888
20111026,46.2966
20111027,46.5201
20111028,46.3997
20111031,40.9063
20111101,40.9939
20111102,41.739
20111103,41.4176
20111104,40.8186
20111107,40.6141
20111108,38.7149
20111109,39.6937
20111110,40.1028
20111111,39.27
20111114,40.541
20111115,40.5118
20111116,39.3285
20111117,40.2635
20111118,40.0589
20111121,40.4534
20111122,41.5929
20111123,41.5783
20111124,41.9874
20111125,40.8332
20111128,40.7894
20111129,42.5718
20111130,41.7828
20111201,42.3234
20111202,41.666
20111205,40.5849
20111206,40.3803
20111207,40.6871
20111208,41.0962
20111209,40.6141
20111212,40.804
20111213,39.7667
20111214,40.1904
20111215,39.796
20111216,40.6725
20111219,41.1693
20111220,38.7587
20111221,37.3416
20111222,37.4146
20111223,37.736
20111226,38.525
20111227,36.4504
20111228,36.728
20111229,37.7653
20111230,38.3204
20120104,37.3854
20120105,35.3109
20120106,34.4928
20120109,35.6615
20120110,37.4
20120111,37.9114
20120112,37.2101
20120113,36.4212
20120116,34.4635
20120117,36.1144
20120118,35.0771
20120119,35.6615
20120120,36.5381
20120130,36.6696
20120131,36.129
20120201,36.0998
20120202,36.6696
20120203,36.3628
20120206,36.5381
20120207,37.1371
20120208,37.7945
20120209,37.6484
20120210,37.8529
20120213,38.1013
20120214,38.0282
20120215,38.0575
20120216,38.3935
20120217,39.0217
20120220,38.8171
20120221,38.6564
20120222,38.9925
20120223,38.7295
20120224,38.9778
20120227,39.6207
20120228,39.8252
20120229,39.5038
20120301,39.3869
20120302,39.7083
20120305,39.3139
20120306,39.4746
20120307,39.9275
20120308,40.0151
20120309,40.1758
20120312,41.1985
20120313,41.1108
20120314,39.869
20120315,39.2992
20120316,40.7602
20120319,41.0524
20120320,40.3803
20120321,39.5622
20120322,39.0071
20120323,38.861
20120326,39.9421
20120327,39.7083
20120328,38.5396
20120329,38.5396
20120330,37.3124
20120405,38.2766
20120406,38.4811
20120409,38.2474
20120410,38.5688
20120411,39.869
20120412,41.4468
20120413,41.5783
20120416,41.1546
20120417,41.1108
20120418,41.7098
20120419,41.739
20120420,42.3672
20120423,42.0896
20120424,40.9355
20120425,42.338
20120426,27.9917
20120427,28.1768
20120502,27.943
20120503,27.1148
20120504,27.0954
20120507,27.261
20120508,27.2805
