date,ttm
20150626,25.0422
20150629,27.5481
20150630,30.3012
20150701,30.7247
20150702,27.7246
20150703,26.1187
20150706,28.1923
20150707,25.3775
20150708,22.8362
20150709,25.1216
20150710,27.6364
20150713,28.96
20150714,26.8069
20150715,24.1245
20150716,24.3892
20150717,25.9069
20150720,25.0333
20150721,25.3333
20150722,25.2716
20150723,26.1098
20150724,25.0686
20150727,22.5627
20150728,24.4598
20150729,24.4333
20150730,23.5245
20150731,23.2774
20150803,23.1362
20150804,23.9304
20150805,23.1362
20150806,22.7391
20150807,23.0215
20150810,24.301
20150811,23.8156
20150812,23.7098
20150813,23.8686
20150814,23.8951
20150817,23.3215
20150818,21.6714
20150819,22.1215
20150820,21.2479
20150821,20.4361
20150824,11.1549
20150825,10.0415
20150826,10.1432
20150827,10.8337
20150828,11.3155
20150831,10.6999
20150901,10.5286
20150902,10.0148
20150907,10.1379
20150908,10.6946
20150909,10.9783
20150910,10.6089
20150911,10.5233
20150914,9.7686
20150915,9.3939
20150916,10.1593
20150917,9.8649
20150918,9.9184
20150921,10.1111
20150922,10.716
20150923,10.2449
20150924,10.1968
20150925,9.8488
20150928,10.0415
20150929,9.9077
20150930,9.9559
20151008,10.2878
20151009,10.534
20151012,11.0211
20151013,10.8605
20151014,10.716
20151015,11.0371
20151016,11.2619
20151019,11.5724
20151020,11.6206
20151021,10.8658
20151022,11.0157
20151023,11.3904
20151026,11.5885
20151027,11.551
20151028,11.1656
20151029,11.1388
20151030,10.9846
20151102,10.7216
20151103,10.737
20151104,11.8097
20151105,12.475
20151106,13.3104
20151109,13.001
20151110,13.1093
20151111,13.1093
20151112,12.7431
20151113,12.7483
20151116,12.5162
20151117,12.7638
20151118,12.4079
20151119,12.5729
20151120,12.6812
20151123,12.3512
20151124,12.3512
20151125,12.3718
20151126,12.3924
20151127,11.4023
20151130,11.361
20151201,11.4796
20151202,12.0572
20151203,12.0418
20151204,11.7839
20151207,11.985
20151208,11.7169
20151209,11.8406
20151210,11.9644
20151211,12.5523
20151214,13.527
20151215,12.903
20151216,12.9649
20151217,13.1608
20151218,13.0525
