date,ttm
20180612,25.0524
20180613,27.5566
20180614,30.3133
20180615,33.3426
20180619,36.6748
20180620,40.3403
20180621,44.3743
20180622,48.8122
20180625,53.6944
20180626,53.8308
20180627,56.7591
20180628,51.5184
20180629,56.6682
20180702,57.6729
20180703,58.3394
20180704,54.6133
20180705,55.5322
20180706,58.3091
20180709,59.6319
20180710,59.1977
20180711,58.2132
20180712,59.6874
20180713,56.3198
20180716,57.4912
20180717,60.47
20180718,56.7389
20180719,54.3659
20180720,54.1791
20180723,53.9822
20180724,55.0172
20180725,52.3767
20180726,50.7207
20180727,50.1855
20180730,48.9637
20180731,48.4992
20180801,48.898
20180802,47.9993
20180803,44.9044
20180806,41.456
20180807,43.4655
20180808,40.6634
20180809,44.7277
20180810,44.4248
20180813,45.2932
20180814,45.1467
20180815,42.5718
20180816,41.7287
20180817,41.7337
20180820,43.9956
20180821,44.5308
20180822,45.1972
20180823,47.4086
20180824,40.0213
20180827,40.1788
20180828,39.7589
20180829,39.8026
20180830,38.8797
20180831,36.5572
20180903,37.3139
20180904,37.2177
20180905,36.6315
20180906,37.432
20180907,38.3155
20180910,36.9508
20180911,38.1056
20180912,38.7923
20180913,38.9716
20180914,36.3035
20180917,35.5381
20180918,36.1242
20180919,35.8705
20180920,35.1707
20180921,36.3954
20180925,36.3035
20180926,36.5878
20180927,37.222
20180928,37.6201
20181008,34.9913
20181009,35.2319
20181010,35.6562
20181011,32.0914
20181012,31.0898
20181015,30.788
20181016,30.3287
20181017,30.5955
20181018,30.32
20181019,31.4922
20181022,33.0187
20181023,31.4747
20181024,31.1335
20181025,30.788
20181026,30.8711
20181029,31.1204
20181030,31.9558
20181031,31.5604
20181101,31.5779
20181102,33.1906
20181105,31.6183
20181106,29.5116
20181107,29.3581
20181108,28.664
20181109,29.0448
20181112,30.1258
20181113,30.8137
20181114,30.5926
20181115,32.1219
20181116,32.9265
20181119,32.9203
20181120,31.8148
20181121,31.3972
20181122,31.2129
20181123,29.2414
20181126,28.8299
20181127,29.0633
20181128,29.4809
20181129,28.5596
20181130,29.1984
20181203,30.2855
20181204,30.1688
20181205,29.4625
20181206,29.8494
20181207,29.9293
20181210,29.0141
20181211,29.3826
20181212,29.2659
20181213,29.4809
20181214,28.3754
20181217,28.7132
20181218,28.4368
20181219,28.0191
20181220,28.3324
20181221,28.1788
20181224,29.7204
20181225,30.1934
20181226,29.6897
20181227,28.8729
20181228,28.1297
20190102,28.1358
20190103,27.8717
20190104,28.3201
20190107,28.7869
20190108,28.185
20190109,27.9761
20190110,27.5831
20190111,28.8667
20190114,27.6752
20190115,28.1788
