date,ttm
20180620,14.911
20180621,16.4021
20180622,18.0461
20180625,19.8431
20180626,21.8312
20180627,22.5576
20180628,21.1239
20180629,20.5695
20180702,19.671
20180703,19.824
20180704,17.8358
20180705,18.1226
20180706,17.8741
20180709,17.9888
20180710,18.524
20180711,17.8549
20180712,19.6328
20180713,18.8681
20180716,18.4093
20180717,18.7152
20180718,17.8549
20180719,17.9888
20180720,18.7725
20180723,18.4667
20180724,19.671
20180725,20.1107
20180726,19.5563
20180727,19.1549
20180730,19.4799
20180731,18.9064
20180801,18.6578
20180802,17.4153
20180803,16.8035
20180806,16.9182
20180807,17.3006
20180808,16.1536
20180809,16.4021
20180810,16.4594
20180813,16.2683
20180814,16.2874
20180815,15.7712
20180816,15.9242
20180817,15.5227
20180820,15.9051
20180821,15.9242
20180822,15.6183
20180823,15.9242
20180824,15.9242
20180827,16.8678
20180828,16.8678
20180829,16.8083
20180830,16.2725
20180831,16.1931
20180903,16.213
20180904,16.4511
20180905,16.1534
20180906,16.3519
20180907,16.4511
20180910,15.6573
20180911,15.7168
20180912,15.8161
20180913,15.9351
20180914,15.5581
20180917,15.3596
20180918,15.7367
20180919,15.8161
20180920,15.697
20180921,16.2526
20180925,15.9947
20180926,15.9947
20180927,15.6176
20180928,15.697
20181008,14.6056
20181009,14.5659
20181010,14.3476
20181011,12.9188
20181012,12.7203
20181015,12.76
20181016,12.7005
20181017,12.8989
20181018,12.8989
20181019,13.5538
20181022,14.9032
20181023,15.9947
20181024,16.3122
20181025,17.4433
20181026,16.4312
20181029,16.1336
20181030,17.741
20181031,20.9771
20181101,21.1219
20181102,22.0875
20181105,22.6186
20181106,22.5703
20181107,21.8702
20181108,21.0736
20181109,21.2426
20181112,21.653
20181113,22.5703
20181114,22.0151
20181115,23.7772
20181116,24.2359
20181119,26.0705
20181120,24.6945
20181121,24.5738
20181122,23.8738
20181123,22.2806
20181126,22.1358
20181127,22.6427
20181128,24.4049
20181129,23.6324
20181130,25.2015
20181203,25.3704
20181204,26.1912
20181205,25.6601
20181206,25.7084
20181207,25.1291
20181210,24.9118
20181211,24.8394
20181212,25.1773
20181213,25.3946
20181214,24.8635
20181217,25.3946
20181218,24.9118
20181219,24.7911
20181220,25.3463
20181221,24.9842
20181224,22.4979
20181225,21.6047
20181226,20.9288
20181227,20.5667
20181228,21.0254
20190102,21.1943
20190103,22.2323
20190104,24.4532
20190107,24.6463
20190108,25.7084
20190109,26.9154
20190110,26.0705
20190111,25.9257
20190114,26.336
20190115,28.9672
20190116,28.8224
20190117,28.8948
20190118,28.4361
20190121,27.5671
20190122,25.467
20190123,25.4911
20190124,26.7947
20190125,27.0361
20190128,27.6154
20190129,28.0982
20190130,27.2775
20190131,28.1947
20190201,29.3293
20190211,29.7155
20190212,29.5224
20190213,31.3811
20190214,30.9225
20190215,30.488
20190218,32.4674
20190219,33.1675
20190220,34.0365
20190221,36.0883
20190222,39.7092
20190225,43.6922
20190226,48.0614
20190227,52.8652
20190228,48.5684
20190301,53.4204
20190304,56.5102
20190305,62.1588
20190306,68.3867
20190307,75.2182
20190308,67.6867
20190311,62.5209
20190312,64.9831
20190313,66.9867
20190314,68.6281
20190315,64.959
20190318,63.9692
20190319,63.5494
20190320,64.7134
20190321,63.7475
20190322,60.6766
20190325,59.9336
20190326,61.1471
