date,ttm
20190712,26.4858
20190715,29.1294
20190716,32.0486
20190717,35.256
20190718,38.7765
20190719,42.6605
20190722,46.9328
20190723,51.6311
20190724,56.7929
20190725,62.4684
20190726,68.7203
20190729,66.2772
20190730,67.1542
20190731,61.842
20190801,62.7691
20190802,60.2258
20190805,57.5071
20190806,54.7131
20190807,52.483
20190808,52.9591
20190809,49.9898
20190812,51.4431
20190813,53.1345
20190814,52.27
20190815,53.0343
20190816,53.9739
20190819,54.638
20190820,55.3396
20190821,53.4728
20190822,52.3953
20190823,54.9261
20190826,57.9706
20190827,58.1961
20190828,64.022
20190829,60.9399
20190830,54.1487
20190902,57.2831
20190903,58.3685
20190904,57.9476
20190905,58.5679
20190906,57.704
20190909,62.2339
20190910,64.4158
20190911,64.0282
20190912,68.6245
20190916,69.566
20190917,71.7257
20190918,76.5547
20190919,84.2079
20190920,75.7905
20190923,70.6846
20190924,77.7508
20190925,83.92
20190926,78.648
20190927,74.6164
20190930,75.0816
20191008,71.615
20191009,71.482
20191010,77.917
20191011,75.9787
20191014,79.3014
20191015,73.9298
20191016,73.6529
20191017,71.5485
20191018,72.1134
20191021,68.403
20191022,69.9758
20191023,70.164
20191024,71.2273
20191025,72.4124
20191028,71.5928
20191029,71.8808
20191030,83.945
20191031,84.9967
20191101,83.6549
20191104,83.679
20191105,81.0074
20191106,76.5708
20191107,77.1994
20191108,77.284
20191111,76.2807
20191112,76.5587
20191113,74.4552
20191114,75.7246
20191115,74.552
20191118,74.83
20191119,76.1477
20191120,75.652
20191121,71.3847
20191122,68.3383
20191125,69.3658
20191126,69.2691
20191127,68.6284
20191128,68.6647
20191129,66.5975
20191202,65.1468
20191203,69.257
20191204,67.9635
20191205,69.1603
20191206,70.1274
20191209,73.3068
20191210,73.7541
20191211,74.0442
20191212,74.8542
20191213,76.3048
20191216,80.0645
20191217,79.4359
20191218,76.0631
20191219,77.4654
20191220,74.7937
20191223,75.3136
20191224,75.5674
20191225,77.4775
20191226,78.3962
20191227,75.6641
20191230,77.8643
20191231,77.816
20200102,82.8086
20200103,81.3096
20200106,83.1713
20200107,87.1365
20200108,86.0968
20200109,86.9309
20200110,87.1123
