date,ttm
20110104,63.8442
20110105,60.558
20110106,59.4705
20110107,58.3475
20110110,58.7376
20110111,58.4421
20110112,58.8913
20110113,57.9811
20110114,55.8297
20110117,54.4939
20110118,55.9715
20110119,56.9763
20110120,53.8438
20110121,52.4253
20110124,51.1841
20110125,48.288
20110126,48.9145
20110127,50.4394
20110128,50.1557
20110131,53.4419
20110201,53.6192
20110209,52.3307
20110210,53.2764
20110211,53.1345
20110214,54.5057
20110215,54.6121
20110216,55.4869
20110217,55.5933
20110218,56.4562
20110221,57.0945
20110222,57.8038
20110223,60.2979
20110224,59.1986
20110225,57.8038
20110228,59.4468
20110301,60.1088
20110302,61.1727
20110303,58.2648
20110304,58.2766
20110307,59.8133
20110308,58.9622
20110309,58.2766
20110310,56.7635
20110311,56.9172
20110314,56.9527
20110315,55.0731
20110316,55.9597
20110317,54.092
20110318,54.884
20110321,56.7399
20110322,58.0283
20110323,57.5082
20110324,57.3309
20110325,59.0095
20110328,57.6383
20110329,55.2386
20110330,55.5696
20110331,54.884
20110401,55.7942
20110406,55.7942
20110407,57.1891
20110408,49.0066
20110411,48.252
20110412,46.7831
20110413,47.3365
20110414,47.3767
20110415,47.7389
20110418,47.417
20110419,48.3325
20110420,41.9878
20110421,41.5491
20110422,42.5699
20110425,41.2707
20110426,38.976
20110427,38.3686
20110428,38.3686
20110429,38.9169
20110503,37.778
20110504,35.7027
20110505,35.8545
20110506,34.8843
20110509,35.6014
20110510,35.6014
20110511,35.5086
20110512,34.4878
20110513,34.9856
20110516,34.5891
20110517,35.1459
20110518,34.9096
20110519,34.6987
20110520,34.9771
20110523,33.8551
20110524,34.26
20110525,34.3782
20110526,33.872
20110527,32.9862
20110530,32.7752
20110531,33.3236
20110601,33.467
20110602,33.7454
20110603,33.931
20110607,34.5891
20110608,34.3191
20110609,34.3782
20110610,33.9395
20110613,33.6611
20110614,33.9142
20110615,33.602
20110616,33.408
20110617,32.9018
20110620,32.5897
20110621,33.0705
20110622,33.0199
20110623,33.602
20110624,34.0913
20110627,33.9395
20110628,34.3022
20110629,33.4586
20110630,34.1082
20110701,34.1335
20110704,35.7702
20110705,35.6183
20110706,35.863
20110707,36.0401
20110708,35.7702
20110711,36.4957
20110712,35.9136
20110713,38.3854
20110714,38.6385
20110715,38.5963
20110718,39.0603
20110719,40.5704
20110720,38.7819
20110721,38.976
20110722,38.183
20110725,38.7566
20110726,38.4107
20110727,38.6807
20110728,37.6008
20110729,36.8584
