date,ttm
20110104,33.7681
20110105,33.1422
20110106,33.0031
20110107,32.9335
20110110,31.5424
20110111,30.6382
20110112,30.7773
20110113,30.986
20110114,29.734
20110117,27.8561
20110118,28.0995
20110119,28.7603
20110120,26.9171
20110121,27.091
20110124,26.1521
20110125,25.2131
20110126,25.7
20110127,26.2216
20110128,26.4303
20110131,27.1606
20110201,27.5083
20110209,27.1953
20110210,27.9604
20110211,28.1343
20110214,28.4473
20110215,28.6212
20110216,28.9342
20110217,29.5254
20110218,28.7255
20110221,29.1081
20110222,27.9257
20110223,28.2734
20110224,28.2734
20110225,29.0733
20110228,29.2124
20110301,29.2472
20110302,29.0385
20110303,28.5516
20110304,29.1776
20110307,29.3863
20110308,29.8732
20110309,30.0123
20110310,29.4558
20110311,29.6297
20110314,30.4991
20110315,29.8384
20110316,30.8469
20110317,30.047
20110318,30.36
20110321,29.7688
20110322,29.4211
20110323,29.734
20110324,30.4644
20110325,30.3948
20110328,30.673
20110329,31.2294
20110330,33.0726
20110331,59.7701
20110401,59.7034
20110406,59.1031
20110407,59.0363
20110408,58.8362
20110411,59.7701
20110412,60.8375
20110413,60.5039
20110414,62.0382
20110415,63.7059
20110418,63.7059
20110419,64.1061
20110420,61.9048
20110421,62.2383
20110422,61.0376
20110425,58.7028
20110426,58.7028
20110427,56.3013
20110428,53.9666
20110429,56.1679
20110503,71.2005
20110504,68.0975
20110505,67.8459
20110506,68.3491
20110509,68.9361
20110510,68.8523
20110511,71.2843
20110512,70.865
20110513,70.9489
20110516,69.7748
20110517,68.5168
20110518,68.8523
20110519,68.2652
20110520,67.6782
20110523,64.6591
20110524,63.5688
20110525,62.3109
20110526,61.9754
20110527,60.5497
20110530,60.2981
20110531,62.1432
20110601,62.3947
20110602,60.7175
20110603,62.1432
20110607,62.227
20110608,62.6463
20110609,63.485
20110610,63.0657
20110613,62.0593
20110614,62.8141
20110615,61.8077
20110616,60.4659
20110617,58.6209
20110620,57.1113
20110621,57.4468
20110622,57.279
20110623,58.4531
20110624,59.8788
20110627,60.0466
20110628,59.795
20110629,58.7047
20110630,59.5434
20110701,59.5434
20110704,60.8013
20110705,61.1368
20110706,60.8852
20110707,61.7238
20110708,62.227
20110711,61.5561
20110712,59.8788
20110713,60.8852
20110714,61.1368
20110715,61.7238
20110718,61.8077
20110719,60.7175
20110720,61.5561
20110721,60.2981
20110722,61.64
20110725,58.2015
20110726,58.8725
20110727,59.2918
20110728,58.537
20110729,58.2015
20110801,58.4531
20110802,57.8661
20110803,57.1952
20110804,57.6984
20110805,55.6018
20110808,50.5699
20110809,49.1442
20110810,50.1506
20110811,50.8215
20110812,53.4213
20110815,54.0084
20110816,53.0859
20110817,53.002
20110818,53.2536
20110819,53.2536
20110822,52.8343
20110823,53.5052
20110824,53.002
20110825,53.9245
20110826,54.0922
20110829,54.1761
20110830,53.5052
20110831,51.4729
20110901,50.483
20110902,49.9881
20110905,48.6683
20110906,48.7507
20110907,49.7406
20110908,48.7507
20110909,48.8332
20110913,47.9259
20110914,48.4208
20110915,48.5858
20110916,48.3383
