date,ttm
20110104,76.8122
20110105,76.259
20110106,75.997
20110107,83.5967
20110110,78.1225
20110111,77.9187
20110112,77.3655
20110113,78.2681
20110114,75.8514
20110117,72.7358
20110118,73.6093
20110119,74.5411
20110120,73.0852
20110121,73.3473
20110124,68.9796
20110125,67.5528
20110126,69.329
20110127,70.2608
20110128,70.9887
20110131,71.309
20110201,72.8523
20110209,72.794
20110210,74.5702
20110211,74.8323
20110214,75.502
20110215,76.0843
20110216,76.0843
20110217,76.987
20110218,76.1425
20110221,77.1034
20110222,76.2299
20110223,75.3564
20110224,74.8323
20110225,76.6958
20110228,76.8705
20110301,76.4046
20110302,75.3855
20110303,73.6967
20110304,73.9587
20110307,75.4146
20110308,75.764
20110309,76.1717
20110310,77.1617
20110311,76.1425
20110314,76.1717
20110315,73.8423
20110316,74.774
20110317,73.4928
20110318,74.1917
20110321,74.4828
20110322,74.3664
20110323,76.5793
20110324,77.8314
20110325,77.5984
20110328,75.764
20110329,73.6675
20110330,73.4346
20110331,73.4637
20110401,73.6675
20110406,72.7358
20110407,72.0661
20110408,73.289
20110411,74.1334
20110412,51.8115
20110413,52.0564
20110414,52.2809
20110415,52.689
20110418,51.6279
20110419,50.8728
20110420,51.4238
20110421,52.036
20110422,51.1585
20110425,50.7504
20110426,50.6892
20110427,49.7913
20110428,49.3832
20110429,48.2032
20110503,48.7811
20110504,47.6851
20110505,47.705
20110506,48.4822
20110509,48.4822
20110510,48.3028
20110511,48.7014
20110512,48.0239
20110513,48.7412
20110516,48.9604
20110517,47.6453
20110518,47.6453
20110519,48.263
20110520,48.3028
20110523,47.0873
20110524,45.1783
20110525,44.0126
20110526,42.5619
20110527,44.2975
20110530,39.9196
20110531,40.2045
20110601,40.2045
20110602,40.0232
20110603,41.0853
20110607,42.3029
20110608,41.9661
20110609,41.7329
20110610,41.3444
20110613,41.0853
20110614,41.9143
20110615,41.3962
20110616,40.1268
20110617,39.7901
20110620,38.4171
20110621,38.9611
20110622,38.5984
20110623,40.6449
