date,ttm
20110104,11.459
20110105,11.2829
20110106,11.3489
20110107,11.5801
20110110,11.3489
20110111,11.2609
20110112,11.503
20110113,11.426
20110114,11.7122
20110117,11.5911
20110118,11.7342
20110119,11.9103
20110120,11.7342
20110121,12.0094
20110124,11.9984
20110125,11.6461
20110126,11.8883
20110127,12.3176
20110128,12.4167
20110131,12.4497
20110201,12.3506
20110209,12.3616
20110210,13.2863
20110211,13.2423
20110214,13.4734
20110215,13.3523
20110216,13.5285
20110217,13.2533
20110218,12.901
20110221,13.3413
20110222,12.912
20110223,12.9671
20110224,12.9451
20110225,13.1212
20110228,13.7926
20110301,13.8477
20110302,14.1057
20110303,14.2514
20110304,14.341
20110307,14.3074
20110308,14.341
20110309,14.3074
20110310,13.9377
20110311,13.848
20110314,14.1729
20110315,13.8704
20110316,13.8928
20110317,13.5567
20110318,13.6464
20110321,13.7136
20110322,13.7472
20110323,14.0049
20110324,13.8928
20110325,14.3858
20110328,14.4642
20110329,14.2962
20110330,14.5091
20110331,13.2878
20110401,13.2654
20110406,13.0301
20110407,13.3887
20110408,13.6239
20110411,13.3102
20110412,13.0525
20110413,13.2542
20110414,13.0637
20110415,12.9965
20110418,12.75
20110419,12.8509
20110420,12.9293
20110421,12.7837
20110422,12.4406
20110425,12.1023
20110426,12.1812
20110427,12.1587
20110428,11.7977
20110429,11.888
20110503,12.1248
20110504,11.8429
20110505,11.8316
20110506,11.8767
20110509,12.0233
20110510,12.0233
20110511,12.0459
20110512,11.7413
20110513,11.8203
20110516,11.6173
20110517,11.6624
20110518,11.7977
20110519,11.7413
20110520,11.9669
20110523,11.5722
20110524,11.4707
20110525,11.2676
20110526,11.0308
20110527,10.9857
20110530,10.9631
20110531,11.2564
20110601,11.2225
20110602,11.0984
20110603,11.2225
20110607,11.3804
20110608,11.4255
20110609,11.1323
20110610,11.2338
20110613,11.0533
20110614,11.3466
20110615,11.2
20110616,11.0421
20110617,10.9969
20110620,10.715
20110621,10.9067
20110622,10.7714
20110623,11.1323
20110624,11.6737
20110627,11.6624
20110628,11.5834
20110629,11.3804
20110630,11.685
20110701,11.6173
20110704,12.012
20110705,12.0233
20110706,12.0459
20110707,11.8767
20110708,11.685
20110711,11.7526
20110712,11.4368
20110713,11.685
20110714,11.7188
20110715,11.7413
20110718,11.7301
20110719,11.5383
20110720,11.7301
20110721,11.606
20110722,11.685
20110725,11.1887
20110726,11.3127
20110727,11.2225
20110728,11.0195
20110729,11.0759
20110801,11.1887
20110802,11.0984
20110803,11.1548
20110804,11.1323
20110805,10.9518
20110808,10.5909
20110809,10.4668
20110810,10.6022
20110811,11.0502
20110812,11.097
20110815,11.1556
20110816,11.2024
20110817,10.9917
20110818,10.7459
20110819,10.7927
20110822,10.6756
20110823,10.8044
20110824,10.7693
20110825,11.1673
20110826,11.0502
20110829,11.0151
20110830,10.9098
20110831,10.9917
20110901,10.9215
20110902,10.6873
20110905,10.6873
20110906,10.3479
20110907,10.5352
20110908,10.4883
20110909,10.4883
20110913,10.5469
20110914,10.6054
20110915,10.6756
20110916,10.6991
20110919,10.4181
20110920,10.5352
20110921,10.9683
20110922,10.6639
20110923,10.7693
20110926,10.6405
20110927,10.8512
20110928,10.6639
20110929,10.5235
20110930,10.582
20111010,10.2893
20111011,10.2659
20111012,10.4766
20111013,10.4766
20111014,10.4298
20111017,10.4415
20111018,10.1489
20111019,10.0786
20111020,9.7041
20111021,9.7158
20111024,9.7743
20111025,9.9733
20111026,10.0435
20111027,10.0435
20111028,10.8623
20111031,10.7031
20111101,10.6909
20111102,10.7644
20111103,10.7888
20111104,10.7888
20111107,10.8378
20111108,10.8746
20111109,10.6419
20111110,10.3847
20111111,10.3112
20111114,10.6052
20111115,10.5684
20111116,10.397
20111117,10.3602
20111118,10.1643
20111121,10.1765
20111122,10.0663
20111123,9.9561
20111124,10.1398
20111125,9.9439
20111128,9.8949
20111129,10.0541
20111130,9.6744
20111201,9.9806
20111202,9.7357
20111205,9.6744
20111206,9.6867
20111207,9.7112
20111208,9.7112
20111209,9.7234
20111212,9.6989
20111213,9.552
20111214,9.3805
20111215,9.2336
20111216,9.552
20111219,9.601
20111220,9.8092
20111221,9.6867
20111222,9.7112
20111223,9.7969
20111226,9.8336
20111227,9.7847
20111228,9.6377
20111229,9.7602
20111230,9.8214
20120104,9.552
20120105,9.4908
20120106,9.5152
20120109,9.8092
20120110,10.152
20120111,10.0663
20120112,10.0173
20120113,9.8704
20120116,9.8214
20120117,10.3235
20120118,10.1643
20120119,10.5194
20120120,10.7031
20120130,10.5194
20120131,10.4337
20120201,10.446
20120202,10.5317
20120203,10.7031
20120206,10.6296
20120207,10.4582
20120208,10.6052
20120209,10.5562
20120210,10.5072
20120213,10.7888
20120214,10.7154
20120215,10.7644
20120216,10.6419
20120217,10.6419
20120220,10.5684
20120221,10.5684
20120222,10.7276
20120223,10.7888
20120224,10.9113
20120227,10.9113
20120228,10.8746
20120229,10.7766
20120301,10.7888
20120302,10.997
20120305,11.0215
20120306,10.8746
20120307,10.8868
20120308,10.9603
20120309,11.1562
20120312,11.0093
20120313,11.1195
20120314,10.6052
20120315,10.5929
20120316,10.6786
20120319,10.6909
20120320,10.446
20120321,10.3112
20120322,10.3235
20120323,10.3112
20120326,10.2133
20120327,10.1643
20120328,9.9071
20120329,9.7969
20120330,9.8092
20120405,10.0173
20120406,10.0418
20120409,9.9194
20120410,9.9194
20120411,9.8459
20120412,9.9684
20120413,10.0051
20120416,10.0663
20120417,9.9316
20120418,10.1765
20120419,10.1153
20120420,10.0663
20120423,10.0786
20120424,9.9071
20120425,11.3597
20120426,11.593
20120427,11.6204
20120502,12.0731
20120503,12.0594
20120504,12.1006
20120507,12.1417
20120508,12.2515
20120509,12.1417
20120510,12.0869
20120511,11.9771
20120514,11.9497
20120515,11.9908
20120516,11.9771
20120517,11.9771
20120518,12.032
20120521,12.0457
20120522,12.0457
20120523,12.032
20120524,11.9634
20120525,11.6067
20120528,11.8262
20120529,12.1692
20120530,12.0731
20120531,12.0183
20120601,11.9908
20120604,11.5518
20120605,11.5518
20120606,11.5244
20120607,11.3734
20120608,11.4695
20120611,11.6341
20120612,11.4558
20120613,11.593
20120614,11.7027
20120615,11.5792
20120618,11.5792
20120619,11.442
20120620,11.442
20120621,11.5381
20120625,11.5244
20120626,11.4969
20120627,11.5244
20120628,10.6052
20120629,10.7286
20120702,10.4268
20120703,10.3445
20120704,10.3719
20120705,10.2896
20120706,10.4268
20120709,10.3033
20120710,10.317
20120711,10.2896
20120712,10.3033
20120713,10.221
20120716,9.8506
20120717,9.8506
20120718,9.9878
20120719,10.125
20120720,10.125
20120723,10.0427
20120724,10.1113
20120725,10.0975
20120726,10.0975
20120727,10.3033
20120730,10.2622
20120731,10.2285
20120801,10.3665
20120802,10.3389
20120803,10.3527
20120806,10.4218
20120807,10.4908
20120808,10.4079
20120809,10.4494
20120810,10.3389
20120813,10.3803
20120814,10.3665
20120815,10.2837
20120816,10.2423
20120817,10.1733
20120820,10.1043
20120821,10.1457
20120822,10.1181
20120823,10.0076
20120824,9.9248
20120827,9.7592
20120828,9.7868
20120829,9.8282
20120830,9.911
20120831,9.7868
20120903,9.8558
20120904,9.7454
20120905,9.7592
20120906,9.7868
20120907,10.0629
20120910,10.2285
20120911,10.1595
20120912,10.0076
20120913,9.9524
20120914,10.0076
20120917,9.8834
20120918,9.8834
20120919,9.8834
20120920,9.5521
20120921,9.5797
20120924,9.5659
20120925,9.4555
20120926,9.2346
20120927,9.5245
20120928,9.7178
20121008,9.6764
20121009,9.8834
20121010,9.8972
20121011,9.8696
20121012,9.8144
20121015,9.7868
20121016,9.6764
20121017,9.7178
20121018,9.8144
20121019,9.773
20121022,9.7454
20121023,9.704
20121024,9.7868
20121025,9.8282
20121026,9.3973
20121029,9.2374
20121030,9.3707
20121031,9.3573
20121101,9.544
20121102,9.6239
20121105,9.6373
20121106,9.544
20121107,9.6773
20121108,9.4773
20121109,9.4507
20121112,9.584
20121113,9.4373
20121114,9.504
20121115,9.2774
20121116,9.3307
20121119,9.3973
20121120,9.3707
20121121,9.4906
20121122,9.504
20121123,9.504
20121126,9.5573
20121127,9.384
20121128,9.3973
20121129,9.384
20121130,9.584
20121203,9.464
20121204,9.584
20121205,9.8505
20121206,9.7972
20121207,9.9039
20121210,9.9305
20121211,9.8372
20121212,9.7972
20121213,9.7839
20121214,10.1038
20121217,10.2238
20121218,10.1171
20121219,10.2371
20121220,10.4637
20121221,10.9302
20121224,10.8636
20121225,11.4634
20121226,11.4901
20121227,11.5434
20121228,11.3701
20121231,11.69
20130104,11.5967
20130107,11.3701
20130108,11.3701
20130109,11.2768
20130110,11.4234
20130111,11.3301
20130114,11.7433
20130115,11.8766
20130116,11.61
20130117,11.4101
20130118,11.7167
20130121,11.7833
20130122,11.5567
20130123,11.7567
20130124,11.4767
20130125,11.4634
20130128,11.5167
20130129,11.3301
20130130,11.2901
20130131,11.1302
20130201,11.2235
20130204,11.2368
20130205,11.3701
20130206,11.2635
20130207,11.6234
20130208,11.8633
20130218,11.7833
20130219,11.65
20130220,11.7567
20130221,11.4101
20130222,11.2235
20130225,11.1435
20130226,10.9169
20130227,10.9702
20130228,11.1169
20130301,10.9702
20130304,10.557
20130305,10.8902
20130306,10.8103
20130307,10.9036
20130308,10.9036
20130311,10.7969
20130312,10.8369
20130313,10.717
20130314,10.9036
20130315,11.1302
20130318,11.1968
20130319,11.0608
20130320,11.1527
20130321,11.1133
20130322,11.1265
20130325,11.0082
20130326,10.7455
20130327,10.7586
20130328,10.6273
20130329,10.6535
20130401,10.6798
20130402,10.7324
20130403,10.6535
20130408,10.7061
20130409,10.6798
20130410,10.7061
20130411,10.601
20130412,10.6535
20130415,10.4959
20130416,10.6141
20130417,10.7192
20130418,10.7061
20130419,10.7276
20130422,10.7916
20130423,10.4331
20130424,10.5611
20130425,10.3563
20130426,10.4459
20130502,10.3691
20130503,10.5227
20130506,10.6123
20130507,10.6507
20130508,10.894
20130509,11.2268
20130510,11.1116
20130513,11.0732
20130514,10.8684
20130515,10.9836
20130516,11.1116
20130517,11.2012
20130520,11.2012
20130521,11.2908
20130522,11.1372
20130523,11.0476
20130524,11.086
20130527,11.3548
20130528,11.406
20130529,11.534
20130530,11.5212
20130531,11.534
20130603,11.5212
20130604,10.5355
20130605,10.5227
20130606,10.4331
20130607,10.3691
20130613,10.0235
20130614,9.9851
20130617,9.8827
20130618,9.9083
20130619,9.729
20130620,9.537
20130621,9.4986
20130624,9.089
20130625,9.2938
20130626,9.1146
20130627,8.9994
20130628,9.2042
20130701,9.2042
20130702,9.217
20130703,9.281
20130704,9.3322
20130705,9.3834
20130708,9.153
20130709,9.1658
20130710,9.3578
20130711,9.665
20130712,9.5498
20130715,9.6778
20130716,9.6778
20130717,9.7034
20130718,9.5626
20130719,9.2042
20130722,9.153
20130723,9.409
20130724,9.409
20130725,9.2426
20130726,8.9387
20130729,8.7543
20130730,8.7666
20130731,8.7788
20130801,8.9018
20130802,8.9756
20130805,9.0002
20130806,9.16
20130807,9.0739
20130808,9.037
20130809,9.2461
20130812,9.4182
20130813,9.3567
20130814,9.3813
20130815,9.2215
20130816,9.1354
20130819,9.1846
20130820,9.0985
20130821,9.0616
20130822,9.037
20130823,8.9879
20130826,9.1354
20130827,9.1846
20130828,9.0616
20130829,9.0985
20130830,9.2584
20130902,9.3567
20130903,9.4305
20130904,9.3567
20130905,9.3198
20130906,9.3075
20130909,9.6272
20130910,9.6395
20130911,9.6272
20130912,9.701
20130913,9.5412
20130916,9.5289
20130917,9.3444
20130918,9.4305
20130923,9.5903
20130924,10.5494
20130925,10.5617
20130926,9.9592
20130927,10.66
20130930,10.5248
20131008,10.4387
20131009,10.6108
20131010,10.5371
20131011,10.8813
