date,ttm
20110104,138.9176
20110105,137.169
20110106,132.7974
20110107,132.9917
20110110,131.826
20110111,127.163
20110112,127.5516
20110113,135.4203
20110114,132.7003
20110117,130.1745
20110118,124.4429
20110119,131.0488
20110120,129.7859
20110121,131.0488
20110124,124.8315
20110125,116.3799
20110126,39.2004
20110127,41.1542
20110128,41.3117
20110131,44.5889
20110201,48.5594
20110209,49.0321
20110210,49.4732
20110211,49.0951
20110214,49.0006
20110215,52.9395
20110216,52.9395
20110217,54.0109
20110218,54.1685
20110221,59.5885
20110222,57.2566
20110223,54.9247
20110224,53.8533
20110225,53.9794
20110228,51.9942
20110301,53.0656
20110302,55.5865
20110303,52.845
20110304,53.3176
20110307,53.9794
20110308,54.6096
20110309,53.3492
20110310,53.8533
20110311,53.1916
20110314,51.9311
20110315,51.9311
20110316,52.1832
20110317,49.4417
20110318,49.4417
20110321,49.9144
20110322,50.8912
20110323,53.2546
20110324,52.0257
20110325,52.4983
20110328,51.3954
20110329,48.9375
20110330,48.906
20110331,47.0153
20110401,47.9922
20110406,50.324
20110407,50.3871
20110408,50.4186
20110411,50.7652
20110412,48.8115
20110413,50.0719
20110414,49.1266
20110415,51.7106
20110418,52.2778
20110419,51.8366
20110420,50.4501
20110421,49.5678
20110422,48.6539
20110425,46.6687
20110426,46.9523
20110427,45.0301
20110428,42.3831
20110429,33.2796
20110503,34.7035
20110504,33.3279
20110505,33.6657
20110506,33.8105
20110509,33.9795
20110510,33.9795
20110511,33.0865
20110512,32.3867
20110513,31.904
20110516,31.9523
20110517,32.4591
20110518,32.9417
20110519,33.6657
20110520,33.9071
20110523,32.3384
20110524,32.628
20110525,32.7004
20110526,32.5073
20110527,30.5043
20110530,29.0563
20110531,29.8286
20110601,30.2871
20110602,31.2041
20110603,31.18
20110607,31.3972
20110608,32.0729
20110609,30.625
20110610,30.625
20110613,31.1076
20110614,31.6385
20110615,31.0835
20110616,29.9251
20110617,29.4666
20110620,29.0322
20110621,29.539
20110622,29.5148
20110623,29.9975
20110624,30.987
20110627,31.4696
20110628,31.5661
20110629,30.8904
20110630,31.6868
20110701,31.7109
20110704,32.6521
20110705,33.9071
20110706,33.6416
20110707,33.8588
20110708,36.6824
20110711,36.6824
20110712,36.6824
20110713,36.6824
20110714,36.6824
20110715,36.6824
20110718,37.5753
20110719,36.7065
20110720,37.0444
20110721,35.1861
20110722,34.7759
20110725,33.6175
20110726,34.7035
20110727,35.9101
20110728,36.7789
20110729,35.8377
20110801,35.5722
20110802,35.2826
20110803,35.2826
20110804,35.4516
20110805,34.076
20110808,32.99
20110809,32.7969
20110810,33.2313
20110811,33.7381
20110812,34.9689
20110815,35.1379
20110816,28.9301
20110817,28.7497
20110818,28.2886
20110819,27.7272
20110822,27.7874
20110823,29.0103
20110824,28.6896
20110825,28.6896
20110826,29.4314
20110829,30.093
20110830,29.3512
20110831,28.9502
20110901,29.271
20110902,28.9903
20110905,28.9502
20110906,29.0103
20110907,30.7145
20110908,31.2357
20110909,30.514
20110913,28.8299
20110914,30.7947
20110915,30.1732
20110916,31.5565
20110919,31.6167
20110920,32.6792
20110921,33.2606
20110922,31.8973
20110923,31.6768
