date,ttm
20110104,21.1333
20110105,20.8042
20110106,20.2923
20110107,20.1644
20110110,19.5062
20110111,19.1954
20110112,19.7073
20110113,20.0729
20110114,20.0729
20110117,20.0729
20110118,21.5903
20110119,21.7731
20110120,21.243
20110121,21.4806
20110124,20.1826
20110125,19.8353
20110126,21.1881
20110127,21.3709
20110128,21.6086
20110131,21.6634
20110201,21.3892
20110209,21.2247
20110210,22.7969
20110211,22.9431
20110214,23.2539
20110215,23.2539
20110216,23.3819
20110217,22.9797
20110218,22.6872
20110221,23.7658
20110222,22.6689
20110223,22.998
20110224,23.1625
20110225,22.8517
20110228,23.0162
20110301,23.1625
20110302,23.0345
20110303,22.3581
20110304,22.5958
20110307,22.9797
20110308,22.0926
20110309,22.057
20110310,22.591
20110311,23.1251
20110314,23.5702
20110315,23.1429
20110316,23.0005
20110317,22.6266
20110318,22.502
20110321,22.1994
20110322,22.1816
20110323,22.3774
20110324,22.413
20110325,22.324
20110328,21.8077
20110329,21.4873
20110330,21.6119
20110331,21.6119
20110401,21.2915
20110406,20.8286
20110407,19.9563
20110408,19.8673
20110411,19.9741
20110412,19.6715
20110413,19.9385
20110414,19.8139
20110415,19.6893
20110418,19.6181
20110419,19.3332
20110420,19.9741
20110421,19.8495
20110422,19.9029
20110425,19.3332
20110426,19.6332
20110427,19.5778
20110428,18.8951
20110429,19.1903
20110503,19.4671
20110504,19.5963
20110505,19.707
20110506,19.707
20110509,19.8361
20110510,19.6332
20110511,19.3933
20110512,19.2272
20110513,19.3379
20110516,19.1903
20110517,19.5963
20110518,19.5409
20110519,19.1165
20110520,19.1165
20110523,18.4707
20110524,18.2308
20110525,17.5481
20110526,17.1975
20110527,16.7731
20110530,16.6808
20110531,17.751
20110601,17.6403
20110602,17.1975
20110603,17.5112
20110607,17.7141
20110608,17.5481
20110609,17.0683
20110610,17.1237
20110613,17.1237
20110614,17.2713
20110615,16.9945
20110616,16.7177
20110617,16.3302
20110620,15.9243
20110621,16.1272
20110622,16.2195
20110623,16.6624
20110624,17.0314
20110627,17.1421
20110628,17.0499
20110629,16.8284
20110630,16.9945
20110701,16.9945
20110704,17.5296
20110705,17.585
20110706,17.5665
20110707,17.7141
20110708,17.4558
20110711,17.4743
20110712,17.1237
20110713,17.4189
20110714,17.8618
20110715,18.4522
20110718,18.4522
20110719,17.8987
20110720,17.8433
20110721,17.6588
20110722,17.7695
20110725,16.9207
20110726,16.8284
20110727,17.3266
20110728,17.2528
20110729,17.0129
20110801,17.1606
20110802,16.976
20110803,17.0868
20110804,16.9945
20110805,16.5701
20110808,15.4814
20110809,15.2231
20110810,15.2969
20110811,15.5368
20110812,15.8689
20110815,16.035
20110816,15.832
20110817,15.832
20110818,15.3338
20110819,15.1677
20110822,15.0939
20110823,15.463
20110824,15.3892
20110825,15.8505
20110826,15.7766
20110829,15.4999
20110830,17.4337
20110831,17.2847
20110901,17.2634
20110902,17.157
20110905,16.859
20110906,16.7312
20110907,16.9867
20110908,16.859
20110909,16.7951
20110913,16.4119
20110914,16.6674
20110915,16.5822
20110916,16.5822
20110919,16.1991
20110920,16.2629
20110921,16.71
20110922,16.3055
20110923,16.1778
20110926,16.0501
20110927,16.1991
20110928,16.1139
20110929,15.6031
20110930,15.4966
20111010,15.454
20111011,15.5392
20111012,16.0288
20111013,16.1565
20111014,16.0501
20111017,16.0926
20111018,15.5605
20111019,15.454
20111020,14.9857
20111021,14.8793
20111024,15.1135
20111025,15.4328
20111026,15.4966
20111027,15.5179
20111028,15.8159
20111031,20.261
20111101,20.2884
20111102,20.5622
20111103,21.0277
20111104,21.1372
20111107,21.5752
20111108,21.3014
20111109,21.4931
20111110,20.9729
20111111,20.836
20111114,21.4657
20111115,21.6026
20111116,20.9729
20111117,20.836
20111118,19.7134
20111121,19.686
20111122,19.6587
20111123,19.5765
20111124,19.8503
20111125,19.6587
20111128,19.5765
20111129,19.8503
20111130,19.0883
20111201,19.7041
20111202,20.882
20111205,20.1324
20111206,19.7308
20111207,19.5702
20111208,19.3293
20111209,19.1954
20111212,19.0348
20111213,18.3922
20111214,17.7497
20111215,16.7056
20111216,17.3214
20111219,17.2143
20111220,17.134
20111221,16.7859
20111222,16.7056
20111223,16.8127
20111226,16.5182
20111227,16.1434
20111228,15.9025
20111229,15.5812
20111230,15.8221
20120104,15.1529
20120105,14.5371
20120106,14.5906
20120109,15.367
20120110,16.0095
20120111,16.1166
20120112,16.1702
20120113,15.5812
20120116,15.2599
20120117,16.1702
20120118,15.9025
20120119,16.0899
20120120,15.7418
20120130,15.5277
20120131,15.5277
